date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2020-01-26,2.259215915740199,1.8408425980105325,0.585722644821533,3.095962551199532,1,0,6,6,7
2020-02-02,2.6775892334698654,1.2551199531889994,0.585722644821533,2.5102399063779988,1,0,6,7,11
2020-02-09,2.5102399063779988,1.5898186073727325,0.585722644821533,3.3469865418373317,1,0,6,7,8
2020-02-16,2.259215915740199,0.9204212990052663,0.585722644821533,1.8408425980105325,1,0,6,9,9
2020-02-23,1.422469280280866,1.5061439438267994,0.9204212990052663,2.4265652428320656,1,0,7,7,8
2020-03-01,2.008191925102399,1.5898186073727325,0.585722644821533,2.175541252194266,1,0,7,6,13
2020-03-08,2.342890579286132,1.0040959625511996,0.0,1.3387946167349327,0,1,6,6,8
2020-03-15,1.2551199531889994,1.422469280280866,1.171445289643066,2.7612638970157986,1,1,3,11,2
2020-03-22,1.422469280280866,1.6734932709186658,0.9204212990052663,3.012287887653599,1,2,4,12,2
2020-03-29,2.259215915740199,1.5061439438267994,1.171445289643066,2.6775892334698654,1,3,4,11,2
2020-04-05,2.175541252194266,1.7571679344645992,0.9204212990052663,1.8408425980105325,1,1,4,16,2
2020-04-12,1.5061439438267994,1.8408425980105325,0.585722644821533,2.4265652428320656,1,2,5,17,2
2020-04-19,0.8367466354593329,0.9204212990052663,1.087770626097133,2.008191925102399,1,2,6,15,3
2020-04-26,2.4265652428320656,0.9204212990052663,0.8367466354593329,2.9286132241076652,1,2,10,13,3
2020-05-03,1.422469280280866,0.7530719719133997,0.585722644821533,1.8408425980105325,1,1,17,15,3
2020-05-10,1.087770626097133,0.7530719719133997,1.087770626097133,3.095962551199532,1,0,13,13,4
2020-05-17,1.171445289643066,0.9204212990052663,0.7530719719133997,3.5980105324751315,1,1,29,12,4
2020-05-24,2.259215915740199,1.171445289643066,0.0,3.4306612053832652,1,1,29,11,3
2020-05-31,3.179637214745465,0.585722644821533,0.6693973083674664,3.681685196021065,1,0,21,10,2
