date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2020-01-19,2.5905575905575904,1.3634513634513634,0.5453805453805454,3.544973544973545,3,0,13,11,3
2020-01-26,3.4086284086284087,1.0907610907610907,0.409035409035409,2.9995929995929993,3,0,11,12,3
2020-02-02,2.8632478632478633,1.2271062271062272,0.5453805453805454,4.499389499389499,3,0,10,13,4
2020-02-09,3.681318681318681,1.4997964997964996,0.6817256817256817,2.726902726902727,3,0,9,14,3
2020-02-16,2.4542124542124544,1.0907610907610907,0.5453805453805454,2.9995929995929993,3,0,10,14,3
2020-02-23,2.9995929995929993,0.818070818070818,0.2726902726902727,3.681318681318681,2,0,11,13,4
2020-03-01,2.5905575905575904,0.818070818070818,0.5453805453805454,2.9995929995929993,3,0,11,12,5
2020-03-08,1.7724867724867726,0.818070818070818,0.5453805453805454,2.1815221815221815,2,0,8,12,3
2020-03-15,1.7724867724867726,0.5453805453805454,0.818070818070818,2.045177045177045,2,2,5,16,1
2020-03-22,1.636141636141636,1.0907610907610907,2.317867317867318,4.2266992266992265,2,3,5,18,1
2020-03-29,2.045177045177045,0.9544159544159544,0.9544159544159544,2.5905575905575904,2,3,4,20,1
2020-04-05,2.045177045177045,0.9544159544159544,1.0907610907610907,2.726902726902727,2,2,6,24,1
2020-04-12,2.5905575905575904,1.2271062271062272,0.9544159544159544,2.317867317867318,2,2,7,31,1
2020-04-19,1.9088319088319088,1.0907610907610907,0.818070818070818,2.8632478632478633,2,2,8,28,1
2020-04-26,1.9088319088319088,1.0907610907610907,0.409035409035409,3.1359381359381358,2,2,12,25,2
2020-05-03,2.1815221815221815,0.9544159544159544,0.6817256817256817,3.1359381359381358,2,1,28,28,2
2020-05-10,2.726902726902727,1.0907610907610907,0.6817256817256817,2.317867317867318,3,1,17,22,2
2020-05-17,2.8632478632478633,0.818070818070818,0.818070818070818,2.9995929995929993,2,1,41,21,2
2020-05-24,2.9995929995929993,1.0907610907610907,0.818070818070818,2.9995929995929993,3,1,54,19,2
2020-05-31,2.9995929995929993,0.9544159544159544,0.5453805453805454,3.544973544973545,2,0,37,18,2
