date,mariage cher,mariage luxe,mariage pas cher 
2018-12-16,0.525096525096525,0.0,0.525096525096525
2018-12-23,0.3745173745173745,0.0,0.3745173745173745
2018-12-30,0.444015444015444,0.0,0.444015444015444
2019-01-06,0.4749034749034749,0.0,0.4749034749034749
2019-01-13,0.6293436293436293,0.0,0.6293436293436293
2019-01-20,0.2972972972972973,0.0,0.2972972972972973
2019-01-27,0.38996138996138996,0.0,0.38996138996138996
2019-02-03,0.5057915057915058,0.0,0.4671814671814672
2019-02-10,0.8571428571428571,0.0,0.8571428571428571
2019-02-17,0.3127413127413127,0.0,0.26640926640926643
2019-02-24,0.6216216216216216,0.0,0.6216216216216216
2019-03-03,0.6795366795366795,0.0,0.6795366795366795
2019-03-10,0.5984555984555985,0.0,0.5057915057915058
2019-03-17,0.277992277992278,0.0,0.277992277992278
2019-03-24,0.277992277992278,0.0,0.277992277992278
2019-03-31,0.44015444015444016,0.0,0.44015444015444016
2019-04-07,0.5212355212355212,0.0,0.47876447876447875
2019-04-14,0.5598455598455598,0.0,0.5598455598455598
2019-04-21,0.525096525096525,0.0,0.525096525096525
2019-04-28,0.4247104247104247,0.0,0.4247104247104247
2019-05-05,0.4092664092664093,0.0,0.4092664092664093
2019-05-12,1.0,0.0,0.7644787644787645
2019-05-19,0.525096525096525,0.0,0.3667953667953668
2019-05-26,0.23938223938223938,0.0,0.23938223938223938
2019-06-02,0.6563706563706564,0.0,0.6563706563706564
2019-06-09,0.7837837837837838,0.0,0.7837837837837838
2019-06-16,0.525096525096525,0.0,0.525096525096525
2019-06-23,0.43243243243243246,0.0,0.27413127413127414
2019-06-30,0.43243243243243246,0.0,0.43243243243243246
2019-07-07,0.08108108108108109,0.0,0.08108108108108109
2019-07-14,0.20077220077220076,0.0,0.20077220077220076
2019-07-21,0.4015444015444015,0.0,0.4015444015444015
2019-07-28,0.138996138996139,0.0,0.138996138996139
2019-08-04,0.38996138996138996,0.0,0.38996138996138996
2019-08-11,0.4517374517374517,0.0,0.4517374517374517
2019-08-18,0.44787644787644787,0.0,0.27413127413127414
2019-08-25,0.41312741312741313,0.0,0.41312741312741313
2019-09-01,0.5173745173745173,0.0,0.33976833976833976
2019-09-08,0.16216216216216217,0.0,0.16216216216216217
2019-09-15,0.6061776061776062,0.0,0.6061776061776062
2019-09-22,0.22007722007722008,0.0,0.22393822393822393
2019-09-29,0.38996138996138996,0.0,0.38996138996138996
2019-10-06,0.07335907335907337,0.0,0.07335907335907337
2019-10-13,0.07722007722007722,0.0,0.07722007722007722
2019-10-20,0.4015444015444015,0.0,0.4015444015444015
2019-10-27,0.33976833976833976,0.0,0.33976833976833976
2019-11-03,0.5945945945945946,0.0,0.5945945945945946
2019-11-10,0.3861003861003861,0.0,0.3861003861003861
2019-11-17,0.21621621621621623,0.0,0.21621621621621623
2019-11-24,0.14285714285714285,0.0,0.14285714285714285
2019-12-01,0.16988416988416988,0.0,0.16988416988416988
2019-12-08,0.5444015444015444,0.0,0.5405405405405406
2019-12-15,0.07335907335907337,0.0,0.07335907335907337
2019-12-22,0.2471042471042471,0.0,0.2471042471042471
2019-12-29,0.7876447876447876,0.0,0.6254826254826255
2020-01-05,0.30115830115830117,0.0,0.30115830115830117
2020-01-12,0.22393822393822393,0.0,0.22393822393822393
2020-01-19,0.3204633204633205,0.0,0.3204633204633205
2020-01-26,0.28957528957528955,0.0,0.28957528957528955
2020-02-02,0.23552123552123552,0.0,0.23552123552123552
2020-02-09,0.4594594594594595,0.0,0.4594594594594595
2020-02-16,0.444015444015444,0.0,0.37065637065637064
2020-02-23,0.5328185328185329,0.0,0.46332046332046334
2020-03-01,0.20077220077220076,0.0,0.20077220077220076
2020-03-08,0.49034749034749037,0.0,0.49034749034749037
2020-03-15,0.3861003861003861,0.0,0.3861003861003861
2020-03-22,0.1969111969111969,0.0,0.1969111969111969
2020-03-29,0.2471042471042471,0.0,0.18146718146718147
2020-04-05,0.47876447876447875,0.0,0.47876447876447875
2020-04-12,0.138996138996139,0.0,0.138996138996139
2020-04-19,0.0,0.0,0.0
2020-04-26,0.12355212355212356,0.0,0.12355212355212356
2020-05-03,0.0,0.0,0.0
