date,ticket_geo_region_name,ticket_taxonomy_tag_name,Index
2019-12-31,Italy,Cura giardino,0.001801335718216979
2020-12-31,Italy,Cura giardino,0.0022768115863199684
2018-12-31,Piedmont,Cura giardino,0.001782479766326686
2019-12-31,Piedmont,Cura giardino,0.0016243798101725642
2020-12-31,Piedmont,Cura giardino,0.001942558364658902
2018-12-31,Abruzzo,Cura giardino,0.002620284214354416
2019-12-31,Abruzzo,Cura giardino,0.0032858235829141347
2020-12-31,Abruzzo,Cura giardino,0.0029180644461131613
2018-12-31,Tuscany,Cura giardino,0.0023723982564447252
2019-12-31,Tuscany,Cura giardino,0.001999773778945693
2020-12-31,Tuscany,Cura giardino,0.002639416382293337
2018-12-31,Lazio,Cura giardino,0.0029608380406835537
2019-12-31,Lazio,Cura giardino,0.002291904140231831
2020-12-31,Lazio,Cura giardino,0.0029473269774933815
2018-12-31,Umbria,Cura giardino,0.0029306636522752052
2019-12-31,Umbria,Cura giardino,0.002729350039505932
2020-12-31,Umbria,Cura giardino,0.003390195254815753
2018-12-31,Aosta,Cura giardino,0.0011057465354692548
2019-12-31,Aosta,Cura giardino,0.0016991541912610463
2020-12-31,Aosta,Cura giardino,0.001633984050708161
2018-12-31,Trentino-Alto Adige/South Tyrol,Cura giardino,0.0009655644610272511
2019-12-31,Trentino-Alto Adige/South Tyrol,Cura giardino,0.0012506174816721701
2020-12-31,Trentino-Alto Adige/South Tyrol,Cura giardino,0.0016444010710678677
2018-12-31,Molise,Cura giardino,0.002392433413106206
2019-12-31,Molise,Cura giardino,0.0028279629197211823
2020-12-31,Molise,Cura giardino,0.002735685418231089
2018-12-31,Liguria,Imbianchino,0.004086454587603768
2019-12-31,Liguria,Imbianchino,0.003179262661301453
2020-12-31,Liguria,Imbianchino,0.0038061710166693405
2018-12-31,Apulia,Imbianchino,0.008453710244635055
2019-12-31,Apulia,Imbianchino,0.0065045404107234184
2020-12-31,Apulia,Imbianchino,0.007034955540479086
2018-12-31,Calabria,Imbianchino,0.006416655459211812
2019-12-31,Calabria,Imbianchino,0.005730345916277132
2020-12-31,Calabria,Imbianchino,0.0058827521023615895
2018-12-31,Sicily,Imbianchino,0.0060695225293324745
2019-12-31,Sicily,Imbianchino,0.004961638035734676
2020-12-31,Sicily,Imbianchino,0.0051164476529390965
2018-12-31,Veneto,Imbianchino,0.006133837597935418
2019-12-31,Veneto,Imbianchino,0.005162766498825654
2020-12-31,Veneto,Imbianchino,0.005956756889353924
2018-12-31,Lombardy,Imbianchino,0.005746922365460432
2019-12-31,Lombardy,Imbianchino,0.0050276565060647605
2020-12-31,Lombardy,Imbianchino,0.005147083505787105
2018-12-31,Basilicata,Imbianchino,0.004331641862859994
2019-12-31,Basilicata,Imbianchino,0.00478206773226144
2020-12-31,Basilicata,Imbianchino,0.004327689641549515
2018-12-31,Sardinia,Imbianchino,0.002889191663560238
2019-12-31,Sardinia,Imbianchino,0.0034628806089937354
2020-12-31,Sardinia,Imbianchino,0.003027485166347898
2018-12-31,Friuli-Venezia Giulia,Imbianchino,0.007186961757392747
2019-12-31,Friuli-Venezia Giulia,Imbianchino,0.0050406547549396745
2020-12-31,Friuli-Venezia Giulia,Imbianchino,0.005643884839460169
2018-12-31,Emilia-Romagna,Imbianchino,0.006774086560251986
2019-12-31,Emilia-Romagna,Imbianchino,0.0052522170493659
2020-12-31,Emilia-Romagna,Imbianchino,0.006153169946085016
2018-12-31,Campania,Imbianchino,0.005662578200209128
2019-12-31,Campania,Imbianchino,0.004330856556267839
2020-12-31,Campania,Imbianchino,0.00568036087687725
2018-12-31,Marche,Imbianchino,0.008289323296142199
2019-12-31,Marche,Imbianchino,0.007251212239103896
2020-12-31,Marche,Imbianchino,0.007926815309411056
2018-12-31,Italy,Imbianchino,0.006439058496042462
2019-12-31,Italy,Imbianchino,0.005346115443848125
2020-12-31,Italy,Imbianchino,0.005749376310149887
2018-12-31,Piedmont,Imbianchino,0.006223043394719483
2019-12-31,Piedmont,Imbianchino,0.005316712172612857
2020-12-31,Piedmont,Imbianchino,0.005570949318911653
2018-12-31,Abruzzo,Imbianchino,0.009387453011426256
2019-12-31,Abruzzo,Imbianchino,0.007999095115782772
2020-12-31,Abruzzo,Imbianchino,0.007351277739246618
2018-12-31,Tuscany,Imbianchino,0.006460355907804852
2019-12-31,Tuscany,Imbianchino,0.004934307715099719
2020-12-31,Tuscany,Imbianchino,0.005140476260676136
2018-12-31,Lazio,Imbianchino,0.0072205723335470855
2019-12-31,Lazio,Imbianchino,0.005858501151799257
2020-12-31,Lazio,Imbianchino,0.006199321462772597
2018-12-31,Umbria,Imbianchino,0.007134241820185097
2019-12-31,Umbria,Imbianchino,0.005703641749223937
2020-12-31,Umbria,Imbianchino,0.005613871712275546
2018-12-31,Aosta,Imbianchino,0.009730569512129443
2019-12-31,Aosta,Imbianchino,0.00588168758513439
2020-12-31,Aosta,Imbianchino,0.005718944177478566
2018-12-31,Trentino-Alto Adige/South Tyrol,Imbianchino,0.0056290353685418465
2019-12-31,Trentino-Alto Adige/South Tyrol,Imbianchino,0.005208882520751077
2020-12-31,Trentino-Alto Adige/South Tyrol,Imbianchino,0.0049079047351871736
2018-12-31,Molise,Imbianchino,0.008031740743999405
2019-12-31,Molise,Imbianchino,0.005049933785216397
2020-12-31,Molise,Imbianchino,0.008627930934421126
2018-12-31,Liguria,Installazione barbecue,0.0
2019-12-31,Liguria,Installazione barbecue,1.3173740309260166e-05
2020-12-31,Liguria,Installazione barbecue,0.0
2018-12-31,Apulia,Installazione barbecue,0.0
2019-12-31,Apulia,Installazione barbecue,2.4826490117264965e-05
2020-12-31,Apulia,Installazione barbecue,9.052332496940001e-05
2018-12-31,Calabria,Installazione barbecue,0.0
2019-12-31,Calabria,Installazione barbecue,1.6706547860866275e-05
2020-12-31,Calabria,Installazione barbecue,0.0
2018-12-31,Sicily,Installazione barbecue,0.0
2019-12-31,Sicily,Installazione barbecue,9.16276645565037e-06
2020-12-31,Sicily,Installazione barbecue,0.00010500172422076502
2018-12-31,Veneto,Installazione barbecue,0.0
2019-12-31,Veneto,Installazione barbecue,4.912242149215655e-06
2020-12-31,Veneto,Installazione barbecue,4.0939909892466834e-05
2018-12-31,Lombardy,Installazione barbecue,0.0
2019-12-31,Lombardy,Installazione barbecue,8.810789057725758e-06
2020-12-31,Lombardy,Installazione barbecue,3.671570935915902e-05
2018-12-31,Basilicata,Installazione barbecue,0.0
2019-12-31,Basilicata,Installazione barbecue,0.0
2020-12-31,Basilicata,Installazione barbecue,0.0
2018-12-31,Sardinia,Installazione barbecue,0.0
2019-12-31,Sardinia,Installazione barbecue,3.181819855124413e-05
2020-12-31,Sardinia,Installazione barbecue,7.73445115490339e-05
2018-12-31,Friuli-Venezia Giulia,Installazione barbecue,0.0
2019-12-31,Friuli-Venezia Giulia,Installazione barbecue,0.0
2020-12-31,Friuli-Venezia Giulia,Installazione barbecue,0.0
2018-12-31,Emilia-Romagna,Installazione barbecue,0.0
2019-12-31,Emilia-Romagna,Installazione barbecue,9.435120447962695e-06
2020-12-31,Emilia-Romagna,Installazione barbecue,3.2764483205990506e-05
2018-12-31,Campania,Installazione barbecue,0.0
2019-12-31,Campania,Installazione barbecue,1.8338136441501082e-05
2020-12-31,Campania,Installazione barbecue,1.2736235149948988e-05
2018-12-31,Marche,Installazione barbecue,0.0
2019-12-31,Marche,Installazione barbecue,0.0
2020-12-31,Marche,Installazione barbecue,2.25835194000315e-05
2018-12-31,Italy,Installazione barbecue,0.0
2019-12-31,Italy,Installazione barbecue,1.0373659161197537e-05
2020-12-31,Italy,Installazione barbecue,3.974223255863977e-05
2018-12-31,Piedmont,Installazione barbecue,0.0
2019-12-31,Piedmont,Installazione barbecue,1.0267887548499143e-05
2020-12-31,Piedmont,Installazione barbecue,2.9951340424256196e-05
2018-12-31,Abruzzo,Installazione barbecue,0.0
2019-12-31,Abruzzo,Installazione barbecue,4.039947028173118e-05
2020-12-31,Abruzzo,Installazione barbecue,2.8058311981857318e-05
2018-12-31,Tuscany,Installazione barbecue,0.0
2019-12-31,Tuscany,Installazione barbecue,7.661968501707635e-06
2020-12-31,Tuscany,Installazione barbecue,2.1285615986236587e-05
2018-12-31,Lazio,Installazione barbecue,0.0
2019-12-31,Lazio,Installazione barbecue,3.178785215300736e-06
2020-12-31,Lazio,Installazione barbecue,5.2985653527970904e-05
2018-12-31,Umbria,Installazione barbecue,0.0
2019-12-31,Umbria,Installazione barbecue,1.7495833586576492e-05
2020-12-31,Umbria,Installazione barbecue,7.290742483474736e-05
2018-12-31,Aosta,Installazione barbecue,0.0
2019-12-31,Aosta,Installazione barbecue,0.0
2020-12-31,Aosta,Installazione barbecue,0.0
2018-12-31,Trentino-Alto Adige/South Tyrol,Installazione barbecue,0.0
2019-12-31,Trentino-Alto Adige/South Tyrol,Installazione barbecue,1.2141917297788058e-05
2020-12-31,Trentino-Alto Adige/South Tyrol,Installazione barbecue,5.059695603285746e-05
2018-12-31,Molise,Installazione barbecue,0.0
2019-12-31,Molise,Installazione barbecue,0.0
2020-12-31,Molise,Installazione barbecue,0.0
2018-12-31,Liguria,Installazione pannelli solari,0.00041607537619238363
2019-12-31,Liguria,Installazione pannelli solari,0.0005049933785216396
2020-12-31,Liguria,Installazione pannelli solari,0.0011619800940312652
2018-12-31,Apulia,Installazione pannelli solari,0.0013651954432329905
2019-12-31,Apulia,Installazione pannelli solari,0.001663374837856753
2020-12-31,Apulia,Installazione pannelli solari,0.004138209141458287
2018-12-31,Calabria,Installazione pannelli solari,0.002204841963958244
2019-12-31,Calabria,Installazione pannelli solari,0.002322210152660412
2020-12-31,Calabria,Installazione pannelli solari,0.0046992398450817425
2018-12-31,Sicily,Installazione pannelli solari,0.0016898542929686838
2019-12-31,Sicily,Installazione pannelli solari,0.001663042111700542
2020-12-31,Sicily,Installazione pannelli solari,0.004677349533470441
2018-12-31,Veneto,Installazione pannelli solari,0.0004183421306631654
2019-12-31,Veneto,Installazione pannelli solari,0.0005157854256676437
2020-12-31,Veneto,Installazione pannelli solari,0.001995820607257758
2018-12-31,Lombardy,Installazione pannelli solari,0.00020218582252025188
2019-12-31,Lombardy,Installazione pannelli solari,0.00023623928161027193
2020-12-31,Lombardy,Installazione pannelli solari,0.0008467560470956049
2018-12-31,Basilicata,Installazione pannelli solari,0.001144207284529055
2019-12-31,Basilicata,Installazione pannelli solari,0.001642326291887767
2020-12-31,Basilicata,Installazione pannelli solari,0.0036231820254833146
2018-12-31,Sardinia,Installazione pannelli solari,0.0007357568832668931
2019-12-31,Sardinia,Installazione pannelli solari,0.0010553035852829303
2020-12-31,Sardinia,Installazione pannelli solari,0.0020883018118239153
2018-12-31,Friuli-Venezia Giulia,Installazione pannelli solari,0.0005446680814290253
2019-12-31,Friuli-Venezia Giulia,Installazione pannelli solari,0.000581010049634791
2020-12-31,Friuli-Venezia Giulia,Installazione pannelli solari,0.0025192993196430902
2018-12-31,Emilia-Romagna,Installazione pannelli solari,0.0003006566305217889
2019-12-31,Emilia-Romagna,Installazione pannelli solari,0.0004576033417261907
2020-12-31,Emilia-Romagna,Installazione pannelli solari,0.0019625925440388313
2018-12-31,Campania,Installazione pannelli solari,0.0006464130365535535
2019-12-31,Campania,Installazione pannelli solari,0.0007579763062487114
2020-12-31,Campania,Installazione pannelli solari,0.0020123251536919404
2018-12-31,Marche,Installazione pannelli solari,0.0007885860657834394
2019-12-31,Marche,Installazione pannelli solari,0.0008779494639273777
2020-12-31,Marche,Installazione pannelli solari,0.002619688250403654
2018-12-31,Italy,Installazione pannelli solari,0.00047928450357440685
2019-12-31,Italy,Installazione pannelli solari,0.0005876175963568669
2020-12-31,Italy,Installazione pannelli solari,0.0019240121183432708
2018-12-31,Piedmont,Installazione pannelli solari,0.0003022918901957538
2019-12-31,Piedmont,Installazione pannelli solari,0.0003614296417071699
2020-12-31,Piedmont,Installazione pannelli solari,0.0012108899057235005
2018-12-31,Abruzzo,Installazione pannelli solari,0.0005696270031205252
2019-12-31,Abruzzo,Installazione pannelli solari,0.0010099867570432792
2020-12-31,Abruzzo,Installazione pannelli solari,0.002581364702330873
2018-12-31,Tuscany,Installazione pannelli solari,0.00040620298015629183
2019-12-31,Tuscany,Installazione pannelli solari,0.000589971574631488
2020-12-31,Tuscany,Installazione pannelli solari,0.002032776326685594
2018-12-31,Lazio,Installazione pannelli solari,0.00044103309597829515
2019-12-31,Lazio,Installazione pannelli solari,0.0005944328352612378
2020-12-31,Lazio,Installazione pannelli solari,0.002460521285705149
2018-12-31,Umbria,Installazione pannelli solari,0.0008880798946288503
2019-12-31,Umbria,Installazione pannelli solari,0.0007698166778093655
2020-12-31,Umbria,Installazione pannelli solari,0.004410899202502216
2018-12-31,Aosta,Installazione pannelli solari,0.0
2019-12-31,Aosta,Installazione pannelli solari,0.0006535208427927101
2020-12-31,Aosta,Installazione pannelli solari,0.0021786454009442148
2018-12-31,Trentino-Alto Adige/South Tyrol,Installazione pannelli solari,0.0004108784940541493
2019-12-31,Trentino-Alto Adige/South Tyrol,Installazione pannelli solari,0.0004006832708270059
2020-12-31,Trentino-Alto Adige/South Tyrol,Installazione pannelli solari,0.0013661178128871515
2018-12-31,Molise,Installazione pannelli solari,0.000854440504680788
2019-12-31,Molise,Installazione pannelli solari,0.001817976162677903
2020-12-31,Molise,Installazione pannelli solari,0.006523557535781828
2018-12-31,Liguria,Installazione piscina,0.00026004711012023987
2019-12-31,Liguria,Installazione piscina,0.0004698634043636126
2020-12-31,Liguria,Installazione piscina,0.0022416151420288186
2018-12-31,Apulia,Installazione piscina,0.001974282640983094
2019-12-31,Apulia,Installazione piscina,0.00292331921130795
2020-12-31,Apulia,Installazione piscina,0.011173164681937374
2018-12-31,Calabria,Installazione piscina,0.00127202420997591
2019-12-31,Calabria,Installazione piscina,0.0022219708654952143
2020-12-31,Calabria,Installazione piscina,0.010790847051669187
2018-12-31,Sicily,Installazione piscina,0.0015968347906034353
2019-12-31,Sicily,Installazione piscina,0.002556411841126453
2020-12-31,Sicily,Installazione piscina,0.008715143110323497
2018-12-31,Veneto,Installazione piscina,0.00037401448767898887
2019-12-31,Veneto,Installazione piscina,0.0005239724959163366
2020-12-31,Veneto,Installazione piscina,0.0017262995337990184
2018-12-31,Lombardy,Installazione piscina,0.00024225029426389622
2019-12-31,Lombardy,Installazione piscina,0.00043117798951245416
2020-12-31,Lombardy,Installazione piscina,0.0017508803900648958
2018-12-31,Basilicata,Installazione piscina,0.0008990200092728289
2019-12-31,Basilicata,Installazione piscina,0.0010143780038130328
2020-12-31,Basilicata,Installazione piscina,0.004730265422158772
2018-12-31,Sardinia,Installazione piscina,0.0005652766298270032
2019-12-31,Sardinia,Installazione piscina,0.0009545459565373237
2020-12-31,Sardinia,Installazione piscina,0.002441876721762356
2018-12-31,Friuli-Venezia Giulia,Installazione piscina,0.0002656917470385489
2019-12-31,Friuli-Venezia Giulia,Installazione piscina,0.0006359704597353795
2020-12-31,Friuli-Venezia Giulia,Installazione piscina,0.0026501720115726006
2018-12-31,Emilia-Romagna,Installazione piscina,0.00042038714710126225
2019-12-31,Emilia-Romagna,Installazione piscina,0.0005802599075497058
2020-12-31,Emilia-Romagna,Installazione piscina,0.0026506466913646313
2018-12-31,Campania,Installazione piscina,0.0008170660782036917
2019-12-31,Campania,Installazione piscina,0.001384529301333332
2020-12-31,Campania,Installazione piscina,0.005915981227151305
2018-12-31,Marche,Installazione piscina,0.0008619429091121315
2019-12-31,Marche,Installazione piscina,0.0011164048738829613
2020-12-31,Marche,Installazione piscina,0.0055103787336076866
2018-12-31,Italy,Installazione piscina,0.0005231646559985258
2019-12-31,Italy,Installazione piscina,0.0008509746853846885
2020-12-31,Italy,Installazione piscina,0.003477096732805904
2018-12-31,Piedmont,Installazione piscina,0.0004760228615726238
2019-12-31,Piedmont,Installazione piscina,0.0006509840705748456
2020-12-31,Piedmont,Installazione piscina,0.002802589711126829
2018-12-31,Abruzzo,Installazione piscina,0.0009569733652424824
2019-12-31,Abruzzo,Installazione piscina,0.0013870484796727704
2020-12-31,Abruzzo,Installazione piscina,0.006088653700063037
2018-12-31,Tuscany,Installazione piscina,0.0005012717627460623
2019-12-31,Tuscany,Installazione piscina,0.0007738588186724713
2020-12-31,Tuscany,Installazione piscina,0.003496162425739359
2018-12-31,Lazio,Installazione piscina,0.0004706145841231807
2019-12-31,Lazio,Installazione piscina,0.0010410521580109912
2020-12-31,Lazio,Installazione piscina,0.004467352913077046
2018-12-31,Umbria,Installazione piscina,0.0013025171787889804
2019-12-31,Umbria,Installazione piscina,0.0014696500212724255
2020-12-31,Umbria,Installazione piscina,0.009149881816760795
2018-12-31,Aosta,Installazione piscina,0.0002211493070938509
2019-12-31,Aosta,Installazione piscina,0.000261408337117084
2020-12-31,Aosta,Installazione piscina,0.0005446613502360537
2018-12-31,Trentino-Alto Adige/South Tyrol,Installazione piscina,8.217569881082986e-05
2019-12-31,Trentino-Alto Adige/South Tyrol,Installazione piscina,0.00026712218055133724
2020-12-31,Trentino-Alto Adige/South Tyrol,Installazione piscina,0.0009613421646242918
2018-12-31,Molise,Installazione piscina,0.0005126643028084727
2019-12-31,Molise,Installazione piscina,0.002120972189790887
2020-12-31,Molise,Installazione piscina,0.006102682856053968
2018-12-31,Liguria,Installazione tende da sole,0.0013150953854652123
2019-12-31,Liguria,Installazione tende da sole,0.00104950797797106
2020-12-31,Liguria,Installazione tende da sole,0.0029186744094171152
2018-12-31,Apulia,Installazione tende da sole,0.0029824269682936105
2019-12-31,Apulia,Installazione tende da sole,0.0019550860967346164
2020-12-31,Apulia,Installazione tende da sole,0.007267729804686115
2018-12-31,Calabria,Installazione tende da sole,0.0031093925132744463
2019-12-31,Calabria,Installazione tende da sole,0.0013365238288693022
2020-12-31,Calabria,Installazione tende da sole,0.006613744967152083
2018-12-31,Sicily,Installazione tende da sole,0.0021782066803862393
2019-12-31,Sicily,Installazione tende da sole,0.0013560894354362545
2020-12-31,Sicily,Installazione tende da sole,0.004476891696321709
2018-12-31,Veneto,Installazione tende da sole,0.0011829939721402095
2019-12-31,Veneto,Installazione tende da sole,0.0008891158290080336
2020-12-31,Veneto,Installazione tende da sole,0.00257921432322541
2018-12-31,Lombardy,Installazione tende da sole,0.0008842135740632215
2019-12-31,Lombardy,Installazione tende da sole,0.000719180656836865
2020-12-31,Lombardy,Installazione tende da sole,0.0027238466880826094
2018-12-31,Basilicata,Installazione tende da sole,0.0024518727525622607
2019-12-31,Basilicata,Installazione tende da sole,0.0006762520025420218
2020-12-31,Basilicata,Installazione tende da sole,0.0034218941351786864
2018-12-31,Sardinia,Installazione tende da sole,0.001211307063915007
2019-12-31,Sardinia,Installazione tende da sole,0.0009863641550885678
2020-12-31,Sardinia,Installazione tende da sole,0.0019336127887258476
2018-12-31,Friuli-Venezia Giulia,Installazione tende da sole,0.0008502135905233563
2019-12-31,Friuli-Venezia Giulia,Installazione tende da sole,0.000824406151508825
2020-12-31,Friuli-Venezia Giulia,Installazione tende da sole,0.003353612730693724
2018-12-31,Emilia-Romagna,Installazione tende da sole,0.0013702492452984188
2019-12-31,Emilia-Romagna,Installazione tende da sole,0.001162092335174072
2020-12-31,Emilia-Romagna,Installazione tende da sole,0.0033223185970874367
2018-12-31,Campania,Installazione tende da sole,0.0018720121538590908
2019-12-31,Campania,Installazione tende da sole,0.0007457508819543774
2020-12-31,Campania,Installazione tende da sole,0.0040755952479836766
2018-12-31,Marche,Installazione tende da sole,0.002292401354021626
2019-12-31,Marche,Installazione tende da sole,0.0008887883461980859
2020-12-31,Marche,Installazione tende da sole,0.004132784050205765
2018-12-31,Italy,Installazione tende da sole,0.0014112423215111747
2019-12-31,Italy,Installazione tende da sole,0.0010050737190534452
2020-12-31,Italy,Installazione tende da sole,0.0034087679820910505
2018-12-31,Piedmont,Installazione tende da sole,0.0010945051196742806
2019-12-31,Piedmont,Installazione tende da sole,0.0006325018729875471
2020-12-31,Piedmont,Installazione tende da sole,0.0022976956868322254
2018-12-31,Abruzzo,Installazione tende da sole,0.0018683765702353227
2019-12-31,Abruzzo,Installazione tende da sole,0.0014005149697666809
2020-12-31,Abruzzo,Installazione tende da sole,0.0037036971816051664
2018-12-31,Tuscany,Installazione tende da sole,0.0013568908060539963
2019-12-31,Tuscany,Installazione tende da sole,0.0010011638842231311
2020-12-31,Tuscany,Installazione tende da sole,0.003075771510011187
2018-12-31,Lazio,Installazione tende da sole,0.0018125384554229932
2019-12-31,Lazio,Installazione tende da sole,0.0013557518943257637
2020-12-31,Lazio,Installazione tende da sole,0.004473976119768044
2018-12-31,Umbria,Installazione tende da sole,0.0017761597892577009
2019-12-31,Umbria,Installazione tende da sole,0.0011197333495408953
2020-12-31,Umbria,Installazione tende da sole,0.0034995563920678734
2018-12-31,Aosta,Installazione tende da sole,0.0006634479212815526
2019-12-31,Aosta,Installazione tende da sole,0.000130704168558542
2020-12-31,Aosta,Installazione tende da sole,0.00272330675118027
2018-12-31,Trentino-Alto Adige/South Tyrol,Installazione tende da sole,0.0013558990303786927
2019-12-31,Trentino-Alto Adige/South Tyrol,Installazione tende da sole,0.0016270169179036
2020-12-31,Trentino-Alto Adige/South Tyrol,Installazione tende da sole,0.0035923838783328797
2018-12-31,Molise,Installazione tende da sole,0.002050657211233891
2019-12-31,Molise,Installazione tende da sole,0.0002019973514086559
2020-12-31,Molise,Installazione tende da sole,0.002314810738503229
2018-12-31,Liguria,Installazione zanzariera,0.0015379929084254178
2019-12-31,Liguria,Installazione zanzariera,0.0014315464469396046
