date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-10-07,44,0,18,0,0,False,44,18,0,18,False
2018-10-14,27,0,27,0,0,False,27,18,0,18,False
2018-10-21,0,0,36,0,0,False,0,0,0,0,False
2018-10-28,18,0,18,0,0,False,18,0,0,0,False
2018-11-04,17,0,34,0,0,False,17,0,0,17,False
2018-11-11,52,0,17,0,0,False,52,0,0,35,False
2018-11-18,17,0,17,0,0,False,17,17,0,17,False
2018-11-25,26,0,26,0,0,False,26,17,0,17,False
2018-12-02,52,0,35,0,0,False,52,0,0,0,False
2018-12-09,17,0,26,0,0,False,17,0,0,17,False
2018-12-16,18,0,0,0,0,False,18,0,0,18,False
2018-12-23,19,0,19,0,0,False,19,39,0,19,False
2018-12-30,54,0,18,0,18,False,54,18,0,18,False
2019-01-06,92,0,25,0,17,False,92,17,0,17,False
2019-01-13,42,0,25,0,17,False,42,0,0,51,False
2019-01-20,41,0,32,0,0,False,41,0,0,0,False
2019-01-27,48,0,16,0,0,False,48,0,0,24,False
2019-02-03,33,0,33,0,17,False,33,16,0,33,False
2019-02-10,17,0,17,0,0,False,17,17,0,25,False
2019-02-17,35,0,26,0,35,False,35,0,0,52,False
2019-02-24,59,0,43,0,0,False,59,0,0,34,False
2019-03-03,24,0,16,0,0,False,24,0,0,16,False
2019-03-10,25,0,16,0,0,False,25,49,0,41,False
2019-03-17,35,0,52,0,0,False,35,17,0,17,False
2019-03-24,58,0,34,0,0,False,58,17,0,50,False
2019-03-31,48,0,56,0,16,False,48,32,0,24,False
2019-04-07,24,0,48,0,16,False,24,0,0,32,False
2019-04-14,50,0,25,0,0,False,50,0,0,33,False
2019-04-21,25,0,33,0,16,False,25,17,0,0,False
2019-04-28,24,0,32,0,32,False,24,16,0,40,False
2019-05-05,55,0,39,0,16,False,55,0,0,39,False
2019-05-12,32,0,32,0,16,False,32,16,0,16,False
2019-05-19,32,0,32,0,16,False,32,32,0,32,False
2019-05-26,25,0,34,0,0,False,25,17,0,42,False
2019-06-02,32,0,48,0,32,False,32,0,0,16,False
2019-06-09,0,0,85,0,0,False,0,15,0,62,False
2019-06-16,33,0,16,0,0,False,33,16,0,16,False
2019-06-23,49,0,17,0,17,False,49,17,0,17,False
2019-06-30,24,0,0,0,0,False,24,16,0,16,False
2019-07-07,24,0,32,0,16,False,24,0,0,16,False
2019-07-14,82,0,0,0,16,False,82,0,0,25,False
2019-07-21,33,0,17,0,0,False,33,0,0,25,False
2019-07-28,51,0,34,0,34,False,51,17,0,17,False
2019-08-04,52,0,17,0,0,False,52,0,0,17,False
2019-08-11,100,0,18,0,0,False,100,18,0,37,False
2019-08-18,55,0,55,0,0,False,55,37,0,19,False
2019-08-25,26,0,51,0,0,False,26,34,0,26,False
2019-09-01,45,0,31,0,15,False,45,15,0,31,False
2019-09-08,62,0,24,0,0,False,62,16,0,16,False
2019-09-15,31,0,31,0,0,False,31,0,0,32,False
2019-09-22,0,0,23,0,15,False,0,30,0,16,False
2019-09-29,32,0,16,0,0,False,32,16,0,24,False
2019-10-06,32,0,16,0,0,False,32,16,0,16,False
2019-10-13,47,0,16,0,0,False,47,31,0,0,False
2019-10-20,47,0,31,0,0,False,47,0,0,0,False
2019-10-27,30,0,30,0,0,False,30,0,0,15,False
2019-11-03,15,0,15,0,15,False,15,15,0,15,False
2019-11-10,37,0,30,0,15,False,37,0,0,0,False
2019-11-17,30,0,0,0,0,False,30,15,0,15,False
2019-11-24,14,0,14,0,0,False,14,0,0,14,False
2019-12-01,14,0,43,0,0,False,14,14,0,14,False
2019-12-08,36,0,0,0,14,False,36,0,0,14,False
2019-12-15,29,0,14,0,0,False,29,0,0,0,False
2019-12-22,24,0,24,0,16,False,24,0,0,16,False
2019-12-29,39,0,0,0,0,False,39,31,0,31,False
2020-01-05,36,0,29,0,0,False,36,15,0,29,False
2020-01-12,43,0,14,0,14,False,43,0,0,29,False
2020-01-19,21,0,14,0,21,False,21,14,0,58,False
2020-01-26,42,0,14,0,14,False,42,28,0,28,False
2020-02-02,28,0,42,0,14,False,28,14,0,14,False
2020-02-09,27,0,34,0,14,False,27,0,0,27,False
2020-02-16,20,0,14,0,14,False,20,0,0,41,False
2020-02-23,40,0,20,0,13,False,40,0,0,34,False
2020-03-01,34,0,34,0,0,False,34,0,0,34,False
2020-03-08,47,0,27,0,13,False,47,27,0,20,False
2020-03-15,13,0,26,0,13,False,13,0,0,19,False
2020-03-22,25,0,25,0,0,False,25,0,0,0,False
2020-03-29,25,0,32,0,0,False,25,0,0,19,False
2020-04-05,25,0,19,0,0,False,25,13,0,13,False
2020-04-12,13,0,13,0,0,False,13,0,0,13,False
2020-04-19,39,0,19,0,13,False,39,0,0,26,False
2020-04-26,12,0,24,0,12,False,12,0,0,12,False
2020-05-03,0,0,93,0,0,True,0,94,0,0,True
