date,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,mariage traiteur,mariage champagne,viande mariage ,mariage cocktail
2019-12-29,0.0,0.0,0.0,0.0,0.2532467532467532,0.2012987012987013,0.0,0.2012987012987013
2020-01-05,0.0,0.18831168831168832,0.0,0.0,0.23376623376623376,0.09740259740259741,0.0,0.18831168831168832
2020-01-12,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2792207792207792,0.0,0.0,0.18831168831168832
2020-01-19,0.0,0.3051948051948052,0.0,0.13636363636363635,0.35064935064935066,0.09090909090909091,0.0,0.37662337662337664
2020-01-26,0.0,0.2987012987012987,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182
2020-02-02,0.0,0.4805194805194805,0.0,0.09090909090909091,0.38961038961038963,0.09090909090909091,0.0,0.09090909090909091
2020-02-09,0.0,0.22077922077922077,0.0,0.09090909090909091,0.37662337662337664,0.0,0.0,0.17532467532467533
2020-02-16,0.0,0.09090909090909091,0.0,0.09090909090909091,0.12987012987012986,0.0,0.0,0.2662337662337662
2020-02-23,0.0,0.12987012987012986,0.0,0.08441558441558442,0.461038961038961,0.0,0.0,0.22077922077922077
2020-03-01,0.0,0.42207792207792205,0.0,0.0,0.42207792207792205,0.0,0.0,0.22077922077922077
2020-03-08,0.0,0.17532467532467533,0.0,0.08441558441558442,0.5064935064935064,0.17532467532467533,0.0,0.12987012987012986
2020-03-15,0.0,0.16883116883116883,0.0,0.08441558441558442,0.08441558441558442,0.0,0.0,0.12337662337662338
2020-03-22,0.0,0.16233766233766234,0.0,0.0,0.16233766233766234,0.0,0.0,0.0
2020-03-29,0.0,0.2077922077922078,0.0,0.0,0.16233766233766234,0.0,0.0,0.12337662337662338
2020-04-05,0.0,0.2987012987012987,0.0,0.0,0.16233766233766234,0.08441558441558442,0.0,0.08441558441558442
2020-04-12,0.0,0.08441558441558442,0.0,0.0,0.08441558441558442,0.0,0.0,0.08441558441558442
2020-04-19,0.0,0.2987012987012987,0.0,0.08441558441558442,0.2532467532467532,0.0,0.0,0.16883116883116883
2020-04-26,0.0,0.15584415584415584,0.0,0.07792207792207792,0.24675324675324675,0.0,0.0,0.07792207792207792
2020-05-03,0.0,0.6038961038961039,0.0,0.0,0.0,0.6103896103896104,0.0,0.0
