date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-08-19,25,0,12,0,0,False,25,24,0,12,False
2018-08-26,40,0,17,0,12,False,40,0,0,17,False
2018-09-02,11,0,11,0,11,False,11,0,0,0,False
2018-09-09,11,0,17,0,0,False,11,0,0,11,False
2018-09-16,0,0,11,0,0,False,0,0,0,0,False
2018-09-23,11,0,11,0,0,False,11,0,0,0,False
2018-09-30,11,0,11,0,0,False,11,0,0,0,False
2018-10-07,11,0,0,0,11,False,11,0,0,11,False
2018-10-14,11,0,22,0,11,False,11,0,0,11,False
2018-10-21,11,0,17,0,0,False,11,0,0,0,False
2018-10-28,11,0,33,0,11,False,11,0,0,0,False
2018-11-04,11,0,11,0,0,False,11,0,0,0,False
2018-11-11,11,0,11,0,0,False,11,11,0,0,False
2018-11-18,0,0,0,0,0,False,0,0,0,21,False
2018-11-25,10,0,21,0,0,False,10,0,0,0,False
2018-12-02,21,0,21,0,0,False,21,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,False
2018-12-16,22,0,11,0,0,False,22,0,0,0,False
2018-12-23,12,0,12,0,0,False,12,0,0,0,False
2018-12-30,24,0,12,0,12,False,24,12,0,12,False
2019-01-06,11,0,16,0,11,False,11,10,0,0,False
2019-01-13,36,0,10,0,10,False,36,10,0,15,False
2019-01-20,10,0,15,0,0,False,10,0,0,0,False
2019-01-27,10,0,30,0,10,False,10,0,0,10,False
2019-02-03,31,0,10,0,15,False,31,10,0,20,False
2019-02-10,33,0,16,0,0,False,33,0,0,27,False
2019-02-17,11,0,11,0,0,False,11,0,0,22,False
2019-02-24,10,0,10,0,0,False,10,0,0,10,False
2019-03-03,10,0,10,0,20,False,10,10,0,10,False
2019-03-10,16,0,16,0,10,False,16,10,0,20,False
2019-03-17,0,0,11,0,0,False,0,11,0,0,False
2019-03-24,11,0,11,0,11,False,11,0,0,27,False
2019-03-31,0,0,10,0,10,False,0,0,0,10,False
2019-04-07,10,0,10,0,10,False,10,0,0,15,False
2019-04-14,11,0,34,0,11,False,11,0,0,11,False
2019-04-21,10,0,0,0,0,False,10,0,0,31,False
2019-04-28,18,0,14,0,18,False,18,0,0,14,False
2019-05-05,9,0,9,0,9,False,9,9,0,0,False
2019-05-12,28,0,9,0,9,False,28,9,0,19,False
2019-05-19,28,0,0,0,0,False,28,0,0,19,False
2019-05-26,0,0,23,0,0,False,0,9,0,9,False
2019-06-02,13,0,0,0,0,False,13,0,0,9,False
2019-06-09,10,0,19,0,9,False,10,9,0,28,False
2019-06-16,30,0,10,0,0,False,30,10,0,10,False
2019-06-23,10,0,10,0,0,False,10,0,0,20,False
2019-06-30,0,0,9,0,9,False,0,0,0,0,False
2019-07-07,0,0,10,0,0,False,0,10,0,10,False
2019-07-14,20,0,10,0,0,False,20,0,0,0,False
2019-07-21,26,0,16,0,0,False,26,0,0,10,False
2019-07-28,10,0,10,0,10,False,10,0,0,10,False
2019-08-04,0,0,23,0,0,False,0,0,0,11,False
2019-08-11,11,0,23,0,0,False,11,0,0,11,False
2019-08-18,0,0,36,0,0,False,0,0,0,12,False
2019-08-25,16,0,11,0,0,False,16,11,0,11,False
2019-09-01,20,0,10,0,0,False,20,0,0,0,False
2019-09-08,21,0,32,0,10,False,21,10,0,0,False
2019-09-15,16,0,0,0,0,False,16,0,0,0,False
2019-09-22,23,0,0,0,18,False,23,0,0,0,False
2019-09-29,9,0,17,0,0,False,9,9,0,9,False
2019-10-06,0,0,8,0,0,False,0,0,0,9,False
2019-10-13,26,0,0,0,8,False,26,0,0,8,False
2019-10-20,30,0,17,0,0,False,30,0,0,0,False
2019-10-27,18,0,18,0,0,False,18,9,0,9,False
2019-11-03,17,0,0,0,0,False,17,0,0,0,False
2019-11-10,21,0,17,0,17,False,21,0,0,0,False
2019-11-17,9,0,9,0,8,False,9,0,0,0,False
2019-11-24,8,0,12,0,0,False,8,0,0,0,False
2019-12-01,9,0,0,0,0,False,9,0,0,9,False
2019-12-08,0,0,0,0,9,False,0,0,0,0,False
2019-12-15,9,0,9,0,9,False,9,0,0,0,False
2019-12-22,10,0,0,0,10,False,10,0,0,10,False
2019-12-29,20,0,10,0,10,False,20,0,0,10,False
2020-01-05,25,0,17,0,0,False,25,8,0,25,False
2020-01-12,12,0,8,0,8,False,12,0,0,8,False
2020-01-19,13,0,13,0,8,False,13,0,0,8,False
2020-01-26,8,0,8,0,8,False,8,0,0,0,False
2020-02-02,25,0,8,0,0,False,25,8,0,12,False
2020-02-09,16,0,8,0,0,False,16,8,0,0,False
2020-02-16,17,0,8,0,13,False,17,0,0,8,False
2020-02-23,9,0,13,0,13,False,9,0,0,8,False
2020-03-01,0,0,8,0,8,False,0,0,0,33,False
2020-03-08,8,0,0,0,0,False,8,8,0,12,False
2020-03-15,7,0,0,0,0,False,7,7,0,7,False
2020-03-22,15,0,0,0,15,False,15,0,0,11,False
2020-03-29,7,0,7,0,0,False,7,7,0,7,False
2020-04-05,7,0,7,0,0,False,7,15,0,7,False
2020-04-12,7,0,11,0,7,False,7,7,0,0,False
2020-04-19,8,0,15,0,0,False,8,0,0,8,False
2020-04-26,28,0,7,0,7,False,28,7,0,7,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
