date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2019-02-24,60.69234382339126,0.0,44.660403945514325,0.0,0.0,False,34,0,0,45,False
2019-03-03,29.773602630342882,0.0,29.773602630342882,0.0,0.0,False,23,0,0,23,False
2019-03-10,29.773602630342882,0.0,58.402066697980274,0.0,0.0,False,45,0,0,100,False
2019-03-17,60.69234382339126,0.0,29.773602630342882,0.0,0.0,False,23,0,0,23,False
2019-03-24,58.402066697980274,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-03-31,0.0,0.0,28.62846406763739,0.0,0.0,False,21,0,0,53,False
2019-04-07,70.99859088774072,0.0,28.62846406763739,0.0,0.0,False,21,0,0,0,False
2019-04-14,83.59511507750118,0.0,27.48332550493189,0.0,0.0,False,21,0,0,21,False
2019-04-21,27.48332550493189,0.0,27.48332550493189,0.0,0.0,False,21,0,0,42,False
2019-04-28,28.62846406763739,0.0,28.62846406763739,0.0,0.0,False,22,0,0,22,False
2019-05-05,27.48332550493189,0.0,27.48332550493189,0.0,0.0,False,21,0,0,21,False
2019-05-12,27.48332550493189,0.0,68.70831376232974,0.0,0.0,False,52,0,0,21,False
2019-05-19,0.0,0.0,54.96665100986378,0.0,0.0,False,41,0,0,0,False
2019-05-26,0.0,0.0,41.22498825739784,0.0,0.0,False,31,0,0,42,False
2019-06-02,0.0,0.0,40.07984969469234,0.0,0.0,False,30,0,0,20,False
2019-06-09,0.0,0.0,40.07984969469234,0.0,0.0,False,30,0,0,20,False
2019-06-16,27.48332550493189,0.0,27.48332550493189,0.0,0.0,False,21,0,0,0,False
2019-06-23,0.0,0.0,27.48332550493189,0.0,0.0,False,21,0,0,31,False
2019-06-30,26.338186942226397,0.0,0.0,0.0,0.0,False,0,0,0,40,False
2019-07-07,75.57914513856271,0.0,75.57914513856271,0.0,0.0,False,57,0,0,0,False
2019-07-14,50.386096759041806,0.0,25.193048379520903,0.0,0.0,False,19,0,0,19,False
2019-07-21,25.193048379520903,0.0,25.193048379520903,0.0,0.0,False,19,0,0,37,False
2019-07-28,36.64443400657586,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-08-04,22.90277125410991,0.0,24.047909816815405,0.0,0.0,False,18,0,0,18,False
2019-08-11,46.95068107092531,0.0,46.95068107092531,0.0,0.0,False,35,0,0,18,False
2019-08-18,21.757632691404414,0.0,21.757632691404414,0.0,0.0,False,17,0,0,33,False
2019-08-25,32.063879755753874,0.0,21.757632691404414,0.0,0.0,False,16,0,0,0,False
2019-09-01,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2019-09-08,25.193048379520903,0.0,37.789572569281354,0.0,0.0,False,29,0,0,19,False
2019-09-15,25.193048379520903,0.0,37.789572569281354,0.0,0.0,False,29,0,0,58,False
2019-09-22,26.338186942226397,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-09-29,26.338186942226397,0.0,38.934711131986845,0.0,0.0,False,29,0,0,0,False
2019-10-06,0.0,0.0,26.338186942226397,0.0,0.0,False,20,0,0,0,False
2019-10-13,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2019-10-20,0.0,0.0,25.193048379520903,0.0,0.0,False,19,0,0,0,False
2019-10-27,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2019-11-03,25.193048379520903,0.0,51.531235321747296,0.0,0.0,False,39,0,0,19,False
2019-11-10,37.789572569281354,0.0,25.193048379520903,0.0,0.0,False,19,0,0,19,False
2019-11-17,50.386096759041806,0.0,25.193048379520903,0.0,0.0,False,19,0,0,19,False
2019-11-24,25.193048379520903,0.0,25.193048379520903,0.0,0.0,False,19,0,0,0,False
2019-12-01,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2019-12-08,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-12-15,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-12-22,28.62846406763739,0.0,0.0,0.0,0.0,False,0,0,0,22,False
2019-12-29,27.48332550493189,0.0,27.48332550493189,0.0,0.0,False,20,0,0,21,False
2020-01-05,25.193048379520903,0.0,24.047909816815405,0.0,0.0,False,19,0,0,0,False
2020-01-12,24.047909816815405,0.0,0.0,0.0,0.0,False,0,0,0,27,False
2020-01-19,24.047909816815405,0.0,48.09581963363081,0.0,0.0,False,36,0,0,27,False
2020-01-26,24.047909816815405,0.0,25.193048379520903,0.0,0.0,False,19,0,0,37,False
2020-02-02,25.193048379520903,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-02-09,51.531235321747296,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2020-02-16,49.24095819633631,0.0,24.047909816815405,0.0,0.0,False,19,0,0,37,False
2020-02-23,22.90277125410991,0.0,34.35415688116487,0.0,0.0,False,26,0,0,17,False
2020-03-01,0.0,0.0,45.80554250821982,0.0,0.0,False,34,0,0,0,False
2020-03-08,24.047909816815405,0.0,0.0,0.0,0.0,False,0,0,0,36,False
2020-03-15,0.0,0.0,20.61249412869892,0.0,0.0,False,16,0,0,16,False
2020-03-22,0.0,0.0,19.467355565993422,0.0,0.0,False,15,0,0,0,False
2020-03-29,0.0,0.0,20.61249412869892,0.0,0.0,False,15,0,0,30,False
2020-04-05,20.61249412869892,0.0,41.22498825739784,0.0,0.0,False,32,0,0,0,False
2020-04-12,41.22498825739784,0.0,20.61249412869892,0.0,0.0,False,15,0,0,0,False
2020-04-19,0.0,0.0,38.934711131986845,0.0,0.0,False,30,0,0,0,False
2020-04-26,28.62846406763739,0.0,19.467355565993422,0.0,0.0,False,15,0,0,0,False
2020-05-03,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0,True
