date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2019-11-03,0.0,0.15384615384615385,0.0,0.0,0.29914529914529914,0.0,0.0,0.0
2019-11-10,0.1452991452991453,0.4444444444444444,0.0,0.0,0.3247863247863248,0.0,0.0,0.0
2019-11-17,0.06837606837606838,0.23076923076923078,0.0,0.0,0.38461538461538464,0.0,0.0,0.0
2019-11-24,0.0,0.24786324786324787,0.0,0.0,0.06837606837606838,0.0,0.0,0.0
2019-12-01,0.0,0.1452991452991453,0.0,0.07692307692307693,0.2222222222222222,0.0,0.0,0.0
2019-12-08,0.07692307692307693,0.0,0.0,0.0,0.1452991452991453,0.0,0.0,0.0
2019-12-15,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
2019-12-22,0.08547008547008547,0.0,0.0,0.08547008547008547,0.24786324786324787,0.0,0.0,0.0
2019-12-29,0.08547008547008547,0.08547008547008547,0.0,0.08547008547008547,0.47863247863247865,0.0,0.0,0.0
2020-01-05,0.0,0.2905982905982906,0.06837606837606838,0.21367521367521367,0.358974358974359,0.0,0.0,0.0
2020-01-12,0.06837606837606838,0.06837606837606838,0.0,0.06837606837606838,0.23931623931623933,0.0,0.0,0.0
2020-01-19,0.06837606837606838,0.2564102564102564,0.0,0.06837606837606838,0.2564102564102564,0.0,0.0,0.0
2020-01-26,0.06837606837606838,0.06837606837606838,0.0,0.0,0.21367521367521367,0.0,0.0,0.0
2020-02-02,0.0,0.06837606837606838,0.06837606837606838,0.10256410256410256,0.6410256410256411,0.0,0.0,0.0
2020-02-09,0.0,0.21367521367521367,0.06837606837606838,0.0,0.28205128205128205,0.0,0.0,0.0
2020-02-16,0.1111111111111111,0.06837606837606838,0.0,0.06837606837606838,0.5897435897435898,0.0,0.0,0.0
2020-02-23,0.1111111111111111,0.1111111111111111,0.0,0.06837606837606838,0.21367521367521367,0.0,0.0,0.0
2020-03-01,0.06837606837606838,0.3333333333333333,0.0,0.28205128205128205,0.13675213675213677,0.0,0.0,0.0
2020-03-08,0.0,0.13675213675213677,0.06837606837606838,0.10256410256410256,0.20512820512820512,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.05982905982905983,0.05982905982905983,0.1794871794871795,0.0,0.0,0.0
2020-03-22,0.1282051282051282,0.1794871794871795,0.0,0.09401709401709402,0.24786324786324787,0.0,0.0,0.0
2020-03-29,0.0,0.2905982905982906,0.05982905982905983,0.05982905982905983,0.1794871794871795,0.0,0.0,0.0
2020-04-05,0.0,0.1794871794871795,0.1282051282051282,0.05982905982905983,0.1794871794871795,0.0,0.0,0.0
2020-04-12,0.05982905982905983,0.09401709401709402,0.05982905982905983,0.0,0.1794871794871795,0.0,0.0,0.0
2020-04-19,0.0,0.1282051282051282,0.0,0.06837606837606838,0.18803418803418803,0.0,0.0,0.0
2020-04-26,0.05982905982905983,0.05982905982905983,0.05982905982905983,0.05982905982905983,0.23931623931623933,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
