date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2019-03-24,0.2189680389383077,0.42951423022514207,0.0,0.12369626201836624,0.4576877895959042,0.0,0.0,0.0
2019-03-31,0.0,0.32861989594072943,0.0,0.4216918023353395,0.0,0.0,0.0,0.0
2019-04-07,0.2189680389383077,0.3370417435922028,0.0,0.19116695039202056,0.3991936500629439,0.0,0.0,0.0
2019-04-14,0.0,0.320198048289256,0.0,0.2361474093077901,0.47001832991282116,0.0,0.0,0.0
2019-04-21,0.2105461912868344,0.5307442395760904,0.0,0.35422111396168515,0.5199928029085412,0.0,0.0,0.0
2019-04-28,0.0,0.12369626201836624,0.0,0.3879564581485123,0.2959065582243022,0.0,0.0,0.0
2019-05-05,0.0,0.3370417435922028,0.0,0.3710887860550987,0.2838453936007512,0.0,0.0,0.0
2019-05-12,0.2105461912868344,0.5029191742393364,0.0,0.24176996667226128,0.15452657421791374,0.0,0.0,0.0
2019-05-19,0.0,0.2305248519433189,0.0,0.24176996667226128,0.17992183566307818,0.0,0.0,0.0
2019-05-26,0.0,0.17429927829860697,0.0,0.35984367132615636,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.5813472558563311,0.0,0.11245114728942386,0.0,0.0,0.0,0.0
2019-06-09,0.20212434363536097,0.47186323638717714,0.0,0.2305248519433189,0.11807370465389505,0.0,0.0,0.0
2019-06-16,0.0,0.32861989594072943,0.0,0.3710887860550987,0.6493116222913787,0.0,0.0,0.0
2019-06-23,0.2105461912868344,0.11807370465389505,0.0,0.29799554031697323,0.12369626201836624,0.0,0.0,0.0
2019-06-30,0.2105461912868344,0.0,0.0,0.34859855659721395,0.524799310378404,0.0,0.0,0.0
2019-07-07,0.0,0.6405159805308462,0.0,0.24739252403673248,0.4249480790992628,0.0,0.0,0.0
2019-07-14,0.0,0.10682858992495266,0.0,0.10682858992495266,0.5419363581651835,0.0,0.0,0.0
2019-07-21,0.0,0.10682858992495266,0.0,0.20803462248543414,0.26534562171812054,0.0,0.0,0.0
2019-07-28,0.0,0.32845205840746156,0.0,0.0,0.20603543229055174,0.0,0.0,0.0
2019-08-04,0.0,0.4212362433164697,0.0,0.10120603256048147,0.12877214518159483,0.0,0.0,0.0
2019-08-11,0.0,0.39049200374037935,0.0,0.21365717984990532,0.49450774956558824,0.0,0.0,0.0
2019-08-18,0.0,0.40719183830052513,0.0,0.30361809768144443,0.2404072425764101,0.0,0.0,0.0
2019-08-25,0.0,0.30050710911837347,0.0,0.0,0.4332960846554364,0.0,0.0,0.0
2019-09-01,0.0,0.2105461912868344,0.0,0.2305248519433189,0.26534562171812054,0.0,0.0,0.0
2019-09-08,0.39582683961924864,0.3567566595535522,0.0,0.2811278682235596,0.1416493596997543,0.0,0.0,0.0
2019-09-15,0.0,0.3567566595535522,0.0,0.3261083271393292,0.25410050698917813,0.0,0.0,0.0
2019-09-22,0.39582683961924864,0.0,0.0,0.0,0.32238724525744106,0.0,0.0,0.0
2019-09-29,0.18528064833241426,0.3483348119020788,0.0,0.0,0.14808796695883406,0.0,0.0,0.0
2019-10-06,0.0,0.2893099479703647,0.0,0.0,0.10120603256048147,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.10682858992495266,0.1416493596997543,0.0,0.0,0.0
2019-10-20,0.0,0.2921092382573669,0.0,0.0,0.10682858992495266,0.0,0.0,0.0
2019-10-27,0.0,0.18528064833241426,0.0,0.21365717984990532,0.36092909691413083,0.0,0.0,0.0
2019-11-03,0.0,0.21927973721437652,0.0,0.10682858992495266,0.36655165427860203,0.0,0.0,0.0
2019-11-10,0.0,0.47738988658978115,0.0,0.21365717984990532,0.31930262947458415,0.0,0.0,0.0
2019-11-17,0.0,0.10682858992495266,0.0,0.10682858992495266,0.2832987193995086,0.0,0.0,0.0
2019-11-24,0.0,0.43528064833241426,0.0,0.0,0.23723283489576458,0.0,0.0,0.0
2019-12-01,0.0,0.16843695302946748,0.0,0.10682858992495266,0.23723283489576458,0.0,0.0,0.0
2019-12-08,0.0,0.16843695302946748,0.0,0.0,0.1416493596997543,0.0,0.0,0.0
2019-12-15,0.0,0.16843695302946748,0.0,0.0,0.23723283489576458,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.2305248519433189,0.16096518147699354,0.0,0.0,0.0
2019-12-29,0.0,0.11245114728942386,0.0,0.22490229457884772,0.2613551641428664,0.0,0.0,0.0
2020-01-05,0.1600151053779941,0.35106217181768057,0.0,0.0,0.33281631009177487,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.24176996667226128,0.3207551454682239,0.0,0.0,0.0
2020-01-19,0.0,0.44664564701369086,0.0,0.15180904884072222,0.13521075244067454,0.0,0.0,0.0
2020-01-26,0.1600151053779941,0.35106217181768057,0.0,0.39920157287745467,0.5175446532247157,0.0,0.0,0.0
2020-02-02,0.0,0.16843695302946748,0.0,0.09558347519601028,0.3384388674562461,0.0,0.0,0.0
2020-02-09,0.16843695302946748,0.0,0.0,0.10682858992495266,0.39094335921906975,0.0,0.0,0.0
2020-02-16,0.33687390605893497,0.10682858992495266,0.0,0.20803462248543414,0.5242526361771614,0.0,0.0,0.0
2020-02-23,0.0,0.2977797492027717,0.0,0.27550531085908847,0.2187330630131339,0.0,0.0,0.0
2020-03-01,0.0,0.19116695039202056,0.0,0.17992183566307818,0.08996091783153909,0.0,0.0,0.0
2020-03-08,0.1600151053779941,0.1600151053779941,0.0,0.29799554031697323,0.22517167027221363,0.0,0.0,0.0
2020-03-15,0.0,0.23313232790658642,0.0,0.08996091783153909,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.08433836046706789,0.0,0.0,0.08433836046706789,0.0,0.0,0.0
2020-03-29,0.0,0.22750977054211524,0.0,0.25301508140120366,0.0,0.0,0.0,0.0
2020-04-05,0.14317141007504736,0.32309324573812553,0.0,0.08433836046706789,0.11589493066343533,0.0,0.0,0.0
2020-04-12,0.14317141007504736,0.22750977054211524,0.0,0.0,0.31612822179393857,0.0,0.0,0.0
2020-04-19,0.0,0.30342628335770977,0.0,0.0,0.1630541635696646,0.0,0.0,0.0
2020-04-26,0.0,0.21908792289064188,0.0,0.0,0.23968098457959025,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
