date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2018-10-14,0.0,0.38515901060070673,0.0,0.0,0.5300353356890459,0.0,0.0,0.0
2018-10-21,0.0,0.392226148409894,0.13074204946996468,0.0,0.12367491166077739,0.0,0.0,0.0
2018-10-28,0.0,0.7491166077738516,0.12367491166077739,0.0,0.42847783557530444,0.0,0.0,0.0
2018-11-04,0.0,0.24734982332155478,0.12367491166077739,0.0,0.1166077738515901,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.1166077738515901,0.0,0.0,0.0
2018-11-18,0.0,0.35335689045936397,0.12367491166077739,0.0,0.0,0.0,0.0,0.0
2018-11-25,0.0,0.22968197879858657,0.12367491166077739,0.0,0.10600706713780919,0.0,0.0,0.0
2018-12-02,0.0,0.49469964664310956,0.12367491166077739,0.0,0.10247349823321555,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.24734982332155478,0.0,0.0,0.0
2018-12-16,0.0,0.127208480565371,0.127208480565371,0.0,0.0,0.0,0.0,0.0
2018-12-23,0.0,0.3992932862190813,0.0,0.0,0.12535221947557593,0.0,0.0,0.0
2018-12-30,0.0,0.10247349823321555,0.13427561837455831,0.0,0.0,0.0,0.0,0.0
2019-01-06,0.0,0.0,0.12014134275618374,0.0,0.10247349823321555,0.0,0.0,0.0
2019-01-13,0.0,0.0,0.0,0.0,0.24028268551236748,0.0,0.0,0.0
2019-01-20,0.0,0.45229681978798586,0.1166077738515901,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.0,0.2332155477031802,0.1166077738515901,0.0,0.15291102382505042,0.0,0.0,0.0
2019-02-03,0.0,0.34275618374558303,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,0.4876325088339223,0.254416961130742,0.0,0.10600706713780919,0.0,0.0,0.0
2019-02-17,0.0,0.24028268551236748,0.13427561837455831,0.0,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.10600706713780919,0.2508833922261484,0.0,0.35335689045936397,0.0,0.0,0.0
2019-03-03,0.0,0.10247349823321555,0.24028268551236748,0.0,0.5759717314487632,0.0,0.0,0.0
2019-03-10,0.0,0.3392226148409894,0.0,0.0,0.3392226148409894,0.0,0.0,0.0
2019-03-17,0.0,0.3003533568904594,0.127208480565371,0.0,0.5256251990476046,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.127208480565371,0.0,0.36042402826855124,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0,0.31095406360424027,0.0,0.0,0.0
2019-04-07,0.0,0.3568904593639576,0.0,0.0,0.254416961130742,0.0,0.0,0.0
2019-04-14,0.0,0.3745583038869258,0.13074204946996468,0.0,0.06093510668951608,0.0,0.0,0.0
2019-04-21,0.0,0.3498233215547703,0.12367491166077739,0.0,0.15992659882618784,0.0,0.0,0.0
2019-04-28,0.0,0.5795053003533569,0.0,0.0,0.392226148409894,0.0,0.0,0.0
2019-05-05,0.0,0.3321554770318021,0.17667844522968199,0.0,0.05397109449642853,0.0,0.0,0.0
2019-05-12,0.0,0.254416961130742,0.0,0.0,0.3498233215547703,0.0,0.0,0.0
2019-05-19,0.0,0.3745583038869258,0.12367491166077739,0.0,0.3498233215547703,0.0,0.0,0.0
2019-05-26,0.0,0.24734982332155478,0.12367491166077739,0.0,0.31802120141342755,0.0,0.0,0.0
2019-06-02,0.0,0.2332155477031802,0.1166077738515901,0.0,0.10954063604240283,0.0,0.0,0.0
2019-06-09,0.0,0.3462897526501767,0.17667844522968199,0.0,0.5795053003533569,0.0,0.0,0.0
2019-06-16,0.0,0.3321554770318021,0.12367491166077739,0.0,0.5132834892855519,0.0,0.0,0.0
2019-06-23,0.0,0.12367491166077739,0.12367491166077739,0.0,0.5097499203809582,0.0,0.0,0.0
2019-06-30,0.0,0.7279151943462897,0.0,0.0,0.24734982332155478,0.0,0.0,0.0
2019-07-07,0.0,0.10247349823321555,0.0,0.0,0.0574531005929723,0.0,0.0,0.0
2019-07-14,0.0,0.26148409893992935,0.13074204946996468,0.0,0.16694217382732526,0.0,0.0,0.0
2019-07-21,0.0,0.26855123674911663,0.1978798586572438,0.0,0.4460941172902228,0.0,0.0,0.0
2019-07-28,0.0,0.7985865724381626,0.0,0.0,0.508833922261484,0.0,0.0,0.0
2019-08-04,0.0,0.6537102473498233,0.0,0.0,0.16689061101927538,0.0,0.0,0.0
2019-08-11,0.0,0.7491166077738516,0.13780918727915195,0.0,0.35335689045936397,0.0,0.0,0.0
2019-08-18,0.0,0.26148409893992935,0.13427561837455831,0.0,0.3498233215547703,0.0,0.0,0.0
2019-08-25,0.0,0.35335689045936397,0.0,0.0,0.5123674911660777,0.0,0.0,0.0
2019-09-01,0.0,0.31448763250883394,0.12014134275618374,0.0,0.5300353356890459,0.0,0.0,0.0
2019-09-08,0.0,0.24028268551236748,0.24381625441696114,0.0,0.0989399293286219,0.0,0.0,0.0
2019-09-15,0.0,0.0989399293286219,0.12014134275618374,0.0,0.0989399293286219,0.0,0.0,0.0
2019-09-22,0.0,0.3250883392226148,0.22614840989399293,0.0,0.09540636042402827,0.0,0.0,0.0
2019-09-29,0.0,0.3003533568904594,0.11307420494699646,0.0,0.13780918727915195,0.0,0.0,0.0
2019-10-06,0.0,0.696113074204947,0.11307420494699646,0.0,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.19434628975265017,0.11307420494699646,0.0,0.2430428122962132,0.0,0.0,0.0
2019-10-20,0.0,0.09540636042402827,0.11307420494699646,0.0,0.3286219081272085,0.0,0.0,0.0
2019-10-27,0.0,0.33568904593639576,0.10954063604240283,0.0,0.3215547703180212,0.0,0.0,0.0
2019-11-03,0.0,0.10954063604240283,0.21908127208480566,0.0,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.10954063604240283,0.0,0.0,0.09540636042402827,0.0,0.0,0.0
2019-11-17,0.0,0.09187279151943463,0.0,0.0,0.21908127208480566,0.0,0.0,0.0
2019-11-24,0.0,0.08833922261484099,0.10600706713780919,0.0,0.21201413427561838,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.21908127208480566,0.0,0.0,0.0
2019-12-08,0.0,0.21908127208480566,0.0,0.0,0.31095406360424027,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.10954063604240283,0.0,0.31802120141342755,0.0,0.0,0.0
2019-12-22,0.0,0.34275618374558303,0.35335689045936397,0.0,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0,0.2713113635329623,0.0,0.0,0.0
2020-01-05,0.0,0.08480565371024736,0.20848056537102475,0.0,0.5017667844522968,0.0,0.0,0.0
2020-01-12,0.0,0.19081272084805653,0.10247349823321555,0.0,0.34029330138461306,0.0,0.0,0.0
2020-01-19,0.0,0.13780918727915195,0.21554770318021202,0.0,0.392226148409894,0.0,0.0,0.0
2020-01-26,0.0,0.5865724381625441,0.0,0.0,0.38162544169611307,0.0,0.0,0.0
2020-02-02,0.0,0.08833922261484099,0.0,0.0,0.31802120141342755,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.20848056537102475,0.0,0.17667844522968199,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.21554770318021202,0.0,0.3957597173144876,0.0,0.0,0.0
2020-02-23,0.0,0.29328621908127206,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.46996466431095407,0.10247349823321555,0.0,0.5346395911372632,0.0,0.0,0.0
2020-03-08,0.0,0.1978798586572438,0.10247349823321555,0.0,0.5381731600418569,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.09187279151943463,0.0,0.08833922261484099,0.0,0.0,0.0
2020-03-22,0.0,0.2579505300353357,0.0,0.0,0.1696113074204947,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.254416961130742,0.0,0.0,0.0
2020-04-05,0.0,0.08480565371024736,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.08833922261484099,0.0,0.0,0.4381625441696113,0.0,0.0,0.0
2020-04-19,0.0,0.17667844522968199,0.0,0.0,0.26148409893992935,0.0,0.0,0.0
2020-04-26,0.0,0.48056537102473496,0.08480565371024736,0.0,0.24381625441696114,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
