date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2018-11-25,0.0,0.2406576980568012,0.0,0.05931240657698057,0.11121076233183856,0.0,0.0,0.0
2018-12-02,0.0,0.25949177877428997,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.11862481315396115,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.11491778774289986,0.0,0.0,0.0
2018-12-23,0.0,0.13958146487294468,0.0,0.07043348281016443,0.41518684603886397,0.0,0.0,0.0
2018-12-30,0.13476831091180866,0.0,0.0,0.0,0.41518684603886397,0.0,0.0,0.0
2019-01-06,0.0,0.23895366218236178,0.0,0.0,0.11121076233183856,0.0,0.0,0.0
2019-01-13,0.0,0.11862481315396115,0.0,0.0,0.5523467862481316,0.0,0.0,0.0
2019-01-20,0.11551569506726457,0.17327354260089683,0.0,0.05931240657698057,0.10750373692077728,0.0,0.0,0.0
2019-01-27,0.0,0.5328550074738416,0.0,0.05931240657698057,0.5931240657698057,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.181644245142003,0.25207772795216743,0.0,0.0,0.0
2019-02-10,0.0,0.12995515695067267,0.0,0.0,0.25949177877428997,0.0,0.0,0.0
2019-02-17,0.25991031390134534,0.13345291479820628,0.0,0.06672645739910314,0.34104633781763827,0.0,0.0,0.0
2019-02-24,0.0,0.12233183856502243,0.0,0.13715994020926756,0.11491778774289986,0.0,0.0,0.0
2019-03-03,0.0,0.1203288490284006,0.0,0.06301943198804186,0.22983557548579972,0.0,0.0,0.0
2019-03-10,0.0,0.18289985052316887,0.0,0.181644245142003,0.05931240657698057,0.0,0.0,0.0
2019-03-17,0.12514200298953662,0.25509715994020926,0.0,0.25207772795216743,0.570881913303438,0.0,0.0,0.0
2019-03-24,0.0,0.24636771300448435,0.0,0.12233183856502243,0.1779372197309417,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0,0.27802690582959644,0.0,0.0,0.0
2019-04-07,0.0,0.1058893871449925,0.0,0.0,0.17052316890881913,0.0,0.0,0.0
2019-04-14,0.0,0.2743497757847533,0.0,0.0,0.11862481315396115,0.0,0.0,0.0
2019-04-21,0.1058893871449925,0.3744095665171899,0.0,0.0,0.21871449925261585,0.0,0.0,0.0
2019-04-28,0.10107623318385651,0.21970104633781765,0.0,0.051898355754857996,0.1594020926756353,0.0,0.0,0.0
2019-05-05,0.0,0.11491778774289986,0.0,0.10379671150971599,0.5189835575485799,0.0,0.0,0.0
2019-05-12,0.0,0.48289985052316886,0.0,0.0,0.10379671150971599,0.0,0.0,0.0
2019-05-19,0.0,0.30804185351270547,0.0,0.0,0.4744992526158446,0.0,0.0,0.0
2019-05-26,0.0,0.1058893871449925,0.0,0.0,0.4188938714499253,0.0,0.0,0.0
2019-06-02,0.0,0.28397608370702543,0.0,0.0,0.09638266068759342,0.0,0.0,0.0
2019-06-09,0.09626307922272048,0.3890582959641256,0.0,0.1000896860986547,0.2631988041853513,0.0,0.0,0.0
2019-06-16,0.0,0.22340807174887892,0.0,0.051898355754857996,0.30397608370702545,0.0,0.0,0.0
2019-06-23,0.15402092675635273,0.35315396113602393,0.0,0.0,0.11491778774289986,0.0,0.0,0.0
2019-06-30,0.0,0.09626307922272048,0.0,0.09638266068759342,0.40406576980568015,0.0,0.0,0.0
2019-07-07,0.1877130044843049,0.3581763826606876,0.0,0.0,0.5597608370702541,0.0,0.0,0.0
2019-07-14,0.0,0.09626307922272048,0.0,0.04819133034379671,0.285440956651719,0.0,0.0,0.0
2019-07-21,0.10107623318385651,0.10107623318385651,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.21659192825112109,0.0,0.0,0.47079222720478325,0.0,0.0,0.0
2019-08-04,0.0,0.20215246636771303,0.0,0.0,0.3336322869955157,0.0,0.0,0.0
2019-08-11,0.0,0.10107623318385651,0.0,0.0,0.8155455904334828,0.0,0.0,0.0
2019-08-18,0.0,0.31285500747384154,0.0,0.051898355754857996,0.337339312406577,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0,0.22983557548579972,0.0,0.0,0.0
2019-09-01,0.0,0.29384155455904337,0.0,0.051898355754857996,0.051898355754857996,0.0,0.0,0.0
2019-09-08,0.09626307922272048,0.21488789237668163,0.0,0.0,0.11121076233183856,0.0,0.0,0.0
2019-09-15,0.0,0.1877130044843049,0.0,0.0,0.34475336322869954,0.0,0.0,0.0
2019-09-22,0.0,0.32128550074738416,0.0,0.044484304932735426,0.6153662182361734,0.0,0.0,0.0
2019-09-29,0.0,0.2372496263079223,0.0,0.0,0.2372496263079223,0.0,0.0,0.0
2019-10-06,0.0,0.14920777279521674,0.0,0.0,0.493034379671151,0.0,0.0,0.0
2019-10-13,0.0,0.34475336322869954,0.0,0.04819133034379671,0.3299252615844544,0.0,0.0,0.0
2019-10-20,0.0,0.20215246636771303,0.0,0.0,0.32251121076233186,0.0,0.0,0.0
2019-10-27,0.09626307922272048,0.10750373692077728,0.0,0.0,0.6450224215246637,0.0,0.0,0.0
2019-11-03,0.09144992526158446,0.0,0.0,0.0,0.26690582959641257,0.0,0.0,0.0
2019-11-10,0.0,0.09626307922272048,0.0,0.0,0.32251121076233186,0.0,0.0,0.0
2019-11-17,0.0,0.10107623318385651,0.0,0.051898355754857996,0.3336322869955157,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.37070254110612855,0.0,0.0,0.0
2019-12-01,0.0,0.20215246636771303,0.0,0.0,0.2001793721973094,0.0,0.0,0.0
2019-12-08,0.09626307922272048,0.14439461883408075,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0,0.27802690582959644,0.0,0.0,0.0
2019-12-22,0.0,0.25207772795216743,0.0,0.0,0.05560538116591928,0.0,0.0,0.0
2019-12-29,0.10107623318385651,0.11121076233183856,0.0,0.1000896860986547,0.6005381165919282,0.0,0.0,0.0
2020-01-05,0.09626307922272048,0.09626307922272048,0.0,0.04819133034379671,0.3336322869955157,0.0,0.0,0.0
2020-01-12,0.0,0.35617339312406576,0.0,0.044484304932735426,0.7858893871449926,0.0,0.0,0.0
2020-01-19,0.09144992526158446,0.09144992526158446,0.0,0.09267563527653214,0.6005381165919282,0.0,0.0,0.0
2020-01-26,0.0,0.306457399103139,0.0,0.0,0.9452914798206278,0.0,0.0,0.0
2020-02-02,0.0,0.41013452914798204,0.0,0.0,0.32251121076233186,0.0,0.0,0.0
2020-02-09,0.09144992526158446,0.09144992526158446,0.0,0.0,0.4077727952167414,0.0,0.0,0.0
2020-02-16,0.09144992526158446,0.09144992526158446,0.0,0.04819133034379671,0.5189835575485799,0.0,0.0,0.0
2020-02-23,0.0,0.13958146487294468,0.0,0.04819133034379671,0.27061285500747384,0.0,0.0,0.0
2020-03-01,0.0,0.19524663677130047,0.0,0.09267563527653214,0.493034379671151,0.0,0.0,0.0
2020-03-08,0.08663677130044842,0.17808669656203288,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.044484304932735426,0.0,0.0,0.0,0.0
2020-03-22,0.08182361733931241,0.08182361733931241,0.0,0.0,0.04077727952167414,0.0,0.0,0.0
2020-03-29,0.0,0.35614349775784754,0.0,0.0,0.4856203288490284,0.0,0.0,0.0
2020-04-05,0.08182361733931241,0.0,0.0,0.04077727952167414,0.25949177877428997,0.0,0.0,0.0
2020-04-12,0.08182361733931241,0.18535127055306427,0.0,0.0,0.311390134529148,0.0,0.0,0.0
2020-04-19,0.16364723467862483,0.35614349775784754,0.0,0.0,0.26690582959641257,0.0,0.0,0.0
2020-04-26,0.0,0.11551569506726457,0.0,0.04077727952167414,0.04077727952167414,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
