,year,month,ticket_geo_region_name,ticket_taxonomy_tag_name,No_of_tickets
573,2018,3,Veneto,Personal trainer,237
574,2018,3,Veneto,Psicologo,199
575,2018,3,Veneto,Sgombero cantine e soffitte,6
576,2018,4,Abruzzo,Aria Condizionata,46
577,2018,4,Abruzzo,Cura giardino,21
578,2018,4,Abruzzo,Imbianchino,46
579,2018,4,Abruzzo,Installazione pannelli solari,2
580,2018,4,Abruzzo,Installazione piscina,2
581,2018,4,Abruzzo,Installazione tende da sole,26
582,2018,4,Abruzzo,Installazione zanzariera,28
583,2018,4,Abruzzo,Lezioni di inglese,28
584,2018,4,Abruzzo,Personal trainer,50
585,2018,4,Abruzzo,Psicologo,45
586,2018,4,Abruzzo,Sgombero cantine e soffitte,7
587,2018,4,Basilicata,Aria Condizionata,6
588,2018,4,Basilicata,Cura giardino,2
589,2018,4,Basilicata,Imbianchino,7
590,2018,4,Basilicata,Installazione piscina,1
591,2018,4,Basilicata,Installazione tende da sole,6
592,2018,4,Basilicata,Installazione zanzariera,1
593,2018,4,Basilicata,Lezioni di inglese,13
594,2018,4,Basilicata,Personal trainer,7
595,2018,4,Basilicata,Psicologo,8
596,2018,4,Calabria,Aria Condizionata,30
597,2018,4,Calabria,Cura giardino,8
598,2018,4,Calabria,Imbianchino,24
599,2018,4,Calabria,Installazione pannelli solari,5
600,2018,4,Calabria,Installazione piscina,4
601,2018,4,Calabria,Installazione tende da sole,25
602,2018,4,Calabria,Installazione zanzariera,18
603,2018,4,Calabria,Lezioni di inglese,42
604,2018,4,Calabria,Personal trainer,45
605,2018,4,Calabria,Psicologo,44
606,2018,4,Calabria,Sgombero cantine e soffitte,1
607,2018,4,Campania,Aria Condizionata,114
608,2018,4,Campania,Cura giardino,38
609,2018,4,Campania,Imbianchino,85
610,2018,4,Campania,Installazione pannelli solari,9
611,2018,4,Campania,Installazione piscina,22
612,2018,4,Campania,Installazione tende da sole,90
613,2018,4,Campania,Installazione zanzariera,81
614,2018,4,Campania,Lezioni di inglese,140
615,2018,4,Campania,Personal trainer,181
616,2018,4,Campania,Psicologo,194
617,2018,4,Campania,Sgombero cantine e soffitte,11
618,2018,4,Emilia-Romagna,Aria Condizionata,477
619,2018,4,Emilia-Romagna,Cura giardino,123
620,2018,4,Emilia-Romagna,Imbianchino,260
621,2018,4,Emilia-Romagna,Installazione pannelli solari,8
622,2018,4,Emilia-Romagna,Installazione piscina,16
623,2018,4,Emilia-Romagna,Installazione tende da sole,140
624,2018,4,Emilia-Romagna,Installazione zanzariera,165
625,2018,4,Emilia-Romagna,Lezioni di inglese,165
626,2018,4,Emilia-Romagna,Personal trainer,297
627,2018,4,Emilia-Romagna,Psicologo,203
628,2018,4,Emilia-Romagna,Sgombero cantine e soffitte,12
629,2018,4,Friuli Venezia Giulia,Aria Condizionata,59
630,2018,4,Friuli Venezia Giulia,Cura giardino,41
631,2018,4,Friuli Venezia Giulia,Imbianchino,46
632,2018,4,Friuli Venezia Giulia,Installazione pannelli solari,5
633,2018,4,Friuli Venezia Giulia,Installazione piscina,4
634,2018,4,Friuli Venezia Giulia,Installazione tende da sole,16
635,2018,4,Friuli Venezia Giulia,Installazione zanzariera,38
636,2018,4,Friuli Venezia Giulia,Lezioni di inglese,31
637,2018,4,Friuli Venezia Giulia,Personal trainer,53
638,2018,4,Friuli Venezia Giulia,Psicologo,36
639,2018,4,Friuli Venezia Giulia,Sgombero cantine e soffitte,4
640,2018,4,Lazio,Aria Condizionata,355
641,2018,4,Lazio,Cura giardino,201
642,2018,4,Lazio,Imbianchino,242
643,2018,4,Lazio,Installazione pannelli solari,14
644,2018,4,Lazio,Installazione piscina,20
645,2018,4,Lazio,Installazione tende da sole,169
646,2018,4,Lazio,Installazione zanzariera,164
647,2018,4,Lazio,Lezioni di inglese,148
648,2018,4,Lazio,Personal trainer,295
649,2018,4,Lazio,Psicologo,196
650,2018,4,Lazio,Sgombero cantine e soffitte,25
651,2018,4,Liguria,Aria Condizionata,51
652,2018,4,Liguria,Cura giardino,20
653,2018,4,Liguria,Imbianchino,76
654,2018,4,Liguria,Installazione pannelli solari,2
655,2018,4,Liguria,Installazione piscina,4
656,2018,4,Liguria,Installazione tende da sole,38
657,2018,4,Liguria,Installazione zanzariera,43
658,2018,4,Liguria,Lezioni di inglese,46
659,2018,4,Liguria,Personal trainer,67
660,2018,4,Liguria,Psicologo,53
661,2018,4,Liguria,Sgombero cantine e soffitte,4
662,2018,4,Lombardia,Aria Condizionata,765
663,2018,4,Lombardia,Cura giardino,271
664,2018,4,Lombardia,Imbianchino,607
665,2018,4,Lombardia,Installazione pannelli solari,14
666,2018,4,Lombardia,Installazione piscina,20
667,2018,4,Lombardia,Installazione tende da sole,231
668,2018,4,Lombardia,Installazione zanzariera,500
669,2018,4,Lombardia,Lezioni di inglese,314
670,2018,4,Lombardia,Personal trainer,553
671,2018,4,Lombardia,Psicologo,391
672,2018,4,Lombardia,Sgombero cantine e soffitte,25
673,2018,4,Marche,Aria Condizionata,47
674,2018,4,Marche,Cura giardino,28
675,2018,4,Marche,Imbianchino,48
676,2018,4,Marche,Installazione pannelli solari,1
677,2018,4,Marche,Installazione piscina,6
678,2018,4,Marche,Installazione tende da sole,22
679,2018,4,Marche,Installazione zanzariera,38
680,2018,4,Marche,Lezioni di inglese,42
681,2018,4,Marche,Personal trainer,65
682,2018,4,Marche,Psicologo,44
683,2018,4,Marche,Sgombero cantine e soffitte,3
684,2018,4,Molise,Aria Condizionata,3
685,2018,4,Molise,Cura giardino,2
686,2018,4,Molise,Imbianchino,7
687,2018,4,Molise,Installazione tende da sole,3
688,2018,4,Molise,Installazione zanzariera,8
689,2018,4,Molise,Lezioni di inglese,3
690,2018,4,Molise,Personal trainer,5
691,2018,4,Molise,Psicologo,5
692,2018,4,Molise,Sgombero cantine e soffitte,1
693,2018,4,Piemonte,Aria Condizionata,263
694,2018,4,Piemonte,Cura giardino,73
695,2018,4,Piemonte,Imbianchino,181
696,2018,4,Piemonte,Installazione pannelli solari,6
697,2018,4,Piemonte,Installazione piscina,14
698,2018,4,Piemonte,Installazione tende da sole,81
699,2018,4,Piemonte,Installazione zanzariera,105
700,2018,4,Piemonte,Lezioni di inglese,94
701,2018,4,Piemonte,Personal trainer,183
702,2018,4,Piemonte,Psicologo,189
703,2018,4,Piemonte,Sgombero cantine e soffitte,35
704,2018,4,Puglia,Aria Condizionata,84
705,2018,4,Puglia,Cura giardino,41
706,2018,4,Puglia,Imbianchino,77
707,2018,4,Puglia,Installazione pannelli solari,11
708,2018,4,Puglia,Installazione piscina,11
709,2018,4,Puglia,Installazione tende da sole,71
710,2018,4,Puglia,Installazione zanzariera,58
711,2018,4,Puglia,Lezioni di inglese,63
712,2018,4,Puglia,Personal trainer,102
713,2018,4,Puglia,Psicologo,86
714,2018,4,Puglia,Sgombero cantine e soffitte,3
715,2018,4,Sardegna,Aria Condizionata,54
716,2018,4,Sardegna,Cura giardino,24
717,2018,4,Sardegna,Imbianchino,33
718,2018,4,Sardegna,Installazione pannelli solari,12
719,2018,4,Sardegna,Installazione piscina,5
720,2018,4,Sardegna,Installazione tende da sole,27
721,2018,4,Sardegna,Installazione zanzariera,31
722,2018,4,Sardegna,Lezioni di inglese,27
723,2018,4,Sardegna,Personal trainer,65
724,2018,4,Sardegna,Psicologo,33
725,2018,4,Sardegna,Sgombero cantine e soffitte,5
726,2018,4,Sicilia,Aria Condizionata,66
727,2018,4,Sicilia,Cura giardino,38
728,2018,4,Sicilia,Imbianchino,83
729,2018,4,Sicilia,Installazione pannelli solari,19
730,2018,4,Sicilia,Installazione piscina,15
731,2018,4,Sicilia,Installazione tende da sole,83
732,2018,4,Sicilia,Installazione zanzariera,47
733,2018,4,Sicilia,Lezioni di inglese,111
734,2018,4,Sicilia,Personal trainer,120
735,2018,4,Sicilia,Psicologo,149
736,2018,4,Sicilia,Sgombero cantine e soffitte,4
737,2018,4,Toscana,Aria Condizionata,201
738,2018,4,Toscana,Cura giardino,84
739,2018,4,Toscana,Imbianchino,124
740,2018,4,Toscana,Installazione pannelli solari,13
741,2018,4,Toscana,Installazione piscina,13
742,2018,4,Toscana,Installazione tende da sole,88
743,2018,4,Toscana,Installazione zanzariera,117
744,2018,4,Toscana,Lezioni di inglese,116
745,2018,4,Toscana,Personal trainer,213
746,2018,4,Toscana,Psicologo,120
747,2018,4,Toscana,Sgombero cantine e soffitte,8
748,2018,4,Trentino-Alto Adige,Aria Condizionata,19
749,2018,4,Trentino-Alto Adige,Cura giardino,5
750,2018,4,Trentino-Alto Adige,Imbianchino,27
751,2018,4,Trentino-Alto Adige,Installazione pannelli solari,1
752,2018,4,Trentino-Alto Adige,Installazione tende da sole,16
753,2018,4,Trentino-Alto Adige,Installazione zanzariera,15
754,2018,4,Trentino-Alto Adige,Lezioni di inglese,25
755,2018,4,Trentino-Alto Adige,Personal trainer,27
756,2018,4,Trentino-Alto Adige,Psicologo,20
757,2018,4,Trentino-Alto Adige,Sgombero cantine e soffitte,4
758,2018,4,Umbria,Aria Condizionata,38
759,2018,4,Umbria,Cura giardino,12
760,2018,4,Umbria,Imbianchino,26
761,2018,4,Umbria,Installazione piscina,7
762,2018,4,Umbria,Installazione tende da sole,9
763,2018,4,Umbria,Installazione zanzariera,16
764,2018,4,Umbria,Lezioni di inglese,30
765,2018,4,Umbria,Personal trainer,36
766,2018,4,Umbria,Psicologo,39
767,2018,4,Umbria,Sgombero cantine e soffitte,3
768,2018,4,Valle d'Aosta,Aria Condizionata,4
769,2018,4,Valle d'Aosta,Cura giardino,2
770,2018,4,Valle d'Aosta,Imbianchino,8
771,2018,4,Valle d'Aosta,Installazione tende da sole,1
772,2018,4,Valle d'Aosta,Lezioni di inglese,2
773,2018,4,Valle d'Aosta,Personal trainer,5
774,2018,4,Valle d'Aosta,Sgombero cantine e soffitte,1
775,2018,4,Veneto,Aria Condizionata,230
776,2018,4,Veneto,Cura giardino,103
777,2018,4,Veneto,Imbianchino,219
778,2018,4,Veneto,Installazione pannelli solari,11
779,2018,4,Veneto,Installazione piscina,14
780,2018,4,Veneto,Installazione tende da sole,100
781,2018,4,Veneto,Installazione zanzariera,140
782,2018,4,Veneto,Lezioni di inglese,124
783,2018,4,Veneto,Personal trainer,223
784,2018,4,Veneto,Psicologo,171
785,2018,4,Veneto,Sgombero cantine e soffitte,11
786,2018,5,Abruzzo,Aria Condizionata,71
787,2018,5,Abruzzo,Cura giardino,12
788,2018,5,Abruzzo,Imbianchino,57
789,2018,5,Abruzzo,Installazione pannelli solari,2
790,2018,5,Abruzzo,Installazione piscina,5
791,2018,5,Abruzzo,Installazione tende da sole,22
792,2018,5,Abruzzo,Installazione zanzariera,25
793,2018,5,Abruzzo,Lezioni di inglese,50
794,2018,5,Abruzzo,Personal trainer,39
795,2018,5,Abruzzo,Psicologo,51
796,2018,5,Abruzzo,Sgombero cantine e soffitte,3
797,2018,5,Basilicata,Aria Condizionata,5
798,2018,5,Basilicata,Cura giardino,4
799,2018,5,Basilicata,Imbianchino,7
800,2018,5,Basilicata,Installazione piscina,2
801,2018,5,Basilicata,Installazione tende da sole,7
802,2018,5,Basilicata,Installazione zanzariera,6
803,2018,5,Basilicata,Lezioni di inglese,7
804,2018,5,Basilicata,Personal trainer,17
805,2018,5,Basilicata,Psicologo,7
806,2018,5,Calabria,Aria Condizionata,26
807,2018,5,Calabria,Cura giardino,12
808,2018,5,Calabria,Imbianchino,28
809,2018,5,Calabria,Installazione pannelli solari,9
810,2018,5,Calabria,Installazione piscina,10
811,2018,5,Calabria,Installazione tende da sole,26
812,2018,5,Calabria,Installazione zanzariera,14
813,2018,5,Calabria,Lezioni di inglese,29
814,2018,5,Calabria,Personal trainer,39
815,2018,5,Calabria,Psicologo,37
816,2018,5,Calabria,Sgombero cantine e soffitte,1
817,2018,5,Campania,Aria Condizionata,189
818,2018,5,Campania,Cura giardino,51
819,2018,5,Campania,Imbianchino,152
820,2018,5,Campania,Installazione pannelli solari,14
821,2018,5,Campania,Installazione piscina,25
822,2018,5,Campania,Installazione tende da sole,85
823,2018,5,Campania,Installazione zanzariera,69
824,2018,5,Campania,Lezioni di inglese,146
825,2018,5,Campania,Personal trainer,177
826,2018,5,Campania,Psicologo,223
827,2018,5,Campania,Sgombero cantine e soffitte,8
828,2018,5,Emilia-Romagna,Aria Condizionata,551
829,2018,5,Emilia-Romagna,Cura giardino,115
830,2018,5,Emilia-Romagna,Imbianchino,278
831,2018,5,Emilia-Romagna,Installazione pannelli solari,17
832,2018,5,Emilia-Romagna,Installazione piscina,18
833,2018,5,Emilia-Romagna,Installazione tende da sole,129
834,2018,5,Emilia-Romagna,Installazione zanzariera,158
835,2018,5,Emilia-Romagna,Lezioni di inglese,167
836,2018,5,Emilia-Romagna,Personal trainer,296
837,2018,5,Emilia-Romagna,Psicologo,173
838,2018,5,Emilia-Romagna,Sgombero cantine e soffitte,6
839,2018,5,Friuli Venezia Giulia,Aria Condizionata,97
840,2018,5,Friuli Venezia Giulia,Cura giardino,27
841,2018,5,Friuli Venezia Giulia,Imbianchino,69
842,2018,5,Friuli Venezia Giulia,Installazione pannelli solari,3
843,2018,5,Friuli Venezia Giulia,Installazione tende da sole,16
844,2018,5,Friuli Venezia Giulia,Installazione zanzariera,30
845,2018,5,Friuli Venezia Giulia,Lezioni di inglese,38
846,2018,5,Friuli Venezia Giulia,Personal trainer,56
847,2018,5,Friuli Venezia Giulia,Psicologo,35
848,2018,5,Friuli Venezia Giulia,Sgombero cantine e soffitte,3
849,2018,5,Lazio,Aria Condizionata,452
850,2018,5,Lazio,Cura giardino,168
851,2018,5,Lazio,Imbianchino,347
852,2018,5,Lazio,Installazione pannelli solari,13
853,2018,5,Lazio,Installazione piscina,37
854,2018,5,Lazio,Installazione tende da sole,152
855,2018,5,Lazio,Installazione zanzariera,132
856,2018,5,Lazio,Lezioni di inglese,154
857,2018,5,Lazio,Personal trainer,294
858,2018,5,Lazio,Psicologo,178
859,2018,5,Lazio,Sgombero cantine e soffitte,27
860,2018,5,Liguria,Aria Condizionata,77
861,2018,5,Liguria,Cura giardino,21
862,2018,5,Liguria,Imbianchino,70
863,2018,5,Liguria,Installazione pannelli solari,5
864,2018,5,Liguria,Installazione piscina,5
865,2018,5,Liguria,Installazione tende da sole,51
866,2018,5,Liguria,Installazione zanzariera,32
867,2018,5,Liguria,Lezioni di inglese,48
868,2018,5,Liguria,Personal trainer,64
869,2018,5,Liguria,Psicologo,44
870,2018,5,Liguria,Sgombero cantine e soffitte,7
871,2018,5,Lombardia,Aria Condizionata,929
872,2018,5,Lombardia,Cura giardino,248
873,2018,5,Lombardia,Imbianchino,818
874,2018,5,Lombardia,Installazione pannelli solari,23
875,2018,5,Lombardia,Installazione piscina,29
876,2018,5,Lombardia,Installazione tende da sole,240
877,2018,5,Lombardia,Installazione zanzariera,447
878,2018,5,Lombardia,Lezioni di inglese,402
879,2018,5,Lombardia,Personal trainer,608
880,2018,5,Lombardia,Psicologo,420
881,2018,5,Lombardia,Sgombero cantine e soffitte,39
882,2018,5,Marche,Aria Condizionata,82
883,2018,5,Marche,Cura giardino,35
884,2018,5,Marche,Imbianchino,64
885,2018,5,Marche,Installazione pannelli solari,6
886,2018,5,Marche,Installazione piscina,5
887,2018,5,Marche,Installazione tende da sole,35
888,2018,5,Marche,Installazione zanzariera,41
889,2018,5,Marche,Lezioni di inglese,49
890,2018,5,Marche,Personal trainer,47
891,2018,5,Marche,Psicologo,42
892,2018,5,Marche,Sgombero cantine e soffitte,9
893,2018,5,Molise,Aria Condizionata,5
894,2018,5,Molise,Cura giardino,1
895,2018,5,Molise,Imbianchino,8
896,2018,5,Molise,Installazione pannelli solari,1
897,2018,5,Molise,Installazione tende da sole,4
898,2018,5,Molise,Installazione zanzariera,2
899,2018,5,Molise,Lezioni di inglese,6
900,2018,5,Molise,Personal trainer,5
901,2018,5,Molise,Psicologo,2
902,2018,5,Molise,Sgombero cantine e soffitte,1
903,2018,5,Piemonte,Aria Condizionata,281
904,2018,5,Piemonte,Cura giardino,54
905,2018,5,Piemonte,Imbianchino,264
906,2018,5,Piemonte,Installazione pannelli solari,14
907,2018,5,Piemonte,Installazione piscina,21
908,2018,5,Piemonte,Installazione tende da sole,85
909,2018,5,Piemonte,Installazione zanzariera,79
910,2018,5,Piemonte,Lezioni di inglese,108
911,2018,5,Piemonte,Personal trainer,217
912,2018,5,Piemonte,Psicologo,156
913,2018,5,Piemonte,Sgombero cantine e soffitte,13
914,2018,5,Puglia,Aria Condizionata,123
915,2018,5,Puglia,Cura giardino,31
916,2018,5,Puglia,Imbianchino,102
917,2018,5,Puglia,Installazione pannelli solari,13
918,2018,5,Puglia,Installazione piscina,21
919,2018,5,Puglia,Installazione tende da sole,86
920,2018,5,Puglia,Installazione zanzariera,53
921,2018,5,Puglia,Lezioni di inglese,104
922,2018,5,Puglia,Personal trainer,108
923,2018,5,Puglia,Psicologo,103
924,2018,5,Puglia,Sgombero cantine e soffitte,5
925,2018,5,Sardegna,Aria Condizionata,51
926,2018,5,Sardegna,Cura giardino,25
927,2018,5,Sardegna,Imbianchino,44
928,2018,5,Sardegna,Installazione pannelli solari,11
929,2018,5,Sardegna,Installazione piscina,6
930,2018,5,Sardegna,Installazione tende da sole,42
931,2018,5,Sardegna,Installazione zanzariera,32
932,2018,5,Sardegna,Lezioni di inglese,46
933,2018,5,Sardegna,Personal trainer,59
934,2018,5,Sardegna,Psicologo,51
935,2018,5,Sardegna,Sgombero cantine e soffitte,2
936,2018,5,Sicilia,Aria Condizionata,112
937,2018,5,Sicilia,Cura giardino,30
938,2018,5,Sicilia,Imbianchino,106
939,2018,5,Sicilia,Installazione pannelli solari,12
940,2018,5,Sicilia,Installazione piscina,25
941,2018,5,Sicilia,Installazione tende da sole,67
942,2018,5,Sicilia,Installazione zanzariera,51
943,2018,5,Sicilia,Lezioni di inglese,100
944,2018,5,Sicilia,Personal trainer,134
945,2018,5,Sicilia,Psicologo,104
946,2018,5,Toscana,Aria Condizionata,267
947,2018,5,Toscana,Cura giardino,80
948,2018,5,Toscana,Imbianchino,180
949,2018,5,Toscana,Installazione pannelli solari,11
950,2018,5,Toscana,Installazione piscina,17
951,2018,5,Toscana,Installazione tende da sole,75
952,2018,5,Toscana,Installazione zanzariera,125
953,2018,5,Toscana,Lezioni di inglese,152
954,2018,5,Toscana,Personal trainer,221
955,2018,5,Toscana,Psicologo,113
956,2018,5,Toscana,Sgombero cantine e soffitte,14
957,2018,5,Trentino-Alto Adige,Aria Condizionata,19
958,2018,5,Trentino-Alto Adige,Cura giardino,7
959,2018,5,Trentino-Alto Adige,Imbianchino,36
960,2018,5,Trentino-Alto Adige,Installazione piscina,2
961,2018,5,Trentino-Alto Adige,Installazione tende da sole,12
962,2018,5,Trentino-Alto Adige,Installazione zanzariera,14
963,2018,5,Trentino-Alto Adige,Lezioni di inglese,22
964,2018,5,Trentino-Alto Adige,Personal trainer,41
965,2018,5,Trentino-Alto Adige,Psicologo,17
966,2018,5,Trentino-Alto Adige,Sgombero cantine e soffitte,2
967,2018,5,Umbria,Aria Condizionata,39
968,2018,5,Umbria,Cura giardino,15
969,2018,5,Umbria,Imbianchino,35
970,2018,5,Umbria,Installazione pannelli solari,1
971,2018,5,Umbria,Installazione piscina,5
972,2018,5,Umbria,Installazione tende da sole,16
973,2018,5,Umbria,Installazione zanzariera,14
974,2018,5,Umbria,Lezioni di inglese,38
975,2018,5,Umbria,Personal trainer,21
976,2018,5,Umbria,Psicologo,29
977,2018,5,Umbria,Sgombero cantine e soffitte,5
978,2018,5,Valle d'Aosta,Aria Condizionata,4
979,2018,5,Valle d'Aosta,Imbianchino,4
980,2018,5,Valle d'Aosta,Installazione tende da sole,2
981,2018,5,Valle d'Aosta,Installazione zanzariera,2
982,2018,5,Valle d'Aosta,Lezioni di inglese,3
983,2018,5,Valle d'Aosta,Personal trainer,4
984,2018,5,Valle d'Aosta,Psicologo,4
985,2018,5,Veneto,Aria Condizionata,362
986,2018,5,Veneto,Cura giardino,111
987,2018,5,Veneto,Imbianchino,258
988,2018,5,Veneto,Installazione pannelli solari,14
989,2018,5,Veneto,Installazione piscina,18
990,2018,5,Veneto,Installazione tende da sole,106
991,2018,5,Veneto,Installazione zanzariera,107
992,2018,5,Veneto,Lezioni di inglese,162
993,2018,5,Veneto,Personal trainer,253
994,2018,5,Veneto,Psicologo,136
995,2018,5,Veneto,Sgombero cantine e soffitte,13
996,2018,6,Abruzzo,Aria Condizionata,78
997,2018,6,Abruzzo,Cura giardino,9
998,2018,6,Abruzzo,Imbianchino,45
999,2018,6,Abruzzo,Installazione pannelli solari,4
1000,2018,6,Abruzzo,Installazione piscina,7
1001,2018,6,Abruzzo,Installazione tende da sole,9
1002,2018,6,Abruzzo,Installazione zanzariera,33
1003,2018,6,Abruzzo,Lezioni di inglese,34
1004,2018,6,Abruzzo,Personal trainer,32
1005,2018,6,Abruzzo,Psicologo,37
1006,2018,6,Abruzzo,Sgombero cantine e soffitte,4
1007,2018,6,Basilicata,Aria Condizionata,7
1008,2018,6,Basilicata,Cura giardino,2
1009,2018,6,Basilicata,Imbianchino,6
1010,2018,6,Basilicata,Installazione pannelli solari,1
1011,2018,6,Basilicata,Installazione piscina,4
1012,2018,6,Basilicata,Installazione tende da sole,8
1013,2018,6,Basilicata,Installazione zanzariera,6
1014,2018,6,Basilicata,Lezioni di inglese,14
1015,2018,6,Basilicata,Personal trainer,2
1016,2018,6,Basilicata,Psicologo,4
1017,2018,6,Calabria,Aria Condizionata,38
1018,2018,6,Calabria,Cura giardino,3
1019,2018,6,Calabria,Imbianchino,25
1020,2018,6,Calabria,Installazione pannelli solari,7
1021,2018,6,Calabria,Installazione piscina,7
1022,2018,6,Calabria,Installazione tende da sole,20
1023,2018,6,Calabria,Installazione zanzariera,39
1024,2018,6,Calabria,Lezioni di inglese,24
1025,2018,6,Calabria,Personal trainer,22
1026,2018,6,Calabria,Psicologo,27
1027,2018,6,Calabria,Sgombero cantine e soffitte,3
1028,2018,6,Campania,Aria Condizionata,138
1029,2018,6,Campania,Cura giardino,24
1030,2018,6,Campania,Imbianchino,119
1031,2018,6,Campania,Installazione pannelli solari,12
1032,2018,6,Campania,Installazione piscina,14
