"tag_id","ticket_taxonomy_tag_name","year","month","ticket_geo_region_name","No_of_tickets"
"205",Wedding planner,2018,6,Friuli Venezia Giulia,1
"205",Wedding planner,2018,6,Lazio,10
"205",Wedding planner,2018,6,Liguria,4
"205",Wedding planner,2018,6,Lombardia,18
"205",Wedding planner,2018,6,Marche,1
"205",Wedding planner,2018,6,Piemonte,7
"205",Wedding planner,2018,6,Puglia,11
"205",Wedding planner,2018,6,Sardegna,5
"205",Wedding planner,2018,6,Sicilia,14
"205",Wedding planner,2018,6,Toscana,10
"205",Wedding planner,2018,6,Trentino-Alto Adige,2
"205",Wedding planner,2018,6,Umbria,1
"205",Wedding planner,2018,6,Veneto,7
"205",Wedding planner,2018,7,Abruzzo,4
"205",Wedding planner,2018,7,Basilicata,1
"205",Wedding planner,2018,7,Calabria,3
"205",Wedding planner,2018,7,Campania,18
"205",Wedding planner,2018,7,Emilia-Romagna,5
"205",Wedding planner,2018,7,Friuli Venezia Giulia,1
"205",Wedding planner,2018,7,Lazio,11
"205",Wedding planner,2018,7,Liguria,1
"205",Wedding planner,2018,7,Lombardia,11
"205",Wedding planner,2018,7,Marche,4
"205",Wedding planner,2018,7,Piemonte,9
"205",Wedding planner,2018,7,Puglia,9
"205",Wedding planner,2018,7,Sardegna,3
"205",Wedding planner,2018,7,Sicilia,8
"205",Wedding planner,2018,7,Toscana,7
"205",Wedding planner,2018,7,Valle d'Aosta,1
"205",Wedding planner,2018,7,Veneto,7
"205",Wedding planner,2018,8,Basilicata,2
"205",Wedding planner,2018,8,Calabria,1
"205",Wedding planner,2018,8,Campania,13
"205",Wedding planner,2018,8,Emilia-Romagna,5
"205",Wedding planner,2018,8,Friuli Venezia Giulia,2
"205",Wedding planner,2018,8,Lazio,8
"205",Wedding planner,2018,8,Liguria,2
"205",Wedding planner,2018,8,Lombardia,13
"205",Wedding planner,2018,8,Piemonte,5
"205",Wedding planner,2018,8,Puglia,8
"205",Wedding planner,2018,8,Sardegna,2
"205",Wedding planner,2018,8,Sicilia,9
"205",Wedding planner,2018,8,Toscana,6
"205",Wedding planner,2018,8,Trentino-Alto Adige,1
"205",Wedding planner,2018,8,Veneto,3
"205",Wedding planner,2018,9,Abruzzo,4
"205",Wedding planner,2018,9,Calabria,3
"205",Wedding planner,2018,9,Campania,23
"205",Wedding planner,2018,9,Emilia-Romagna,10
"205",Wedding planner,2018,9,Lazio,15
"205",Wedding planner,2018,9,Liguria,1
"205",Wedding planner,2018,9,Lombardia,28
"205",Wedding planner,2018,9,Marche,3
"205",Wedding planner,2018,9,Piemonte,10
"205",Wedding planner,2018,9,Puglia,15
"205",Wedding planner,2018,9,Sardegna,5
"205",Wedding planner,2018,9,Sicilia,14
"205",Wedding planner,2018,9,Toscana,10
"205",Wedding planner,2018,9,Trentino-Alto Adige,1
"205",Wedding planner,2018,9,Umbria,4
"205",Wedding planner,2018,9,Veneto,9
"205",Wedding planner,2018,10,Abruzzo,1
"205",Wedding planner,2018,10,Basilicata,1
"205",Wedding planner,2018,10,Calabria,5
"205",Wedding planner,2018,10,Campania,16
"205",Wedding planner,2018,10,Emilia-Romagna,6
"205",Wedding planner,2018,10,Friuli Venezia Giulia,1
"205",Wedding planner,2018,10,Lazio,13
"205",Wedding planner,2018,10,Liguria,2
"205",Wedding planner,2018,10,Lombardia,17
"205",Wedding planner,2018,10,Marche,2
"205",Wedding planner,2018,10,Molise,1
"205",Wedding planner,2018,10,Piemonte,10
"205",Wedding planner,2018,10,Puglia,9
"205",Wedding planner,2018,10,Sardegna,4
"205",Wedding planner,2018,10,Sicilia,6
"205",Wedding planner,2018,10,Toscana,6
"205",Wedding planner,2018,10,Umbria,1
"205",Wedding planner,2018,10,Valle d'Aosta,1
"205",Wedding planner,2018,10,Veneto,5
"205",Wedding planner,2018,11,Abruzzo,3
"205",Wedding planner,2018,11,Calabria,5
"205",Wedding planner,2018,11,Campania,7
"205",Wedding planner,2018,11,Emilia-Romagna,5
"205",Wedding planner,2018,11,Friuli Venezia Giulia,4
"205",Wedding planner,2018,11,Lazio,9
"205",Wedding planner,2018,11,Lombardia,8
"205",Wedding planner,2018,11,Marche,1
"205",Wedding planner,2018,11,Piemonte,8
"205",Wedding planner,2018,11,Puglia,5
"205",Wedding planner,2018,11,Sardegna,4
"205",Wedding planner,2018,11,Sicilia,3
"205",Wedding planner,2018,11,Toscana,6
"205",Wedding planner,2018,11,Trentino-Alto Adige,1
"205",Wedding planner,2018,11,Valle d'Aosta,1
"205",Wedding planner,2018,11,Veneto,7
"205",Wedding planner,2018,12,Calabria,5
"205",Wedding planner,2018,12,Campania,2
"205",Wedding planner,2018,12,Emilia-Romagna,5
"205",Wedding planner,2018,12,Friuli Venezia Giulia,1
"205",Wedding planner,2018,12,Lazio,8
"205",Wedding planner,2018,12,Liguria,2
"205",Wedding planner,2018,12,Lombardia,6
"205",Wedding planner,2018,12,Marche,1
"205",Wedding planner,2018,12,Piemonte,2
"205",Wedding planner,2018,12,Puglia,1
"205",Wedding planner,2018,12,Sardegna,2
"205",Wedding planner,2018,12,Sicilia,5
"205",Wedding planner,2018,12,Toscana,6
"205",Wedding planner,2018,12,Trentino-Alto Adige,1
"205",Wedding planner,2018,12,Veneto,3
"205",Wedding planner,2019,1,Abruzzo,4
"205",Wedding planner,2019,1,Calabria,6
"205",Wedding planner,2019,1,Campania,21
"205",Wedding planner,2019,1,Emilia-Romagna,10
"205",Wedding planner,2019,1,Friuli Venezia Giulia,2
"205",Wedding planner,2019,1,Lazio,14
"205",Wedding planner,2019,1,Liguria,4
"205",Wedding planner,2019,1,Lombardia,36
"205",Wedding planner,2019,1,Marche,2
"205",Wedding planner,2019,1,Molise,1
"205",Wedding planner,2019,1,Piemonte,15
"205",Wedding planner,2019,1,Puglia,12
"205",Wedding planner,2019,1,Sardegna,7
"205",Wedding planner,2019,1,Sicilia,13
"205",Wedding planner,2019,1,Toscana,16
"205",Wedding planner,2019,1,Trentino-Alto Adige,4
"205",Wedding planner,2019,1,Umbria,2
"205",Wedding planner,2019,1,Veneto,19
"205",Wedding planner,2019,2,Abruzzo,4
"205",Wedding planner,2019,2,Basilicata,2
"205",Wedding planner,2019,2,Calabria,4
"205",Wedding planner,2019,2,Campania,29
"205",Wedding planner,2019,2,Emilia-Romagna,8
"205",Wedding planner,2019,2,Friuli Venezia Giulia,4
"205",Wedding planner,2019,2,Lazio,12
"205",Wedding planner,2019,2,Liguria,7
"205",Wedding planner,2019,2,Lombardia,22
"205",Wedding planner,2019,2,Marche,1
"205",Wedding planner,2019,2,Piemonte,12
"205",Wedding planner,2019,2,Puglia,9
"205",Wedding planner,2019,2,Sardegna,4
"205",Wedding planner,2019,2,Sicilia,7
"205",Wedding planner,2019,2,Toscana,8
"205",Wedding planner,2019,2,Trentino-Alto Adige,2
"205",Wedding planner,2019,2,Umbria,1
"205",Wedding planner,2019,2,Veneto,9
"205",Wedding planner,2019,3,Abruzzo,7
"205",Wedding planner,2019,3,Basilicata,3
"205",Wedding planner,2019,3,Calabria,7
"205",Wedding planner,2019,3,Campania,32
"205",Wedding planner,2019,3,Emilia-Romagna,13
"205",Wedding planner,2019,3,Friuli Venezia Giulia,4
"205",Wedding planner,2019,3,Lazio,18
"205",Wedding planner,2019,3,Liguria,6
"205",Wedding planner,2019,3,Lombardia,37
"205",Wedding planner,2019,3,Marche,1
"205",Wedding planner,2019,3,Piemonte,7
"205",Wedding planner,2019,3,Puglia,16
"205",Wedding planner,2019,3,Sardegna,9
"205",Wedding planner,2019,3,Sicilia,16
"205",Wedding planner,2019,3,Toscana,5
"205",Wedding planner,2019,3,Trentino-Alto Adige,3
"205",Wedding planner,2019,3,Umbria,2
"205",Wedding planner,2019,3,Veneto,12
"205",Wedding planner,2019,4,Abruzzo,3
"205",Wedding planner,2019,4,Basilicata,1
"205",Wedding planner,2019,4,Calabria,7
"205",Wedding planner,2019,4,Campania,22
"205",Wedding planner,2019,4,Emilia-Romagna,11
"205",Wedding planner,2019,4,Friuli Venezia Giulia,4
"205",Wedding planner,2019,4,Lazio,23
"205",Wedding planner,2019,4,Liguria,3
"205",Wedding planner,2019,4,Lombardia,32
"205",Wedding planner,2019,4,Marche,3
"205",Wedding planner,2019,4,Piemonte,9
"205",Wedding planner,2019,4,Puglia,12
"205",Wedding planner,2019,4,Sardegna,9
"205",Wedding planner,2019,4,Sicilia,19
"205",Wedding planner,2019,4,Toscana,6
"205",Wedding planner,2019,4,Trentino-Alto Adige,2
"205",Wedding planner,2019,4,Umbria,1
"205",Wedding planner,2019,4,Veneto,18
"205",Wedding planner,2019,5,Abruzzo,2
"205",Wedding planner,2019,5,Basilicata,1
"205",Wedding planner,2019,5,Calabria,9
"205",Wedding planner,2019,5,Campania,33
"205",Wedding planner,2019,5,Emilia-Romagna,15
"205",Wedding planner,2019,5,Friuli Venezia Giulia,3
"205",Wedding planner,2019,5,Lazio,30
"205",Wedding planner,2019,5,Liguria,5
"205",Wedding planner,2019,5,Lombardia,34
"205",Wedding planner,2019,5,Marche,4
"205",Wedding planner,2019,5,Molise,1
"205",Wedding planner,2019,5,Piemonte,21
"205",Wedding planner,2019,5,Puglia,32
"205",Wedding planner,2019,5,Sardegna,10
"205",Wedding planner,2019,5,Sicilia,22
"205",Wedding planner,2019,5,Toscana,11
"205",Wedding planner,2019,5,Trentino-Alto Adige,2
"205",Wedding planner,2019,5,Umbria,1
"205",Wedding planner,2019,5,Veneto,16
"205",Wedding planner,2019,6,Abruzzo,7
"205",Wedding planner,2019,6,Basilicata,2
"205",Wedding planner,2019,6,Calabria,7
"205",Wedding planner,2019,6,Campania,25
"205",Wedding planner,2019,6,Emilia-Romagna,14
"205",Wedding planner,2019,6,Friuli Venezia Giulia,4
"205",Wedding planner,2019,6,Lazio,17
"205",Wedding planner,2019,6,Liguria,4
"205",Wedding planner,2019,6,Lombardia,31
"205",Wedding planner,2019,6,Marche,6
"205",Wedding planner,2019,6,Piemonte,15
"205",Wedding planner,2019,6,Puglia,8
"205",Wedding planner,2019,6,Sardegna,10
"205",Wedding planner,2019,6,Sicilia,17
"205",Wedding planner,2019,6,Toscana,12
"205",Wedding planner,2019,6,Trentino-Alto Adige,1
"205",Wedding planner,2019,6,Umbria,2
"205",Wedding planner,2019,6,Veneto,18
"205",Wedding planner,2019,7,Abruzzo,7
"205",Wedding planner,2019,7,Calabria,11
"205",Wedding planner,2019,7,Campania,32
"205",Wedding planner,2019,7,Emilia-Romagna,25
"205",Wedding planner,2019,7,Friuli Venezia Giulia,2
"205",Wedding planner,2019,7,Lazio,16
"205",Wedding planner,2019,7,Liguria,8
"205",Wedding planner,2019,7,Lombardia,46
"205",Wedding planner,2019,7,Marche,6
"205",Wedding planner,2019,7,Molise,1
"205",Wedding planner,2019,7,Piemonte,15
"205",Wedding planner,2019,7,Puglia,11
"205",Wedding planner,2019,7,Sardegna,11
"205",Wedding planner,2019,7,Sicilia,26
"205",Wedding planner,2019,7,Toscana,19
"205",Wedding planner,2019,7,Trentino-Alto Adige,7
"205",Wedding planner,2019,7,Umbria,3
"205",Wedding planner,2019,7,Valle d'Aosta,2
"205",Wedding planner,2019,7,Veneto,17
"205",Wedding planner,2019,8,Abruzzo,1
"205",Wedding planner,2019,8,Calabria,15
"205",Wedding planner,2019,8,Campania,20
"205",Wedding planner,2019,8,Emilia-Romagna,18
"205",Wedding planner,2019,8,Friuli Venezia Giulia,2
"205",Wedding planner,2019,8,Lazio,18
"205",Wedding planner,2019,8,Liguria,6
"205",Wedding planner,2019,8,Lombardia,35
"205",Wedding planner,2019,8,Marche,3
"205",Wedding planner,2019,8,Molise,1
"205",Wedding planner,2019,8,Piemonte,9
"205",Wedding planner,2019,8,Puglia,5
"205",Wedding planner,2019,8,Sardegna,15
"205",Wedding planner,2019,8,Sicilia,19
"205",Wedding planner,2019,8,Toscana,18
"205",Wedding planner,2019,8,Trentino-Alto Adige,1
"205",Wedding planner,2019,8,Veneto,13
"205",Wedding planner,2019,9,Abruzzo,9
"205",Wedding planner,2019,9,Basilicata,1
"205",Wedding planner,2019,9,Calabria,13
"205",Wedding planner,2019,9,Campania,73
"205",Wedding planner,2019,9,Emilia-Romagna,22
"205",Wedding planner,2019,9,Friuli Venezia Giulia,6
"205",Wedding planner,2019,9,Lazio,32
"205",Wedding planner,2019,9,Liguria,13
"205",Wedding planner,2019,9,Lombardia,55
"205",Wedding planner,2019,9,Marche,11
"205",Wedding planner,2019,9,Molise,1
"205",Wedding planner,2019,9,Piemonte,22
"205",Wedding planner,2019,9,Puglia,24
"205",Wedding planner,2019,9,Sardegna,18
"205",Wedding planner,2019,9,Sicilia,27
"205",Wedding planner,2019,9,Toscana,32
"205",Wedding planner,2019,9,Trentino-Alto Adige,1
"205",Wedding planner,2019,9,Umbria,4
"205",Wedding planner,2019,9,Valle d'Aosta,1
"205",Wedding planner,2019,9,Veneto,24
"205",Wedding planner,2019,10,Abruzzo,4
"205",Wedding planner,2019,10,Basilicata,3
"205",Wedding planner,2019,10,Calabria,4
"205",Wedding planner,2019,10,Campania,24
"205",Wedding planner,2019,10,Emilia-Romagna,16
"205",Wedding planner,2019,10,Friuli Venezia Giulia,2
"205",Wedding planner,2019,10,Lazio,12
"205",Wedding planner,2019,10,Liguria,3
"205",Wedding planner,2019,10,Lombardia,26
"205",Wedding planner,2019,10,Marche,7
"205",Wedding planner,2019,10,Molise,1
"205",Wedding planner,2019,10,Piemonte,16
"205",Wedding planner,2019,10,Puglia,20
"205",Wedding planner,2019,10,Sardegna,8
"205",Wedding planner,2019,10,Sicilia,14
"205",Wedding planner,2019,10,Toscana,11
"205",Wedding planner,2019,10,Trentino-Alto Adige,1
"205",Wedding planner,2019,10,Umbria,4
"205",Wedding planner,2019,10,Veneto,21
"205",Wedding planner,2019,11,Abruzzo,2
"205",Wedding planner,2019,11,Calabria,1
"205",Wedding planner,2019,11,Campania,19
"205",Wedding planner,2019,11,Emilia-Romagna,7
"205",Wedding planner,2019,11,Lazio,16
"205",Wedding planner,2019,11,Liguria,4
"205",Wedding planner,2019,11,Lombardia,20
"205",Wedding planner,2019,11,Marche,3
"205",Wedding planner,2019,11,Molise,1
"205",Wedding planner,2019,11,Piemonte,10
"205",Wedding planner,2019,11,Puglia,7
"205",Wedding planner,2019,11,Sardegna,4
"205",Wedding planner,2019,11,Sicilia,3
"205",Wedding planner,2019,11,Toscana,8
"205",Wedding planner,2019,11,Trentino-Alto Adige,1
"205",Wedding planner,2019,11,Valle d'Aosta,1
"205",Wedding planner,2019,11,Veneto,4
"205",Wedding planner,2019,12,Abruzzo,1
"205",Wedding planner,2019,12,Campania,6
"205",Wedding planner,2019,12,Emilia-Romagna,7
"205",Wedding planner,2019,12,Friuli Venezia Giulia,1
"205",Wedding planner,2019,12,Lazio,7
"205",Wedding planner,2019,12,Liguria,2
"205",Wedding planner,2019,12,Lombardia,19
"205",Wedding planner,2019,12,Marche,2
"205",Wedding planner,2019,12,Piemonte,9
"205",Wedding planner,2019,12,Puglia,5
"205",Wedding planner,2019,12,Sardegna,7
"205",Wedding planner,2019,12,Sicilia,14
"205",Wedding planner,2019,12,Toscana,7
"205",Wedding planner,2019,12,Trentino-Alto Adige,1
"205",Wedding planner,2019,12,Veneto,6
"205",Wedding planner,2020,1,Abruzzo,1
"205",Wedding planner,2020,1,Calabria,4
"205",Wedding planner,2020,1,Campania,15
"205",Wedding planner,2020,1,Emilia-Romagna,12
"205",Wedding planner,2020,1,Friuli Venezia Giulia,4
"205",Wedding planner,2020,1,Lazio,10
"205",Wedding planner,2020,1,Liguria,3
"205",Wedding planner,2020,1,Lombardia,28
"205",Wedding planner,2020,1,Marche,4
"205",Wedding planner,2020,1,Molise,1
"205",Wedding planner,2020,1,Piemonte,6
"205",Wedding planner,2020,1,Puglia,12
"205",Wedding planner,2020,1,Sardegna,8
"205",Wedding planner,2020,1,Sicilia,7
"205",Wedding planner,2020,1,Toscana,11
"205",Wedding planner,2020,1,Trentino-Alto Adige,1
"205",Wedding planner,2020,1,Umbria,2
"205",Wedding planner,2020,1,Valle d'Aosta,1
"205",Wedding planner,2020,1,Veneto,8
"205",Wedding planner,2020,2,Abruzzo,2
"205",Wedding planner,2020,2,Basilicata,1
"205",Wedding planner,2020,2,Calabria,2
"205",Wedding planner,2020,2,Campania,10
"205",Wedding planner,2020,2,Emilia-Romagna,8
"205",Wedding planner,2020,2,Lazio,4
"205",Wedding planner,2020,2,Liguria,4
"205",Wedding planner,2020,2,Lombardia,18
"205",Wedding planner,2020,2,Marche,3
"205",Wedding planner,2020,2,Molise,1
"205",Wedding planner,2020,2,Piemonte,5
"205",Wedding planner,2020,2,Puglia,4
"205",Wedding planner,2020,2,Sardegna,2
"205",Wedding planner,2020,2,Sicilia,8
"205",Wedding planner,2020,2,Toscana,11
"205",Wedding planner,2020,2,Umbria,2
"205",Wedding planner,2020,2,Veneto,11
"205",Wedding planner,2020,3,Calabria,2
"205",Wedding planner,2020,3,Campania,5
"205",Wedding planner,2020,3,Emilia-Romagna,3
"205",Wedding planner,2020,3,Friuli Venezia Giulia,2
"205",Wedding planner,2020,3,Lazio,6
"205",Wedding planner,2020,3,Lombardia,2
"205",Wedding planner,2020,3,Marche,2
"205",Wedding planner,2020,3,Piemonte,1
"205",Wedding planner,2020,3,Puglia,6
"205",Wedding planner,2020,3,Sardegna,1
"205",Wedding planner,2020,3,Sicilia,3
"205",Wedding planner,2020,3,Toscana,4
"205",Wedding planner,2020,3,Veneto,3
"205",Wedding planner,2020,4,Abruzzo,1
"205",Wedding planner,2020,4,Calabria,2
"205",Wedding planner,2020,4,Campania,7
"205",Wedding planner,2020,4,Emilia-Romagna,3
"205",Wedding planner,2020,4,Friuli Venezia Giulia,2
"205",Wedding planner,2020,4,Lazio,4
"205",Wedding planner,2020,4,Liguria,3
"205",Wedding planner,2020,4,Lombardia,4
"205",Wedding planner,2020,4,Piemonte,1
"205",Wedding planner,2020,4,Puglia,5
"205",Wedding planner,2020,4,Sardegna,1
"205",Wedding planner,2020,4,Sicilia,5
"205",Wedding planner,2020,4,Toscana,3
"205",Wedding planner,2020,4,Veneto,4
"205",Wedding planner,2020,5,Abruzzo,1
"205",Wedding planner,2020,5,Calabria,2
"205",Wedding planner,2020,5,Campania,6
"205",Wedding planner,2020,5,Emilia-Romagna,3
"205",Wedding planner,2020,5,Lazio,4
"205",Wedding planner,2020,5,Liguria,1
"205",Wedding planner,2020,5,Lombardia,15
"205",Wedding planner,2020,5,Marche,1
"205",Wedding planner,2020,5,Piemonte,3
"205",Wedding planner,2020,5,Puglia,2
"205",Wedding planner,2020,5,Sardegna,4
"205",Wedding planner,2020,5,Sicilia,3
"205",Wedding planner,2020,5,Toscana,4
"205",Wedding planner,2020,5,Veneto,2
"205",Wedding planner,2020,6,Calabria,1
"205",Wedding planner,2020,6,Lazio,1
"205",Wedding planner,2020,6,Lombardia,3
"205",Wedding planner,2020,6,Puglia,2
"205",Wedding planner,2020,6,Sicilia,5
"206",Allestimenti e decorazioni per matrimonio,2018,1,Abruzzo,1
"206",Allestimenti e decorazioni per matrimonio,2018,1,Campania,6
"206",Allestimenti e decorazioni per matrimonio,2018,1,Emilia-Romagna,3
"206",Allestimenti e decorazioni per matrimonio,2018,1,Lazio,2
"206",Allestimenti e decorazioni per matrimonio,2018,1,Lombardia,1
"206",Allestimenti e decorazioni per matrimonio,2018,1,Puglia,3
"206",Allestimenti e decorazioni per matrimonio,2018,1,Sardegna,1
"206",Allestimenti e decorazioni per matrimonio,2018,1,Sicilia,3
"206",Allestimenti e decorazioni per matrimonio,2018,1,Toscana,1
"206",Allestimenti e decorazioni per matrimonio,2018,1,Veneto,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Calabria,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Campania,4
"206",Allestimenti e decorazioni per matrimonio,2018,2,Emilia-Romagna,3
"206",Allestimenti e decorazioni per matrimonio,2018,2,Friuli Venezia Giulia,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Lazio,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Lombardia,2
"206",Allestimenti e decorazioni per matrimonio,2018,2,Piemonte,2
"206",Allestimenti e decorazioni per matrimonio,2018,2,Puglia,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Sicilia,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Toscana,2
"206",Allestimenti e decorazioni per matrimonio,2018,2,Trentino-Alto Adige,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Umbria,1
"206",Allestimenti e decorazioni per matrimonio,2018,2,Veneto,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Basilicata,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Calabria,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Campania,3
"206",Allestimenti e decorazioni per matrimonio,2018,3,Emilia-Romagna,4
"206",Allestimenti e decorazioni per matrimonio,2018,3,Lazio,5
"206",Allestimenti e decorazioni per matrimonio,2018,3,Liguria,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Piemonte,2
"206",Allestimenti e decorazioni per matrimonio,2018,3,Puglia,2
"206",Allestimenti e decorazioni per matrimonio,2018,3,Sardegna,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Sicilia,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Umbria,1
"206",Allestimenti e decorazioni per matrimonio,2018,3,Veneto,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Basilicata,1
"206",Allestimenti e decorazioni per matrimonio,2018,4,Calabria,1
"206",Allestimenti e decorazioni per matrimonio,2018,4,Campania,4
"206",Allestimenti e decorazioni per matrimonio,2018,4,Emilia-Romagna,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Lazio,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Liguria,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Lombardia,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Marche,1
"206",Allestimenti e decorazioni per matrimonio,2018,4,Puglia,1
"206",Allestimenti e decorazioni per matrimonio,2018,4,Sardegna,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Sicilia,7
"206",Allestimenti e decorazioni per matrimonio,2018,4,Toscana,2
"206",Allestimenti e decorazioni per matrimonio,2018,4,Veneto,2
"206",Allestimenti e decorazioni per matrimonio,2018,5,Abruzzo,1
"206",Allestimenti e decorazioni per matrimonio,2018,5,Calabria,2
"206",Allestimenti e decorazioni per matrimonio,2018,5,Campania,5
"206",Allestimenti e decorazioni per matrimonio,2018,5,Emilia-Romagna,7
"206",Allestimenti e decorazioni per matrimonio,2018,5,Lazio,7
"206",Allestimenti e decorazioni per matrimonio,2018,5,Liguria,1
"206",Allestimenti e decorazioni per matrimonio,2018,5,Lombardia,1
"206",Allestimenti e decorazioni per matrimonio,2018,5,Marche,1
"206",Allestimenti e decorazioni per matrimonio,2018,5,Piemonte,5
"206",Allestimenti e decorazioni per matrimonio,2018,5,Puglia,4
"206",Allestimenti e decorazioni per matrimonio,2018,5,Sardegna,2
"206",Allestimenti e decorazioni per matrimonio,2018,5,Sicilia,5
"206",Allestimenti e decorazioni per matrimonio,2018,5,Toscana,2
"206",Allestimenti e decorazioni per matrimonio,2018,5,Trentino-Alto Adige,1
"206",Allestimenti e decorazioni per matrimonio,2018,5,Veneto,1
"206",Allestimenti e decorazioni per matrimonio,2018,6,Campania,5
"206",Allestimenti e decorazioni per matrimonio,2018,6,Emilia-Romagna,6
"206",Allestimenti e decorazioni per matrimonio,2018,6,Lazio,1
"206",Allestimenti e decorazioni per matrimonio,2018,6,Liguria,2
