ticket_taxonomy_tag_name,ticket_geo_region_name,Score
Nutricionista,Valencia,5.964579901
Organizador de eventos privados,Andalucía,0
Organizador de eventos privados,Aragón,0
Organizador de eventos privados,Asturias,0
Organizador de eventos privados,Cantabria,0
Organizador de eventos privados,Castilla y León,0
Organizador de eventos privados,Castilla-La Mancha,0
Organizador de eventos privados,Cataluña,0
Organizador de eventos privados,Ceuta,0
Organizador de eventos privados,Extremadura,0
Organizador de eventos privados,Galicia,0
Organizador de eventos privados,Illes Balears,0
Organizador de eventos privados,Islas Canarias,0
Organizador de eventos privados,La Rioja,0
Organizador de eventos privados,Madrid,10
Organizador de eventos privados,Melilla,0
Organizador de eventos privados,Murcia,0
Organizador de eventos privados,Navarra,0
Organizador de eventos privados,País Vasco,0
Organizador de eventos privados,Valencia,0
Pintor de interiores,Andalucía,9.871823179
Pintor de interiores,Aragón,5.071932414
Pintor de interiores,Asturias,5.37386843
Pintor de interiores,Cantabria,3.696849616
Pintor de interiores,Castilla y León,6.017359941
Pintor de interiores,Castilla-La Mancha,5.078599816
Pintor de interiores,Cataluña,7.562839181
Pintor de interiores,Ceuta,0.1711300013
Pintor de interiores,Extremadura,4.609339593
Pintor de interiores,Galicia,4.599476485
Pintor de interiores,Illes Balears,2.838054745
Pintor de interiores,Islas Canarias,3.467339895
Pintor de interiores,La Rioja,2.932843713
Pintor de interiores,Madrid,10
Pintor de interiores,Melilla,0.1805863828
Pintor de interiores,Murcia,4.95697419
Pintor de interiores,Navarra,3.470245082
Pintor de interiores,País Vasco,4.437091095
Pintor de interiores,Valencia,6.341680418
Psicólogo,Andalucía,4.021267368
Psicólogo,Aragón,1.264476749
Psicólogo,Asturias,1.33102562
Psicólogo,Cantabria,0.3343506546
Psicólogo,Castilla y León,0.5483093727
Psicólogo,Castilla-La Mancha,0.641153321
Psicólogo,Cataluña,8.02723476
Psicólogo,Ceuta,0
Psicólogo,Extremadura,0.2751425588
Psicólogo,Galicia,1.987792145
Psicólogo,Illes Balears,0.2281262549
Psicólogo,Islas Canarias,0.8906111959
Psicólogo,La Rioja,0
Psicólogo,Madrid,10
Psicólogo,Melilla,0
Psicólogo,Murcia,0.2892458437
Psicólogo,Navarra,0.6425186732
Psicólogo,País Vasco,1.918689262
Psicólogo,Valencia,3.087760019
Tutoría para estudiantes universitarios - Ciencias,Andalucía,10
Tutoría para estudiantes universitarios - Ciencias,Aragón,1.857379998
Tutoría para estudiantes universitarios - Ciencias,Asturias,0.1914138523
Tutoría para estudiantes universitarios - Ciencias,Cantabria,0
Tutoría para estudiantes universitarios - Ciencias,Castilla y León,4.657780685
Tutoría para estudiantes universitarios - Ciencias,Castilla-La Mancha,1.84665958
Tutoría para estudiantes universitarios - Ciencias,Cataluña,4.150396598
Tutoría para estudiantes universitarios - Ciencias,Ceuta,0
Tutoría para estudiantes universitarios - Ciencias,Extremadura,1.987079892
Tutoría para estudiantes universitarios - Ciencias,Galicia,4.275509036
Tutoría para estudiantes universitarios - Ciencias,Illes Balears,0.1635947338
Tutoría para estudiantes universitarios - Ciencias,Islas Canarias,3.642423747
Tutoría para estudiantes universitarios - Ciencias,La Rioja,0
Tutoría para estudiantes universitarios - Ciencias,Madrid,5.437173931
Tutoría para estudiantes universitarios - Ciencias,Melilla,0
Tutoría para estudiantes universitarios - Ciencias,Murcia,2.100367978
Tutoría para estudiantes universitarios - Ciencias,Navarra,0.5215144329
Tutoría para estudiantes universitarios - Ciencias,País Vasco,1.580750675
Tutoría para estudiantes universitarios - Ciencias,Valencia,4.306468231
