date,ticket_geo_region_name,ticket_taxonomy_tag_name,Index
2019-12-31,Hesse,Auto putzen,5.909030258626495e-05
2020-12-31,Hesse,Auto putzen,2.718289293588911e-05
2018-12-31,Germany,Auto putzen,0.0
2019-12-31,Germany,Auto putzen,0.0
2020-12-31,Germany,Auto putzen,0.0
2018-12-31,Brandenburg,Auto putzen,0.0
2019-12-31,Brandenburg,Auto putzen,0.0
2020-12-31,Brandenburg,Auto putzen,0.0
2018-12-31,Saxony-Anhalt,Auto putzen,0.0
2019-12-31,Saxony-Anhalt,Auto putzen,0.0
2020-12-31,Saxony-Anhalt,Auto putzen,0.0
2018-12-31,Baden-Württemberg,Auto putzen,2.361822195218848e-05
2019-12-31,Baden-Württemberg,Auto putzen,2.3636121034505977e-05
2020-12-31,Baden-Württemberg,Auto putzen,2.718289293588911e-05
2018-12-31,Lower Saxony,Auto putzen,0.0
2019-12-31,Lower Saxony,Auto putzen,0.0
2020-12-31,Lower Saxony,Auto putzen,2.718289293588911e-05
2018-12-31,North Rhine-Westphalia,Auto putzen,0.0
2019-12-31,North Rhine-Westphalia,Auto putzen,0.0
2020-12-31,North Rhine-Westphalia,Auto putzen,0.0
2018-12-31,Bremen,Auto putzen,0.0
2019-12-31,Bremen,Auto putzen,0.0
2020-12-31,Bremen,Auto putzen,0.0
2018-12-31,Berlin,Auto putzen,0.0
2019-12-31,Berlin,Auto putzen,0.0
2020-12-31,Berlin,Auto putzen,0.0
2018-12-31,Hamburg,Auto putzen,0.0
2019-12-31,Hamburg,Auto putzen,0.0
2020-12-31,Hamburg,Auto putzen,0.0
2018-12-31,Saarland,Auto putzen,0.0
2019-12-31,Saarland,Auto putzen,0.0
2020-12-31,Saarland,Auto putzen,0.0
2018-12-31,Mecklenburg-Vorpommern,Auto putzen,0.0
2019-12-31,Mecklenburg-Vorpommern,Auto putzen,0.0
2020-12-31,Mecklenburg-Vorpommern,Auto putzen,0.0
2018-12-31,Schleswig-Holstein,Auto putzen,0.0
2019-12-31,Schleswig-Holstein,Auto putzen,0.0
2020-12-31,Schleswig-Holstein,Auto putzen,0.0
2018-12-31,Rhineland-Palatinate,Auto putzen,0.00015351844268922512
2019-12-31,Rhineland-Palatinate,Auto putzen,0.00021272508931055378
2020-12-31,Rhineland-Palatinate,Auto putzen,2.718289293588911e-05
2018-12-31,Thuringia,Auto putzen,0.0
2019-12-31,Thuringia,Auto putzen,0.0
2020-12-31,Thuringia,Auto putzen,0.0
2018-12-31,Saxony,Auto putzen,0.0
2019-12-31,Saxony,Auto putzen,0.0
2020-12-31,Saxony,Auto putzen,0.0
2018-12-31,Bavaria,Auto putzen,0.0
2019-12-31,Bavaria,Auto putzen,0.0
2020-12-31,Bavaria,Auto putzen,0.0
2018-12-31,Hesse,Poolbau,0.00012990022073703665
2019-12-31,Hesse,Poolbau,0.00012999866568978288
2020-12-31,Hesse,Poolbau,0.00021746314348711289
2018-12-31,Germany,Poolbau,4.723644390437696e-05
2019-12-31,Germany,Poolbau,3.545418155175897e-05
2020-12-31,Germany,Poolbau,0.000244646036423002
2018-12-31,Brandenburg,Poolbau,0.0003542733292828272
2019-12-31,Brandenburg,Poolbau,0.00041363211810385464
2020-12-31,Brandenburg,Poolbau,0.0005436578587177822
2018-12-31,Saxony-Anhalt,Poolbau,0.0004369371061154869
2019-12-31,Saxony-Anhalt,Poolbau,0.00037817793655209564
2020-12-31,Saxony-Anhalt,Poolbau,0.0005436578587177822
2018-12-31,Baden-Württemberg,Poolbau,3.5427332928282726e-05
2019-12-31,Baden-Württemberg,Poolbau,4.7272242069011955e-05
2020-12-31,Baden-Württemberg,Poolbau,0.00013591446467944556
2018-12-31,Lower Saxony,Poolbau,0.0001417093317131309
2019-12-31,Lower Saxony,Poolbau,5.909030258626495e-05
2020-12-31,Lower Saxony,Poolbau,0.0002718289293588911
2018-12-31,North Rhine-Westphalia,Poolbau,0.0
2019-12-31,North Rhine-Westphalia,Poolbau,2.3636121034505977e-05
2020-12-31,North Rhine-Westphalia,Poolbau,0.00010873157174355644
2018-12-31,Bremen,Poolbau,0.0001180911097609424
2019-12-31,Bremen,Poolbau,0.00014181672620703587
2020-12-31,Bremen,Poolbau,8.154867880766733e-05
2018-12-31,Berlin,Poolbau,0.0002834186634262618
2019-12-31,Berlin,Poolbau,0.0002481792708623128
2020-12-31,Berlin,Poolbau,0.00035337760816655844
2018-12-31,Hamburg,Poolbau,0.0001417093317131309
2019-12-31,Hamburg,Poolbau,0.00014181672620703587
2020-12-31,Hamburg,Poolbau,0.0003261947152306693
2018-12-31,Saarland,Poolbau,0.0003306551073306387
2019-12-31,Saarland,Poolbau,0.00036635987603484267
2020-12-31,Saarland,Poolbau,0.0005708407516536714
2018-12-31,Mecklenburg-Vorpommern,Poolbau,0.0002598004414740733
2019-12-31,Mecklenburg-Vorpommern,Poolbau,0.00037817793655209564
2020-12-31,Mecklenburg-Vorpommern,Poolbau,0.0003261947152306693
2018-12-31,Schleswig-Holstein,Poolbau,0.0002361822195218848
2019-12-31,Schleswig-Holstein,Poolbau,0.00010636254465527689
2020-12-31,Schleswig-Holstein,Poolbau,0.0003261947152306693
2018-12-31,Rhineland-Palatinate,Poolbau,0.0003306551073306387
2019-12-31,Rhineland-Palatinate,Poolbau,0.0003899959970693486
2020-12-31,Rhineland-Palatinate,Poolbau,0.0002718289293588911
2018-12-31,Thuringia,Poolbau,0.0008384468793026911
2019-12-31,Thuringia,Poolbau,0.0006263572074144084
2020-12-31,Thuringia,Poolbau,0.0009514012527561188
2018-12-31,Saxony,Poolbau,0.0004251279951393926
2019-12-31,Saxony,Poolbau,0.0005790849653453964
2020-12-31,Saxony,Poolbau,0.000489292072846004
2018-12-31,Bavaria,Poolbau,0.00012990022073703665
2019-12-31,Bavaria,Poolbau,0.00010636254465527689
2020-12-31,Bavaria,Poolbau,0.000244646036423002
2018-12-31,Hesse,Elektriker,0.0015942299817727225
2019-12-31,Hesse,Elektriker,0.0018436174406914663
2020-12-31,Hesse,Elektriker,0.0017940709337686813
2018-12-31,Germany,Elektriker,0.0020784035317925865
2019-12-31,Germany,Elektriker,0.002162705074657297
2020-12-31,Germany,Elektriker,0.0022561801136787964
2018-12-31,Brandenburg,Elektriker,0.001523375315916157
2019-12-31,Brandenburg,Elektriker,0.0017490729565534423
2020-12-31,Brandenburg,Elektriker,0.0017668880408327923
2018-12-31,Saxony-Anhalt,Elektriker,0.0017005119805575705
2019-12-31,Saxony-Anhalt,Elektriker,0.0018436174406914663
2020-12-31,Saxony-Anhalt,Elektriker,0.0017668880408327923
2018-12-31,Baden-Württemberg,Elektriker,0.001924885089103361
2019-12-31,Baden-Württemberg,Elektriker,0.0019854341668985023
2020-12-31,Baden-Württemberg,Elektriker,0.001929985398448127
2018-12-31,Lower Saxony,Elektriker,0.0023382039732666596
2019-12-31,Lower Saxony,Elektriker,0.002659063616381922
2020-12-31,Lower Saxony,Elektriker,0.0026095577218453545
2018-12-31,North Rhine-Westphalia,Elektriker,0.001617848203724911
2019-12-31,North Rhine-Westphalia,Elektriker,0.0017845271381052013
2020-12-31,North Rhine-Westphalia,Elektriker,0.001739705147896903
2018-12-31,Bremen,Elektriker,0.002668859080597298
2019-12-31,Bremen,Elektriker,0.002576337192761152
2020-12-31,Bremen,Elektriker,0.003425044509922028
2018-12-31,Berlin,Elektriker,0.001972121533007738
2019-12-31,Berlin,Elektriker,0.0019145258037949842
2020-12-31,Berlin,Elektriker,0.002120265648999351
2018-12-31,Hamburg,Elektriker,0.003589969736732649
2019-12-31,Hamburg,Elektriker,0.003462691731555126
2020-12-31,Hamburg,Elektriker,0.003425044509922028
2018-12-31,Saarland,Elektriker,0.0021492581976491516
2019-12-31,Saarland,Elektriker,0.0019617980458639965
2020-12-31,Saarland,Elektriker,0.001739705147896903
2018-12-31,Mecklenburg-Vorpommern,Elektriker,0.0034718786269717066
2019-12-31,Mecklenburg-Vorpommern,Elektriker,0.003214512460692813
2020-12-31,Mecklenburg-Vorpommern,Elektriker,0.003180398473499026
2018-12-31,Schleswig-Holstein,Elektriker,0.003625397069660932
2019-12-31,Schleswig-Holstein,Elektriker,0.0035926903972449084
2020-12-31,Schleswig-Holstein,Elektriker,0.0036425076534091407
2018-12-31,Rhineland-Palatinate,Elektriker,0.0014289024281074032
2019-12-31,Rhineland-Palatinate,Elektriker,0.0016072562303464065
2020-12-31,Rhineland-Palatinate,Elektriker,0.0015494248973456793
2018-12-31,Thuringia,Elektriker,0.0031294144086649735
2019-12-31,Thuringia,Elektriker,0.003072695734485777
2020-12-31,Thuringia,Elektriker,0.003506593188729695
2018-12-31,Saxony,Elektriker,0.0017477484244619475
2019-12-31,Saxony,Elektriker,0.0017727090775879484
2020-12-31,Saxony,Elektriker,0.0018756196125763486
2018-12-31,Bavaria,Elektriker,0.0022555401964339996
2019-12-31,Bavaria,Elektriker,0.0023872482244851035
2020-12-31,Bavaria,Elektriker,0.002419277471294131
2018-12-31,Hesse,Klimaanlage,0.005184199718505371
2019-12-31,Hesse,Klimaanlage,0.005672669048281434
2020-12-31,Hesse,Klimaanlage,0.005137566764883042
2018-12-31,Germany,Klimaanlage,0.005526663936812105
2019-12-31,Germany,Klimaanlage,0.005979938621730012
2020-12-31,Germany,Klimaanlage,0.005001652300203597
2018-12-31,Brandenburg,Klimaanlage,0.004487462170915811
2019-12-31,Brandenburg,Klimaanlage,0.004656315843797677
2020-12-31,Brandenburg,Klimaanlage,0.00429489708387048
2018-12-31,Saxony-Anhalt,Klimaanlage,0.005432191049003351
2019-12-31,Saxony-Anhalt,Klimaanlage,0.005353581414315604
2020-12-31,Saxony-Anhalt,Klimaanlage,0.004621091799101149
2018-12-31,Baden-Württemberg,Klimaanlage,0.004841735500198638
2019-12-31,Baden-Württemberg,Klimaanlage,0.005566306503626158
2020-12-31,Baden-Württemberg,Klimaanlage,0.004322079976806369
2018-12-31,Lower Saxony,Klimaanlage,0.006353301705138701
2019-12-31,Lower Saxony,Klimaanlage,0.006452661042420132
2020-12-31,Lower Saxony,Klimaanlage,0.005300664122498377
2018-12-31,North Rhine-Westphalia,Klimaanlage,0.0049007810550791096
2019-12-31,North Rhine-Westphalia,Klimaanlage,0.005566306503626158
2020-12-31,North Rhine-Westphalia,Klimaanlage,0.005300664122498377
2018-12-31,Bremen,Klimaanlage,0.004983444831911769
2019-12-31,Bremen,Klimaanlage,0.004408136572935365
2020-12-31,Bremen,Klimaanlage,0.004539543120293481
2018-12-31,Berlin,Klimaanlage,0.005751037045357895
2019-12-31,Berlin,Klimaanlage,0.005826303835005723
2020-12-31,Berlin,Klimaanlage,0.005056018086075375
2018-12-31,Hamburg,Klimaanlage,0.00637691992709089
2019-12-31,Hamburg,Klimaanlage,0.005589942624660664
2020-12-31,Hamburg,Klimaanlage,0.0054909443730496
2018-12-31,Saarland,Klimaanlage,0.004416607505059246
2019-12-31,Saarland,Klimaanlage,0.005235400809143075
2020-12-31,Saarland,Klimaanlage,0.004648274692037038
2018-12-31,Mecklenburg-Vorpommern,Klimaanlage,0.006483201925875738
2019-12-31,Mecklenburg-Vorpommern,Klimaanlage,0.00557812456414341
2020-12-31,Mecklenburg-Vorpommern,Klimaanlage,0.004403628655614036
2018-12-31,Schleswig-Holstein,Klimaanlage,0.006282447039282135
2019-12-31,Schleswig-Holstein,Klimaanlage,0.005365399474832856
2020-12-31,Schleswig-Holstein,Klimaanlage,0.004186165512126924
2018-12-31,Rhineland-Palatinate,Klimaanlage,0.004392989283107058
2019-12-31,Rhineland-Palatinate,Klimaanlage,0.005436307837936375
2020-12-31,Rhineland-Palatinate,Klimaanlage,0.004702640477908816
2018-12-31,Thuringia,Klimaanlage,0.0058455099331666495
2019-12-31,Thuringia,Klimaanlage,0.005755395471902206
2020-12-31,Thuringia,Klimaanlage,0.0038056050110244753
2018-12-31,Saxony,Klimaanlage,0.004369371061154869
2019-12-31,Saxony,Klimaanlage,0.004408136572935365
2020-12-31,Saxony,Klimaanlage,0.0035337760816655846
2018-12-31,Bavaria,Klimaanlage,0.005337718161194596
2019-12-31,Bavaria,Klimaanlage,0.005554488443108904
2020-12-31,Bavaria,Klimaanlage,0.00396870236863981
2018-12-31,Hesse,Tanzkurs,0.000543219104900335
2019-12-31,Hesse,Tanzkurs,0.0005909030258626494
2020-12-31,Hesse,Tanzkurs,0.00043492628697422577
2018-12-31,Germany,Tanzkurs,0.0006258828817329947
2019-12-31,Germany,Tanzkurs,0.0006381752679316614
2020-12-31,Germany,Tanzkurs,0.0003261947152306693
2018-12-31,Brandenburg,Tanzkurs,0.0006967375475895602
2019-12-31,Brandenburg,Tanzkurs,0.0006736294494834205
2020-12-31,Brandenburg,Tanzkurs,0.0005980236445895604
2018-12-31,Saxony-Anhalt,Tanzkurs,0.00046055532806767537
2019-12-31,Saxony-Anhalt,Tanzkurs,0.0006381752679316614
2020-12-31,Saxony-Anhalt,Tanzkurs,0.0006523894304613386
2018-12-31,Baden-Württemberg,Tanzkurs,0.000684928436613466
2019-12-31,Baden-Württemberg,Tanzkurs,0.0006618113889661673
2020-12-31,Baden-Württemberg,Tanzkurs,0.00038056050110244757
2018-12-31,Lower Saxony,Tanzkurs,0.0007321648805178429
2019-12-31,Lower Saxony,Tanzkurs,0.0007681739336214443
2020-12-31,Lower Saxony,Tanzkurs,0.0005164749657818931
2018-12-31,North Rhine-Westphalia,Tanzkurs,0.0005550282158764293
2019-12-31,North Rhine-Westphalia,Tanzkurs,0.0004963585417246256
2020-12-31,North Rhine-Westphalia,Tanzkurs,0.0002990118222947802
2018-12-31,Bremen,Tanzkurs,0.0010392017658962932
2019-12-31,Bremen,Tanzkurs,0.001051807386035516
2020-12-31,Bremen,Tanzkurs,0.000489292072846004
2018-12-31,Berlin,Tanzkurs,0.0009211106561353507
2019-12-31,Berlin,Tanzkurs,0.0009099906598284802
2020-12-31,Berlin,Tanzkurs,0.0008426696810125625
2018-12-31,Hamburg,Tanzkurs,0.0015824208707966283
2019-12-31,Hamburg,Tanzkurs,0.0015245298067256357
2020-12-31,Hamburg,Tanzkurs,0.0013591446467944557
2018-12-31,Saarland,Tanzkurs,0.0009919653219919162
2019-12-31,Saarland,Tanzkurs,0.0006499933284489144
2020-12-31,Saarland,Tanzkurs,0.0005436578587177822
2018-12-31,Mecklenburg-Vorpommern,Tanzkurs,0.0014289024281074032
2019-12-31,Mecklenburg-Vorpommern,Tanzkurs,0.0012763505358633228
2020-12-31,Mecklenburg-Vorpommern,Tanzkurs,0.0009514012527561188
2018-12-31,Schleswig-Holstein,Tanzkurs,0.0014407115390834974
2019-12-31,Schleswig-Holstein,Tanzkurs,0.001288168596380576
2020-12-31,Schleswig-Holstein,Tanzkurs,0.0009242183598202298
2018-12-31,Rhineland-Palatinate,Tanzkurs,0.000684928436613466
2019-12-31,Rhineland-Palatinate,Tanzkurs,0.0006972655705179263
2020-12-31,Rhineland-Palatinate,Tanzkurs,0.00038056050110244757
2018-12-31,Thuringia,Tanzkurs,0.0011336746537050472
2019-12-31,Thuringia,Tanzkurs,0.0009218087203457331
2020-12-31,Thuringia,Tanzkurs,0.0007611210022048951
2018-12-31,Saxony,Tanzkurs,0.0007794013244222198
2019-12-31,Saxony,Tanzkurs,0.0006972655705179263
2020-12-31,Saxony,Tanzkurs,0.0007067552163331169
2018-12-31,Bavaria,Tanzkurs,0.0009565379890636334
2019-12-31,Bavaria,Tanzkurs,0.0009218087203457331
2020-12-31,Bavaria,Tanzkurs,0.0006252065375254496
2018-12-31,Hesse,Baumeister,0.000980156211015822
2019-12-31,Hesse,Baumeister,0.0011463518701735399
2020-12-31,Hesse,Baumeister,0.0011960472891791207
2018-12-31,Germany,Baumeister,0.0014525206500595916
2019-12-31,Germany,Baumeister,0.0015363478672428886
2020-12-31,Germany,Baumeister,0.0015222420044097903
2018-12-31,Brandenburg,Baumeister,0.0013108113183464606
2019-12-31,Brandenburg,Baumeister,0.0013590769594840938
2020-12-31,Brandenburg,Baumeister,0.0011960472891791207
2018-12-31,Saxony-Anhalt,Baumeister,0.0014052842061552146
2019-12-31,Saxony-Anhalt,Baumeister,0.0012999866568978288
2020-12-31,Saxony-Anhalt,Baumeister,0.0014135104326662338
2018-12-31,Baden-Württemberg,Baumeister,0.001228147541513801
2019-12-31,Baden-Württemberg,Baumeister,0.0012172602332770578
2020-12-31,Baden-Württemberg,Baumeister,0.0012504130750508992
2018-12-31,Lower Saxony,Baumeister,0.0013934750951791204
2019-12-31,Lower Saxony,Baumeister,0.0016781645934499244
2020-12-31,Lower Saxony,Baumeister,0.0016037906832174576
2018-12-31,North Rhine-Westphalia,Baumeister,0.0014997570939639686
2019-12-31,North Rhine-Westphalia,Baumeister,0.0015363478672428886
2020-12-31,North Rhine-Westphalia,Baumeister,0.001495059111473901
2018-12-31,Bremen,Baumeister,0.0013580477622508378
2019-12-31,Bremen,Baumeister,0.0016427104118981652
2020-12-31,Bremen,Baumeister,0.001495059111473901
2018-12-31,Berlin,Baumeister,0.0016414664256770993
2019-12-31,Berlin,Baumeister,0.0017963451986224542
2020-12-31,Berlin,Baumeister,0.0018212538267045704
2018-12-31,Hamburg,Baumeister,0.002196494641553529
2019-12-31,Hamburg,Baumeister,0.002458156587588622
2020-12-31,Hamburg,Baumeister,0.0023105458995505744
2018-12-31,Saarland,Baumeister,0.001759557535438042
2019-12-31,Saarland,Baumeister,0.0015836201093119007
2020-12-31,Saarland,Baumeister,0.0020115340772557944
2018-12-31,Mecklenburg-Vorpommern,Baumeister,0.002751522857429958
2019-12-31,Mecklenburg-Vorpommern,Baumeister,0.002800880342588958
2020-12-31,Mecklenburg-Vorpommern,Baumeister,0.0025008261501017984
2018-12-31,Schleswig-Holstein,Baumeister,0.0020902126427686804
2019-12-31,Schleswig-Holstein,Baumeister,0.0020445244694847673
2020-12-31,Schleswig-Holstein,Baumeister,0.002201814327807018
2018-12-31,Rhineland-Palatinate,Baumeister,0.0009329197671114449
2019-12-31,Rhineland-Palatinate,Baumeister,0.001039989325518263
2020-12-31,Rhineland-Palatinate,Baumeister,0.0010873157174355645
2018-12-31,Thuringia,Baumeister,0.0026334317476690156
2019-12-31,Thuringia,Baumeister,0.002280885679829827
2020-12-31,Thuringia,Baumeister,0.0023105458995505744
2018-12-31,Saxony,Baumeister,0.0013108113183464606
2019-12-31,Saxony,Baumeister,0.0013590769594840938
2020-12-31,Saxony,Baumeister,0.0018212538267045704
2018-12-31,Bavaria,Baumeister,0.001806793979342419
2019-12-31,Bavaria,Baumeister,0.0018199813196569604
2020-12-31,Bavaria,Baumeister,0.001957168291384016
