Year,ticket_geo_region_name,Style_type,Distribution
2020,Franche-Comté,mariage romantique ,0.0
2020,Franche-Comté,mariage traditionnel ,0.0
2020,Franche-Comté,mariage original ,0.25
2020,Franche-Comté,mariage élégant ,0.0
2020,Franche-Comté,mariage bohème ,0.0
2020,Franche-Comté,mariage champêtre ,0.0
2020,Franche-Comté,mariage glamour ,0.0
2020,Franche-Comté,mariage vintage,0.0
2020,Franche-Comté,mariage plage ,0.0
2020,Languedoc-Roussillon,mariage nature ,0.0
2020,Languedoc-Roussillon,mariage romantique ,0.05
2020,Languedoc-Roussillon,mariage original ,0.16
2020,Languedoc-Roussillon,mariage traditionnel ,0.0
2020,Languedoc-Roussillon,mariage chic ,0.26
2020,Languedoc-Roussillon,mariage élégant ,0.0
2020,Languedoc-Roussillon,mariage bohème ,0.05
2020,Languedoc-Roussillon,mariage champêtre ,0.1
2020,Languedoc-Roussillon,mariage glamour ,0.0
2020,Languedoc-Roussillon,mariage vintage,0.05
2020,Languedoc-Roussillon,mariage plage ,0.08
2020,Limousin,mariage nature ,0.06
2020,Limousin,mariage romantique ,0.0
2020,Limousin,mariage original ,0.35
2020,Limousin,mariage traditionnel ,0.0
2020,Limousin,mariage chic ,0.3
2020,Limousin,mariage élégant ,0.0
2020,Limousin,mariage bohème ,0.0
2020,Limousin,mariage champêtre ,0.0
2020,Limousin,mariage glamour ,0.0
2020,Limousin,mariage vintage,0.0
2020,Limousin,mariage plage ,0.0
2020,Lorraine,mariage nature ,0.0
2020,Lorraine,mariage romantique ,0.0
2020,Lorraine,mariage original ,0.08
2020,Lorraine,mariage traditionnel ,0.0
2020,Lorraine,mariage chic ,0.38
2020,Lorraine,mariage élégant ,0.0
2020,Lorraine,mariage bohème ,0.03
2020,Lorraine,mariage champêtre ,0.05
2020,Lorraine,mariage glamour ,0.0
2020,Lorraine,mariage vintage,0.08
2020,Lorraine,mariage plage ,0.0
2020,Basse Normandie,mariage nature ,0.0
2020,Basse Normandie,mariage romantique ,0.0
2020,Basse Normandie,mariage original ,0.13
2020,Basse Normandie,mariage traditionnel ,0.0
2020,Basse Normandie,mariage chic ,0.44
2020,Basse Normandie,mariage élégant ,0.0
2020,Basse Normandie,mariage bohème ,0.0
2020,Basse Normandie,mariage champêtre ,0.0
2020,Basse Normandie,mariage glamour ,0.0
2020,Basse Normandie,mariage vintage,0.0
2020,Basse Normandie,mariage plage ,0.0
2020,Midi-Pyrénées,mariage nature ,0.0
2020,Midi-Pyrénées,mariage romantique ,0.0
2020,Midi-Pyrénées,mariage original ,0.14
2020,Midi-Pyrénées,mariage traditionnel ,0.0
2020,Midi-Pyrénées,mariage chic ,0.28
2020,Midi-Pyrénées,mariage élégant ,0.0
2020,Midi-Pyrénées,mariage bohème ,0.11
2020,Midi-Pyrénées,mariage champêtre ,0.09
2020,Midi-Pyrénées,mariage glamour ,0.0
2020,Midi-Pyrénées,mariage vintage,0.06
2020,Midi-Pyrénées,mariage plage ,0.05
2020,Nord-Pas-de-Calais,mariage chic ,0.18
2020,Nord-Pas-de-Calais,mariage nature ,0.04
2020,Nord-Pas-de-Calais,mariage romantique ,0.04
2020,Nord-Pas-de-Calais,mariage traditionnel ,0.0
2020,Nord-Pas-de-Calais,mariage original ,0.14
2020,Nord-Pas-de-Calais,mariage élégant ,0.0
2020,Nord-Pas-de-Calais,mariage bohème ,0.07
2020,Nord-Pas-de-Calais,mariage champêtre ,0.25
2020,Nord-Pas-de-Calais,mariage glamour ,0.0
2020,Nord-Pas-de-Calais,mariage vintage,0.09
2020,Nord-Pas-de-Calais,mariage plage ,0.05
2020,Pays de la Loire,mariage nature ,0.04
2020,Pays de la Loire,mariage romantique ,0.05
2020,Pays de la Loire,mariage original ,0.3
2020,Pays de la Loire,mariage traditionnel ,0.0
2020,Pays de la Loire,mariage chic ,0.17
2020,Pays de la Loire,mariage élégant ,0.0
2020,Pays de la Loire,mariage bohème ,0.1
2020,Pays de la Loire,mariage champêtre ,0.08
2020,Pays de la Loire,mariage glamour ,0.0
2020,Pays de la Loire,mariage vintage,0.05
2020,Pays de la Loire,mariage plage ,0.01
2020,Picardie,mariage nature ,0.0
2020,Picardie,mariage romantique ,0.0
2020,Picardie,mariage original ,0.17
2020,Picardie,mariage traditionnel ,0.0
2020,Picardie,mariage chic ,0.38
2020,Picardie,mariage élégant ,0.0
2020,Picardie,mariage bohème ,0.0
2020,Picardie,mariage champêtre ,0.14
2020,Picardie,mariage glamour ,0.0
2020,Picardie,mariage vintage,0.0
2020,Picardie,mariage plage ,0.0
2020,Poitou-Charentes,mariage chic ,0.35
2020,Poitou-Charentes,mariage nature ,0.0
2020,Poitou-Charentes,mariage romantique ,0.0
2020,Poitou-Charentes,mariage traditionnel ,0.0
2020,Poitou-Charentes,mariage original ,0.23
2020,Poitou-Charentes,mariage élégant ,0.0
2020,Poitou-Charentes,mariage bohème ,0.0
2020,Poitou-Charentes,mariage champêtre ,0.14
2020,Poitou-Charentes,mariage glamour ,0.0
2020,Poitou-Charentes,mariage vintage,0.03
2020,Poitou-Charentes,mariage plage ,0.03
2020,Provence-Alpes-Côte d'Azur,mariage nature ,0.06
2020,Provence-Alpes-Côte d'Azur,mariage romantique ,0.06
2020,Provence-Alpes-Côte d'Azur,mariage original ,0.17
2020,Provence-Alpes-Côte d'Azur,mariage traditionnel ,0.0
2020,Provence-Alpes-Côte d'Azur,mariage chic ,0.17
2020,Provence-Alpes-Côte d'Azur,mariage élégant ,0.0
2020,Provence-Alpes-Côte d'Azur,mariage bohème ,0.09
2020,Provence-Alpes-Côte d'Azur,mariage champêtre ,0.09
2020,Provence-Alpes-Côte d'Azur,mariage glamour ,0.0
2020,Provence-Alpes-Côte d'Azur,mariage vintage,0.02
2020,Provence-Alpes-Côte d'Azur,mariage plage ,0.05
2020,Rhône-Alpes,mariage chic ,0.21
2020,Rhône-Alpes,mariage nature ,0.08
2020,Rhône-Alpes,mariage romantique ,0.05
2020,Rhône-Alpes,mariage traditionnel ,0.06
2020,Rhône-Alpes,mariage original ,0.15
2020,Rhône-Alpes,mariage élégant ,0.0
2020,Rhône-Alpes,mariage bohème ,0.09
2020,Rhône-Alpes,mariage champêtre ,0.11
2020,Rhône-Alpes,mariage glamour ,0.0
2020,Rhône-Alpes,mariage vintage,0.05
2020,Rhône-Alpes,mariage plage ,0.05
2020,Rhône-Alpes,mariage chic ,0.55
2020,Rhône-Alpes,mariage nature ,0.0
2020,Rhône-Alpes,mariage romantique ,0.0
2020,Rhône-Alpes,mariage traditionnel ,0.0
2020,Rhône-Alpes,mariage original ,0.11
2020,Rhône-Alpes,mariage élégant ,0.0
2020,Rhône-Alpes,mariage bohème ,0.0
2020,Rhône-Alpes,mariage glamour ,0.0
2020,Rhône-Alpes,mariage champêtre ,0.34
2020,Rhône-Alpes,mariage vintage,0.0
2020,Rhône-Alpes,mariage plage ,0.0
2020,Île-de-France,mariage nature ,0.04
2020,Île-de-France,mariage romantique ,0.05
2020,Île-de-France,mariage original ,0.12
2020,Île-de-France,mariage traditionnel ,0.06
2020,Île-de-France,mariage chic ,0.23
2020,Île-de-France,mariage élégant ,0.0
2020,Île-de-France,mariage bohème ,0.06
2020,Île-de-France,mariage champêtre ,0.06
2020,Île-de-France,mariage glamour ,0.02
2020,Île-de-France,mariage vintage,0.07
2020,Île-de-France,mariage plage ,0.06
