ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country_chosen
Fleuriste pour évènements,Pays de la Loire,2019,2,5.25,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,3,5.24,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,4,4.53,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,5,5.13,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,6,4.97,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,7,4.32,0.04,1
Fleuriste pour évènements,Pays de la Loire,2019,8,4.66,0.05,1
Fleuriste pour évènements,Pays de la Loire,2019,9,4.03,0.04,1
Fleuriste pour évènements,Pays de la Loire,2019,10,3.65,0.04,1
Fleuriste pour évènements,Pays de la Loire,2019,11,4.58,0.05,1
Fleuriste pour évènements,Pays de la Loire,2020,0,5.87,0.06,1
Fleuriste pour évènements,Pays de la Loire,2020,1,4.99,0.05,1
Fleuriste pour évènements,Pays de la Loire,2020,2,4.47,0.04,1
Fleuriste pour évènements,Pays de la Loire,2020,3,2.27,0.02,1
Fleuriste pour évènements,Picardy,2018,0,4.78,0.05,1
Fleuriste pour évènements,Picardy,2018,1,6.33,0.06,1
Fleuriste pour évènements,Picardy,2018,2,5.44,0.05,1
Fleuriste pour évènements,Picardy,2018,3,4.75,0.05,1
Fleuriste pour évènements,Picardy,2018,4,4.21,0.04,1
Fleuriste pour évènements,Picardy,2018,5,4.67,0.05,1
Fleuriste pour évènements,Picardy,2018,6,3.21,0.03,1
Fleuriste pour évènements,Picardy,2018,7,4.41,0.04,1
Fleuriste pour évènements,Picardy,2018,8,4.78,0.05,1
Fleuriste pour évènements,Picardy,2018,9,5.54,0.06,1
Fleuriste pour évènements,Picardy,2018,10,4.56,0.05,1
Fleuriste pour évènements,Picardy,2018,11,2.74,0.03,1
Fleuriste pour évènements,Picardy,2019,0,3.82,0.04,1
Fleuriste pour évènements,Picardy,2019,1,4.03,0.04,1
Fleuriste pour évènements,Picardy,2019,2,5.67,0.06,1
Fleuriste pour évènements,Picardy,2019,3,5.47,0.05,1
Fleuriste pour évènements,Picardy,2019,4,4.97,0.05,1
Fleuriste pour évènements,Picardy,2019,5,5.36,0.05,1
Fleuriste pour évènements,Picardy,2019,6,4.63,0.05,1
Fleuriste pour évènements,Picardy,2019,7,5.2,0.05,1
Fleuriste pour évènements,Picardy,2019,8,4.53,0.05,1
Fleuriste pour évènements,Picardy,2019,9,3.8,0.04,1
Fleuriste pour évènements,Picardy,2019,10,5.25,0.05,1
Fleuriste pour évènements,Picardy,2019,11,3.3,0.03,1
Fleuriste pour évènements,Picardy,2020,0,3.3,0.03,1
Fleuriste pour évènements,Picardy,2020,1,3.52,0.04,1
Fleuriste pour évènements,Picardy,2020,2,4.21,0.04,1
Fleuriste pour évènements,Picardy,2020,3,6.71,0.07,1
Fleuriste pour évènements,Poitou-Charentes,2018,0,3.11,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2018,1,3.16,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2018,2,3.85,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,3,3.91,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,4,4.42,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,5,3.81,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,6,4.57,0.05,1
Fleuriste pour évènements,Poitou-Charentes,2018,7,3.03,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2018,8,4.46,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,9,3.49,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2018,10,3.71,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2018,11,3.06,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,0,2.79,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,1,2.28,0.02,1
Fleuriste pour évènements,Poitou-Charentes,2019,2,3.52,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2019,3,3.26,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,4,4.22,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2019,5,3.2,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,6,4.23,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2019,7,2.19,0.02,1
Fleuriste pour évènements,Poitou-Charentes,2019,8,3.97,0.04,1
Fleuriste pour évènements,Poitou-Charentes,2019,9,2.93,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,10,2.98,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2019,11,2.62,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2020,0,2.85,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2020,1,3.5,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2020,2,3.24,0.03,1
Fleuriste pour évènements,Poitou-Charentes,2020,3,2.92,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,0,4.48,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,1,3.56,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,2,3.78,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,3,3.38,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,4,4.17,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,5,3.95,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,6,3.52,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,7,3.25,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,8,4.06,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,9,3.26,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,10,4.07,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2018,11,3.83,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,0,3.89,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,1,4.15,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,2,3.95,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,3,3.85,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,4,3.16,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,5,4.23,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,6,3.3,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,7,3.78,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,8,3.54,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,9,3.18,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,10,3.77,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2019,11,2.63,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2020,0,3.63,0.04,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2020,1,3.14,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2020,2,2.95,0.03,1
Fleuriste pour évènements,Provence-Alpes-Côte d'Azur,2020,3,4.81,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,0,5.27,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,1,6.03,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,2,4.71,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,3,5.99,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,4,5.72,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,5,5.11,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,6,5.9,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,7,6.09,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,8,5.9,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2018,9,5.33,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,10,4.95,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2018,11,5.98,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2019,0,5.34,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,1,5.15,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,2,4.93,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,3,5.14,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,4,4.83,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,5,4.96,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,6,4.73,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,7,5.54,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2019,8,5.21,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,9,4.45,0.04,1
Fleuriste pour évènements,Rhone-Alpes,2019,10,4.95,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2019,11,6.03,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2020,0,4.45,0.04,1
Fleuriste pour évènements,Rhone-Alpes,2020,1,6.13,0.06,1
Fleuriste pour évènements,Rhone-Alpes,2020,2,5.15,0.05,1
Fleuriste pour évènements,Rhone-Alpes,2020,3,6.12,0.06,1
Fleuriste pour évènements,Upper Normandy,2018,0,4.24,0.04,1
Fleuriste pour évènements,Upper Normandy,2018,1,3.05,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,2,3.16,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,3,2.85,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,4,2.97,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,5,3.3,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,6,2.33,0.02,1
Fleuriste pour évènements,Upper Normandy,2018,7,4.11,0.04,1
Fleuriste pour évènements,Upper Normandy,2018,8,2.97,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,9,4.42,0.04,1
Fleuriste pour évènements,Upper Normandy,2018,10,3.22,0.03,1
Fleuriste pour évènements,Upper Normandy,2018,11,2.41,0.02,1
Fleuriste pour évènements,Upper Normandy,2019,0,3.28,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,1,3.32,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,2,3.36,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,3,3.01,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,4,4.05,0.04,1
Fleuriste pour évènements,Upper Normandy,2019,5,3.14,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,6,4.13,0.04,1
Fleuriste pour évènements,Upper Normandy,2019,7,3.24,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,8,3.2,0.03,1
Fleuriste pour évènements,Upper Normandy,2019,9,3.52,0.04,1
Fleuriste pour évènements,Upper Normandy,2019,10,5.24,0.05,1
Fleuriste pour évènements,Upper Normandy,2019,11,6.73,0.07,1
Fleuriste pour évènements,Upper Normandy,2020,0,4.03,0.04,1
Fleuriste pour évènements,Upper Normandy,2020,1,4.25,0.04,1
Fleuriste pour évènements,Upper Normandy,2020,2,3.83,0.04,1
Fleuriste pour évènements,Upper Normandy,2020,3,6.94,0.07,1
Make-up,France,2018,0,58.0,0.58,1
Make-up,France,2018,1,68.0,0.68,1
Make-up,France,2018,2,71.0,0.71,1
Make-up,France,2018,3,59.4,0.59,1
Make-up,France,2018,4,44.0,0.44,1
Make-up,France,2018,5,52.0,0.52,1
Make-up,France,2018,6,46.0,0.46,1
Make-up,France,2018,7,69.25,0.69,1
Make-up,France,2018,8,66.8,0.67,1
Make-up,France,2018,9,59.75,0.6,1
Make-up,France,2018,10,51.75,0.52,1
Make-up,France,2018,11,71.0,0.71,1
Make-up,France,2019,0,39.5,0.4,1
Make-up,France,2019,1,55.0,0.55,1
Make-up,France,2019,2,57.4,0.57,1
Make-up,France,2019,3,46.25,0.46,1
Make-up,France,2019,4,47.5,0.48,1
Make-up,France,2019,5,36.8,0.37,1
Make-up,France,2019,6,33.0,0.33,1
Make-up,France,2019,7,50.0,0.5,1
Make-up,France,2019,8,38.2,0.38,1
Make-up,France,2019,9,63.5,0.64,1
Make-up,France,2019,10,45.75,0.46,1
Make-up,France,2019,11,50.4,0.5,1
Make-up,France,2020,0,58.5,0.58,1
Make-up,France,2020,1,60.5,0.6,1
Make-up,France,2020,2,44.8,0.45,1
Make-up,France,2020,3,61.0,0.61,1
Make-up,Alsace,2018,0,1.99,0.02,1
Make-up,Alsace,2018,1,0.8,0.01,1
Make-up,Alsace,2018,2,4.19,0.04,1
Make-up,Alsace,2018,3,1.86,0.02,1
Make-up,Alsace,2018,4,6.16,0.06,1
Make-up,Alsace,2018,5,3.26,0.03,1
Make-up,Alsace,2018,6,1.44,0.01,1
Make-up,Alsace,2018,7,2.78,0.03,1
Make-up,Alsace,2018,8,2.46,0.02,1
Make-up,Alsace,2018,9,3.42,0.03,1
Make-up,Alsace,2018,10,2.41,0.02,1
Make-up,Alsace,2018,11,2.59,0.03,1
Make-up,Alsace,2019,0,2.34,0.02,1
Make-up,Alsace,2019,1,1.35,0.01,1
Make-up,Alsace,2019,2,4.17,0.04,1
Make-up,Alsace,2019,3,1.76,0.02,1
Make-up,Alsace,2019,4,1.9,0.02,1
Make-up,Alsace,2019,5,2.65,0.03,1
Make-up,Alsace,2019,6,1.77,0.02,1
Make-up,Alsace,2019,7,2.59,0.03,1
Make-up,Alsace,2019,8,1.82,0.02,1
Make-up,Alsace,2019,9,2.25,0.02,1
Make-up,Alsace,2019,10,4.03,0.04,1
Make-up,Alsace,2019,11,2.41,0.02,1
Make-up,Alsace,2020,0,1.36,0.01,1
Make-up,Alsace,2020,1,2.59,0.03,1
Make-up,Alsace,2020,2,5.37,0.05,1
Make-up,Alsace,2020,3,0.46,0.0,1
Make-up,Aquitaine,2018,0,3.9,0.04,1
Make-up,Aquitaine,2018,1,3.44,0.03,1
Make-up,Aquitaine,2018,2,3.81,0.04,1
Make-up,Aquitaine,2018,3,3.36,0.03,1
Make-up,Aquitaine,2018,4,6.65,0.07,1
Make-up,Aquitaine,2018,5,3.74,0.04,1
Make-up,Aquitaine,2018,6,5.86,0.06,1
Make-up,Aquitaine,2018,7,3.96,0.04,1
Make-up,Aquitaine,2018,8,6.22,0.06,1
Make-up,Aquitaine,2018,9,6.18,0.06,1
Make-up,Aquitaine,2018,10,3.8,0.04,1
Make-up,Aquitaine,2018,11,4.77,0.05,1
Make-up,Aquitaine,2019,0,10.21,0.1,1
Make-up,Aquitaine,2019,1,9.46,0.09,1
Make-up,Aquitaine,2019,2,3.08,0.03,1
Make-up,Aquitaine,2019,3,6.99,0.07,1
Make-up,Aquitaine,2019,4,4.86,0.05,1
Make-up,Aquitaine,2019,5,3.36,0.03,1
Make-up,Aquitaine,2019,6,2.44,0.02,1
Make-up,Aquitaine,2019,7,6.37,0.06,1
Make-up,Aquitaine,2019,8,6.16,0.06,1
Make-up,Aquitaine,2019,9,5.24,0.05,1
Make-up,Aquitaine,2019,10,4.51,0.05,1
Make-up,Aquitaine,2019,11,6.33,0.06,1
Make-up,Aquitaine,2020,0,1.05,0.01,1
Make-up,Aquitaine,2020,1,7.65,0.08,1
Make-up,Aquitaine,2020,2,6.49,0.06,1
Make-up,Aquitaine,2020,3,9.23,0.09,1
Make-up,Auvergne,2018,0,0.46,0.0,1
Make-up,Auvergne,2018,1,1.46,0.01,1
Make-up,Auvergne,2018,2,0.45,0.0,1
Make-up,Auvergne,2018,3,2.79,0.03,1
Make-up,Auvergne,2018,4,0.45,0.0,1
Make-up,Auvergne,2018,5,1.75,0.02,1
Make-up,Auvergne,2018,6,0.51,0.01,1
Make-up,Auvergne,2018,7,0.5,0.0,1
Make-up,Auvergne,2018,8,1.38,0.01,1
Make-up,Auvergne,2018,9,1.22,0.01,1
Make-up,Auvergne,2018,10,0.69,0.01,1
Make-up,Auvergne,2018,11,1.4,0.01,1
Make-up,Auvergne,2019,0,0.63,0.01,1
Make-up,Auvergne,2019,1,0.41,0.0,1
Make-up,Auvergne,2019,2,0.46,0.0,1
Make-up,Auvergne,2019,3,1.88,0.02,1
Make-up,Auvergne,2019,4,0.43,0.0,1
Make-up,Auvergne,2019,5,0.61,0.01,1
Make-up,Auvergne,2019,6,0.72,0.01,1
Make-up,Auvergne,2019,7,2.46,0.02,1
Make-up,Auvergne,2019,8,0.37,0.0,1
Make-up,Auvergne,2019,9,1.29,0.01,1
Make-up,Auvergne,2019,10,1.66,0.02,1
Make-up,Auvergne,2019,11,2.34,0.02,1
Make-up,Auvergne,2020,0,0.49,0.0,1
Make-up,Auvergne,2020,1,0.57,0.01,1
Make-up,Auvergne,2020,2,1.54,0.02,1
Make-up,Auvergne,2020,3,0.39,0.0,1
Make-up,Brittany,2018,0,6.92,0.07,1
Make-up,Brittany,2018,1,4.27,0.04,1
Make-up,Brittany,2018,2,4.26,0.04,1
Make-up,Brittany,2018,3,9.88,0.1,1
Make-up,Brittany,2018,4,2.97,0.03,1
Make-up,Brittany,2018,5,6.77,0.07,1
Make-up,Brittany,2018,6,4.84,0.05,1
Make-up,Brittany,2018,7,4.16,0.04,1
Make-up,Brittany,2018,8,3.99,0.04,1
Make-up,Brittany,2018,9,4.07,0.04,1
Make-up,Brittany,2018,10,8.62,0.09,1
Make-up,Brittany,2018,11,6.46,0.06,1
Make-up,Brittany,2019,0,3.39,0.03,1
Make-up,Brittany,2019,1,6.25,0.06,1
Make-up,Brittany,2019,2,5.21,0.05,1
Make-up,Brittany,2019,3,3.0,0.03,1
Make-up,Brittany,2019,4,3.01,0.03,1
Make-up,Brittany,2019,5,6.9,0.07,1
Make-up,Brittany,2019,6,0.89,0.01,1
Make-up,Brittany,2019,7,3.73,0.04,1
Make-up,Brittany,2019,8,2.65,0.03,1
Make-up,Brittany,2019,9,3.72,0.04,1
Make-up,Brittany,2019,10,4.23,0.04,1
Make-up,Brittany,2019,11,5.14,0.05,1
Make-up,Brittany,2020,0,0.89,0.01,1
Make-up,Brittany,2020,1,2.52,0.03,1
Make-up,Brittany,2020,2,11.19,0.11,1
Make-up,Brittany,2020,3,2.96,0.03,1
Make-up,Burgundy,2018,0,1.99,0.02,1
Make-up,Burgundy,2018,1,2.18,0.02,1
Make-up,Burgundy,2018,2,4.9,0.05,1
Make-up,Burgundy,2018,3,1.47,0.01,1
Make-up,Burgundy,2018,4,4.99,0.05,1
Make-up,Burgundy,2018,5,4.98,0.05,1
Make-up,Burgundy,2018,6,1.87,0.02,1
Make-up,Burgundy,2018,7,4.95,0.05,1
Make-up,Burgundy,2018,8,4.65,0.05,1
Make-up,Burgundy,2018,9,3.75,0.04,1
Make-up,Burgundy,2018,10,9.13,0.09,1
Make-up,Burgundy,2018,11,2.01,0.02,1
Make-up,Burgundy,2019,0,2.25,0.02,1
Make-up,Burgundy,2019,1,1.38,0.01,1
Make-up,Burgundy,2019,2,2.22,0.02,1
Make-up,Burgundy,2019,3,5.61,0.06,1
Make-up,Burgundy,2019,4,5.69,0.06,1
Make-up,Burgundy,2019,5,2.05,0.02,1
Make-up,Burgundy,2019,6,1.66,0.02,1
Make-up,Burgundy,2019,7,1.97,0.02,1
Make-up,Burgundy,2019,8,8.1,0.08,1
Make-up,Burgundy,2019,9,3.85,0.04,1
Make-up,Burgundy,2019,10,5.32,0.05,1
Make-up,Burgundy,2019,11,4.51,0.05,1
Make-up,Burgundy,2020,0,1.53,0.02,1
Make-up,Burgundy,2020,1,2.56,0.03,1
Make-up,Burgundy,2020,2,7.5,0.07,1
Make-up,Burgundy,2020,3,1.29,0.01,1
Make-up,Centre-Val de Loire,2018,0,2.14,0.02,1
Make-up,Centre-Val de Loire,2018,1,3.4,0.03,1
Make-up,Centre-Val de Loire,2018,2,5.16,0.05,1
Make-up,Centre-Val de Loire,2018,3,2.42,0.02,1
Make-up,Centre-Val de Loire,2018,4,2.57,0.03,1
Make-up,Centre-Val de Loire,2018,5,5.37,0.05,1
Make-up,Centre-Val de Loire,2018,6,2.31,0.02,1
Make-up,Centre-Val de Loire,2018,7,2.36,0.02,1
Make-up,Centre-Val de Loire,2018,8,3.35,0.03,1
Make-up,Centre-Val de Loire,2018,9,3.61,0.04,1
Make-up,Centre-Val de Loire,2018,10,3.94,0.04,1
Make-up,Centre-Val de Loire,2018,11,6.06,0.06,1
Make-up,Centre-Val de Loire,2019,0,6.33,0.06,1
Make-up,Centre-Val de Loire,2019,1,0.71,0.01,1
Make-up,Centre-Val de Loire,2019,2,2.06,0.02,1
Make-up,Centre-Val de Loire,2019,3,2.53,0.03,1
Make-up,Centre-Val de Loire,2019,4,5.81,0.06,1
Make-up,Centre-Val de Loire,2019,5,2.64,0.03,1
Make-up,Centre-Val de Loire,2019,6,0.99,0.01,1
Make-up,Centre-Val de Loire,2019,7,0.94,0.01,1
Make-up,Centre-Val de Loire,2019,8,4.94,0.05,1
Make-up,Centre-Val de Loire,2019,9,4.14,0.04,1
Make-up,Centre-Val de Loire,2019,10,2.49,0.02,1
Make-up,Centre-Val de Loire,2019,11,1.95,0.02,1
Make-up,Centre-Val de Loire,2020,0,7.13,0.07,1
Make-up,Centre-Val de Loire,2020,1,0.87,0.01,1
Make-up,Centre-Val de Loire,2020,2,1.96,0.02,1
Make-up,Centre-Val de Loire,2020,3,0.68,0.01,1
Make-up,Champagne-Ardenne,2018,0,0.96,0.01,1
Make-up,Champagne-Ardenne,2018,1,0.77,0.01,1
Make-up,Champagne-Ardenne,2018,2,0.92,0.01,1
Make-up,Champagne-Ardenne,2018,3,0.98,0.01,1
Make-up,Champagne-Ardenne,2018,4,0.98,0.01,1
Make-up,Champagne-Ardenne,2018,5,0.83,0.01,1
Make-up,Champagne-Ardenne,2018,6,1.13,0.01,1
Make-up,Champagne-Ardenne,2018,7,3.11,0.03,1
Make-up,Champagne-Ardenne,2018,8,0.83,0.01,1
Make-up,Champagne-Ardenne,2018,9,2.29,0.02,1
Make-up,Champagne-Ardenne,2018,10,1.23,0.01,1
Make-up,Champagne-Ardenne,2018,11,1.11,0.01,1
Make-up,Champagne-Ardenne,2019,0,2.28,0.02,1
Make-up,Champagne-Ardenne,2019,1,0.71,0.01,1
Make-up,Champagne-Ardenne,2019,2,1.01,0.01,1
Make-up,Champagne-Ardenne,2019,3,0.93,0.01,1
Make-up,Champagne-Ardenne,2019,4,1.13,0.01,1
Make-up,Champagne-Ardenne,2019,5,1.09,0.01,1
Make-up,Champagne-Ardenne,2019,6,1.09,0.01,1
Make-up,Champagne-Ardenne,2019,7,1.15,0.01,1
Make-up,Champagne-Ardenne,2019,8,0.93,0.01,1
Make-up,Champagne-Ardenne,2019,9,2.29,0.02,1
Make-up,Champagne-Ardenne,2019,10,0.88,0.01,1
Make-up,Champagne-Ardenne,2019,11,1.14,0.01,1
Make-up,Champagne-Ardenne,2020,0,0.93,0.01,1
Make-up,Champagne-Ardenne,2020,1,1.17,0.01,1
Make-up,Champagne-Ardenne,2020,2,0.95,0.01,1
Make-up,Champagne-Ardenne,2020,3,0.73,0.01,1
Make-up,Corsica,2018,0,1.3,0.01,1
Make-up,Corsica,2018,1,0.91,0.01,1
Make-up,Corsica,2018,2,0.93,0.01,1
Make-up,Corsica,2018,3,1.33,0.01,1
Make-up,Corsica,2018,4,0.74,0.01,1
Make-up,Corsica,2018,5,0.93,0.01,1
Make-up,Corsica,2018,6,0.97,0.01,1
Make-up,Corsica,2018,7,0.6,0.01,1
Make-up,Corsica,2018,8,0.9,0.01,1
Make-up,Corsica,2018,9,1.87,0.02,1
Make-up,Corsica,2018,10,1.19,0.01,1
Make-up,Corsica,2018,11,1.11,0.01,1
Make-up,Corsica,2019,0,1.17,0.01,1
Make-up,Corsica,2019,1,0.65,0.01,1
Make-up,Corsica,2019,2,0.95,0.01,1
Make-up,Corsica,2019,3,0.88,0.01,1
Make-up,Corsica,2019,4,0.72,0.01,1
Make-up,Corsica,2019,5,1.18,0.01,1
Make-up,Corsica,2019,6,1.14,0.01,1
Make-up,Corsica,2019,7,1.05,0.01,1
Make-up,Corsica,2019,8,0.75,0.01,1
Make-up,Corsica,2019,9,1.67,0.02,1
Make-up,Corsica,2019,10,1.13,0.01,1
Make-up,Corsica,2019,11,1.22,0.01,1
Make-up,Corsica,2020,0,1.09,0.01,1
Make-up,Corsica,2020,1,1.55,0.02,1
Make-up,Corsica,2020,2,0.93,0.01,1
Make-up,Corsica,2020,3,0.67,0.01,1
Make-up,Franche-Comté,2018,0,0.8,0.01,1
Make-up,Franche-Comté,2018,1,1.05,0.01,1
Make-up,Franche-Comté,2018,2,0.84,0.01,1
Make-up,Franche-Comté,2018,3,0.97,0.01,1
Make-up,Franche-Comté,2018,4,0.67,0.01,1
Make-up,Franche-Comté,2018,5,0.84,0.01,1
Make-up,Franche-Comté,2018,6,0.83,0.01,1
Make-up,Franche-Comté,2018,7,0.6,0.01,1
Make-up,Franche-Comté,2018,8,0.76,0.01,1
Make-up,Franche-Comté,2018,9,1.71,0.02,1
Make-up,Franche-Comté,2018,10,1.08,0.01,1
Make-up,Franche-Comté,2018,11,0.98,0.01,1
Make-up,Franche-Comté,2019,0,0.91,0.01,1
Make-up,Franche-Comté,2019,1,1.0,0.01,1
Make-up,Franche-Comté,2019,2,0.95,0.01,1
Make-up,Franche-Comté,2019,3,0.85,0.01,1
Make-up,Franche-Comté,2019,4,0.79,0.01,1
Make-up,Franche-Comté,2019,5,0.91,0.01,1
Make-up,Franche-Comté,2019,6,0.86,0.01,1
Make-up,Franche-Comté,2019,7,1.11,0.01,1
Make-up,Franche-Comté,2019,8,0.81,0.01,1
Make-up,Franche-Comté,2019,9,2.06,0.02,1
Make-up,Franche-Comté,2019,10,1.02,0.01,1
Make-up,Franche-Comté,2019,11,1.18,0.01,1
Make-up,Franche-Comté,2020,0,0.93,0.01,1
Make-up,Franche-Comté,2020,1,1.16,0.01,1
Make-up,Franche-Comté,2020,2,0.94,0.01,1
Make-up,Franche-Comté,2020,3,0.5,0.01,1
Make-up,Île-de-France,2018,0,10.45,0.1,1
Make-up,Île-de-France,2018,1,11.74,0.12,1
Make-up,Île-de-France,2018,2,9.33,0.09,1
Make-up,Île-de-France,2018,3,13.69,0.14,1
Make-up,Île-de-France,2018,4,8.71,0.09,1
Make-up,Île-de-France,2018,5,11.84,0.12,1
Make-up,Île-de-France,2018,6,12.08,0.12,1
Make-up,Île-de-France,2018,7,12.17,0.12,1
Make-up,Île-de-France,2018,8,8.33,0.08,1
Make-up,Île-de-France,2018,9,8.47,0.08,1
Make-up,Île-de-France,2018,10,10.24,0.1,1
Make-up,Île-de-France,2018,11,12.61,0.13,1
Make-up,Île-de-France,2019,0,14.3,0.14,1
Make-up,Île-de-France,2019,1,10.05,0.1,1
Make-up,Île-de-France,2019,2,10.82,0.11,1
Make-up,Île-de-France,2019,3,10.43,0.1,1
Make-up,Île-de-France,2019,4,12.71,0.13,1
Make-up,Île-de-France,2019,5,13.45,0.13,1
Make-up,Île-de-France,2019,6,16.68,0.17,1
Make-up,Île-de-France,2019,7,13.83,0.14,1
Make-up,Île-de-France,2019,8,11.9,0.12,1
Make-up,Île-de-France,2019,9,9.98,0.1,1
Make-up,Île-de-France,2019,10,7.93,0.08,1
Make-up,Île-de-France,2019,11,10.83,0.11,1
Make-up,Île-de-France,2020,0,13.18,0.13,1
Make-up,Île-de-France,2020,1,10.09,0.1,1
Make-up,Île-de-France,2020,2,9.6,0.1,1
Make-up,Île-de-France,2020,3,13.16,0.13,1
Make-up,Languedoc-Roussillon,2018,0,6.18,0.06,1
