date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2019-11-10,0.155,0.1,0.0,0.16,0.0,0.335,0.0
2019-11-17,0.1,0.0,0.0,0.155,0.0,0.18,0.085
2019-11-24,0.15,0.0,0.0,0.1,0.0,0.17,0.0
2019-12-01,0.15,0.1,0.0,0.2,0.0,0.23,0.0
2019-12-08,0.28,0.0,0.0,0.205,0.0,0.355,0.13
2019-12-15,0.1,0.0,0.0,0.05,0.0,0.17,0.0
2019-12-22,0.115,0.0,0.0,0.0,0.0,0.195,0.095
2019-12-29,0.165,0.055,0.0,0.14,0.0,0.275,0.14
2020-01-05,0.15,0.1,0.0,0.25,0.0,0.18,0.0
2020-01-12,0.05,0.0,0.0,0.245,0.0,0.145,0.08
2020-01-19,0.245,0.0,0.0,0.195,0.0,0.21,0.0
2020-01-26,0.1,0.05,0.0,0.3,0.0,0.18,0.125
2020-02-02,0.105,0.0,0.0,0.15,0.0,0.205,0.0
2020-02-09,0.055,0.105,0.0,0.21,0.0,0.11,0.085
2020-02-16,0.205,0.1,0.0,0.23,0.0,0.35,0.08
2020-02-23,0.095,0.05,0.0,0.14,0.0,0.235,0.075
2020-03-01,0.045,0.045,0.0,0.135,0.0,0.13,0.075
2020-03-08,0.145,0.0,0.0,0.05,0.0,0.145,0.0
2020-03-15,0.13,0.0,0.0,0.045,0.0,0.14,0.0
2020-03-22,0.0,0.0,0.0,0.125,0.0,0.15,0.105
2020-03-29,0.045,0.0,0.0,0.08,0.0,0.145,0.0
2020-04-05,0.085,0.085,0.0,0.045,0.0,0.285,0.04
2020-04-12,0.38,0.08,0.0,0.145,0.0,0.15,0.065
2020-04-19,0.2,0.0,0.0,0.0,0.0,0.075,0.04
2020-04-26,0.08,0.0,0.0,0.2,0.0,0.155,0.035
2020-05-03,0.0,0.0,0.0,0.165,0.0,0.105,0.04
2020-05-10,0.0,0.125,0.0,0.08,0.0,0.14,0.0
