date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2019-08-25,0.0,0.0,0.0,12.51592356687898,27,41,27,0,0
2019-09-01,0.0,18.3827627388535,0.0,12.124800955414011,40,27,0,0,0
2019-09-08,0.0,25.42296974522293,0.0,0.0,28,0,56,0,0
2019-09-15,0.0,0.0,0.0,0.0,0,42,28,0,0
2019-09-22,0.0,0.0,0.0,12.51592356687898,27,27,0,0,0
2019-09-29,0.0,0.0,12.124800955414011,24.64072452229299,26,27,27,0,0
2019-10-06,0.0,0.0,0.0,0.0,0,28,71,0,0
2019-10-13,0.0,0.0,0.0,12.51592356687898,28,41,28,0,0
2019-10-20,0.0,12.124800955414011,12.124800955414011,0.0,0,80,80,0,0
2019-10-27,0.0,0.0,0.0,0.0,0,26,26,0,0
2019-11-03,0.0,0.0,0.0,23.07623407643312,0,38,25,0,0
2019-11-10,0.0,0.0,0.0,0.0,26,51,0,0,0
2019-11-17,0.0,0.0,0.0,0.0,0,26,26,0,0
2019-11-24,0.0,11.342555732484076,0.0,0.0,25,25,0,0,0
2019-12-01,0.0,0.0,0.0,11.733678343949045,0,25,38,0,0
2019-12-08,0.0,0.0,0.0,11.733678343949045,0,0,26,0,0
2019-12-15,0.0,0.0,0.0,12.124800955414011,0,0,26,0,0
2019-12-22,0.0,0.0,0.0,0.0,27,27,27,0,0
2019-12-29,0.0,0.0,0.0,0.0,26,26,26,0,0
2020-01-05,0.0,11.342555732484076,0.0,33.63654458598726,0,0,36,0,0
2020-01-12,0.0,10.951433121019107,0.0,10.951433121019107,0,40,24,0,0
2020-01-19,0.0,11.342555732484076,0.0,22.685111464968152,0,37,25,0,0
2020-01-26,0.0,11.342555732484076,11.342555732484076,0.0,0,0,25,0,0
2020-02-02,0.0,0.0,11.733678343949045,23.07623407643312,0,63,51,0,0
2020-02-09,0.0,10.951433121019107,0.0,10.951433121019107,0,36,0,0,0
2020-02-16,0.0,10.951433121019107,10.951433121019107,10.560310509554139,0,47,71,0,0
2020-02-23,0.0,10.560310509554139,0.0,10.560310509554139,0,23,23,0,0
2020-03-01,0.0,0.0,0.0,10.951433121019107,0,35,0,0,0
2020-03-08,0.0,0.0,10.560310509554139,20.729498407643312,23,30,0,0,0
2020-03-15,0.0,0.0,9.778065286624203,19.556130573248407,0,21,21,0,0
2020-03-22,0.0,0.0,0.0,9.386942675159235,0,20,21,0,0
2020-03-29,0.0,0.0,0.0,0.0,0,40,20,0,0
2020-04-05,0.0,0.0,10.560310509554139,10.560310509554139,23,0,23,0,0
2020-04-12,0.0,0.0,0.0,0.0,0,0,22,0,0
2020-04-19,0.0,0.0,0.0,0.0,0,21,21,0,0
2020-04-26,0.0,0.0,0.0,9.386942675159235,20,0,0,0,0
2020-05-03,0.0,9.778065286624203,0.0,0.0,0,42,0,0,0
2020-05-10,0.0,0.0,9.778065286624203,9.778065286624203,0,43,29,0,0
2020-05-17,0.0,10.560310509554139,0.0,10.560310509554139,0,38,0,0,0
2020-05-24,0.0,10.169187898089172,0.0,0.0,22,51,22,0,0
2020-05-31,0.0,0.0,0.0,9.778065286624203,54,43,22,0,0
2020-06-07,0.0,11.342555732484076,0.0,10.951433121019107,0,36,0,0,0
