date,catering,Fotógrafo de bodas,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,bodas,fotografia,limusina,ramos de flores,coches deportivos,Dj,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2019-12-15,25.94709374542393,0.0,14.895553816817444,0.0,0.0,5.023391406004961,10.60493741267714,7.256009808673833,0.0,0.0,7.71764705882353,6.945882352941177,7.71764705882353,2.7011764705882357,0.0,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,7,23,0
2019-12-22,12.493045136685597,0.0,8.168529512448275,0.0,0.0,6.139700607339398,13.95386501668045,13.95386501668045,3.087058823529412,0.0,2.7011764705882357,7.71764705882353,6.5600000000000005,5.788235294117648,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,11,33,0
2019-12-29,8.168529512448275,0.0,19.220069441054765,0.0,0.0,20.093565624019845,21.20987482535428,20.093565624019845,0.0,0.0,0.0,11.190588235294118,15.049411764705884,0.0,0.0,0.0,0.0,0.0,0.0,2.7011764705882357,12,50,0
2020-01-05,7.688027776421906,0.0,18.739567705028392,0.0,0.0,10.60493741267714,13.95386501668045,13.395710416013232,0.0,2.7011764705882357,2.7011764705882357,10.418823529411766,9.647058823529413,0.0,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,10,14,0
2020-01-12,9.129532984501013,0.0,20.181072913107503,0.0,0.0,5.023391406004961,17.302792620683757,18.97725642268541,0.0,4.630588235294118,0.0,10.032941176470588,6.174117647058824,3.4729411764705884,0.0,0.0,0.0,0.0,0.0,0.0,9,18,0
2020-01-19,13.454048608738335,0.0,13.454048608738335,0.0,0.0,7.256009808673833,12.837555815346011,12.837555815346011,2.315294117647059,0.0,0.0,10.032941176470588,6.945882352941177,2.315294117647059,0.0,2.315294117647059,0.0,0.0,0.0,0.0,10,20,0
2020-01-26,13.934550344764704,0.0,18.739567705028392,0.0,0.0,5.023391406004961,22.884338627355937,17.302792620683757,0.0,2.315294117647059,0.0,8.103529411764706,4.630588235294118,2.315294117647059,2.315294117647059,2.315294117647059,0.0,0.0,0.0,2.315294117647059,12,24,0
2020-02-02,17.29806249694929,0.0,13.934550344764704,0.0,0.0,10.046782812009923,24.55880242935759,24.55880242935759,0.0,2.315294117647059,2.315294117647059,8.103529411764706,2.315294117647059,4.630588235294118,0.0,2.315294117647059,0.0,0.0,0.0,2.315294117647059,8,24,0
2020-02-09,10.57103819258012,0.0,7.207526040395537,0.0,0.0,5.023391406004961,24.55880242935759,19.535411023352626,0.0,2.315294117647059,2.315294117647059,9.647058823529413,5.788235294117648,4.630588235294118,0.0,2.315294117647059,0.0,0.0,0.0,2.315294117647059,8,19,0
2020-02-16,13.934550344764704,0.0,21.14207638516024,0.0,0.0,5.023391406004961,15.070174218014886,10.046782812009923,0.0,0.0,0.0,11.962352941176471,3.4729411764705884,2.315294117647059,2.315294117647059,0.0,0.0,0.0,0.0,2.315294117647059,9,57,0
2020-02-23,6.727024304369167,0.0,13.934550344764704,0.0,0.0,5.023391406004961,21.20987482535428,12.837555815346011,0.0,0.0,2.315294117647059,8.103529411764706,5.4023529411764715,4.630588235294118,0.0,2.315294117647059,0.0,0.0,0.0,0.0,5,18,0
2020-03-01,12.973546872711966,0.0,12.973546872711966,0.0,0.0,4.465236805337743,26.233266231359245,16.744638020016538,0.0,2.315294117647059,0.0,8.87529411764706,4.630588235294118,0.0,2.315294117647059,2.315294117647059,0.0,0.0,0.0,2.315294117647059,8,15,0
2020-03-08,6.246522568342798,0.0,23.064083329265713,0.0,0.0,13.395710416013232,17.860947221350973,13.395710416013232,0.0,2.315294117647059,0.0,6.5600000000000005,5.016470588235294,0.0,2.315294117647059,2.315294117647059,0.0,0.0,0.0,2.315294117647059,11,15,0
2020-03-15,6.246522568342798,0.0,9.129532984501013,0.0,0.0,0.0,12.837555815346011,6.139700607339398,0.0,0.0,1.9294117647058826,6.945882352941177,3.4729411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14,0
2020-03-22,5.766020832316428,0.0,12.973546872711966,0.0,0.0,3.907082204670526,16.744638020016538,7.814164409341052,0.0,0.0,0.0,10.804705882352943,1.9294117647058826,1.9294117647058826,1.9294117647058826,0.0,0.0,0.0,0.0,1.9294117647058826,7,18,0
2020-03-29,5.28551909629006,0.0,14.415052080791074,0.0,0.0,3.907082204670526,15.628328818682103,11.721246614011577,0.0,1.9294117647058826,0.0,7.331764705882354,3.858823529411765,0.0,0.0,0.0,0.0,0.0,0.0,3.858823529411765,6,13,0
2020-04-05,0.0,0.0,17.29806249694929,0.0,0.0,0.0,18.97725642268541,9.488628211342705,1.9294117647058826,1.9294117647058826,1.9294117647058826,11.962352941176471,3.087058823529412,1.9294117647058826,3.087058823529412,1.9294117647058826,0.0,0.0,0.0,0.0,7,11,0
2020-04-12,5.766020832316428,0.0,5.766020832316428,0.0,0.0,4.465236805337743,16.744638020016538,10.60493741267714,1.9294117647058826,1.9294117647058826,1.9294117647058826,10.032941176470588,4.630588235294118,1.9294117647058826,0.0,1.9294117647058826,0.0,0.0,0.0,1.9294117647058826,8,18,0
2020-04-19,0.0,0.0,11.05153992860649,0.0,0.0,3.907082204670526,18.41910182201819,15.628328818682103,0.0,1.9294117647058826,1.9294117647058826,7.71764705882353,6.5600000000000005,3.858823529411765,0.0,1.9294117647058826,0.0,0.0,0.0,0.0,5,23,0
2020-04-26,5.766020832316428,0.0,22.583581593239348,0.0,0.0,6.697855208006616,21.20987482535428,15.628328818682103,0.0,1.9294117647058826,1.9294117647058826,8.489411764705883,2.7011764705882357,6.945882352941177,1.9294117647058826,1.9294117647058826,0.0,0.0,0.0,6.5600000000000005,9,21,0
2020-05-03,5.766020832316428,0.0,25.94709374542393,0.0,0.0,6.139700607339398,30.14034843602977,13.95386501668045,0.0,3.858823529411765,0.0,7.71764705882353,4.630588235294118,6.5600000000000005,1.9294117647058826,1.9294117647058826,0.0,0.0,0.0,1.9294117647058826,7,13,0
2020-05-10,7.688027776421906,0.0,9.610034720527382,0.0,0.0,7.814164409341052,11.721246614011577,11.721246614011577,0.0,0.0,1.9294117647058826,10.418823529411766,7.71764705882353,5.016470588235294,0.0,1.9294117647058826,0.0,0.0,0.0,3.858823529411765,10,16,0
