date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2019-12-29,0.3492063492063492,0.0,0.0,0.0
2020-01-05,0.5476190476190477,0.0,0.3253968253968254,0.0
2020-01-12,0.42857142857142855,0.0,0.0,0.0
2020-01-19,0.3333333333333333,0.0,0.0,0.0
2020-01-26,0.31746031746031744,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0
2020-02-09,0.42857142857142855,0.0,0.31746031746031744,0.0
2020-02-16,0.5317460317460317,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.30952380952380953,0.0
2020-03-01,0.21428571428571427,0.0,0.0,0.0
2020-03-08,0.30952380952380953,0.0,0.0,0.0
2020-03-15,0.18253968253968253,0.0,0.0,0.0
2020-03-22,0.3492063492063492,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0
2020-04-12,0.18253968253968253,0.0,0.2698412698412698,0.0
2020-04-19,0.0,0.0,0.0,0.0
2020-04-26,0.16666666666666666,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0
