ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country selected
Trucco sposa,Umbria,2019.0,3.0,2.0,0.0,0
Trucco sposa,Umbria,2019.0,4.0,0.0,0.0,0
Trucco sposa,Umbria,2019.0,5.0,5.0,0.0,0
Trucco sposa,Umbria,2019.0,6.0,2.0,0.0,0
Trucco sposa,Umbria,2019.0,7.0,3.0,0.08,0
Trucco sposa,Umbria,2019.0,8.0,1.0,0.0,0
Trucco sposa,Umbria,2019.0,9.0,6.0,0.1,0
Trucco sposa,Umbria,2019.0,10.0,5.0,0.0,0
Trucco sposa,Umbria,2019.0,11.0,2.0,0.0,0
Trucco sposa,Umbria,2019.0,12.0,0.0,0.0,0
Trucco sposa,Umbria,2020.0,1.0,2.0,0.06,0
Trucco sposa,Umbria,2020.0,2.0,1.0,0.0,0
Trucco sposa,Umbria,2020.0,3.0,0.0,0.0,0
Trucco sposa,Umbria,2020.0,4.0,0.0,0.0,0
Trucco sposa,Umbria,2020.0,5.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,1.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,2.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,3.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,4.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,5.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,6.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,7.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,8.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,9.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,10.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,11.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2018.0,12.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,1.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,2.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,3.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,4.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,5.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,6.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,7.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,8.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,9.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,10.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,11.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2019.0,12.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2020.0,1.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2020.0,2.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2020.0,3.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2020.0,4.0,0.0,0.0,0
Trucco sposa,Valle d'Aosta,2020.0,5.0,0.0,0.0,0
Trucco sposa,Veneto,2018.0,1.0,23.0,0.0,0
Trucco sposa,Veneto,2018.0,2.0,11.0,0.0,0
Trucco sposa,Veneto,2018.0,3.0,11.0,0.0,0
Trucco sposa,Veneto,2018.0,4.0,15.0,0.0,0
Trucco sposa,Veneto,2018.0,5.0,11.0,0.35,0
Trucco sposa,Veneto,2018.0,6.0,6.0,0.0,0
Trucco sposa,Veneto,2018.0,7.0,7.0,0.0,0
Trucco sposa,Veneto,2018.0,8.0,8.0,0.0,0
Trucco sposa,Veneto,2018.0,9.0,7.0,0.0,0
Trucco sposa,Veneto,2018.0,10.0,6.0,0.0,0
Trucco sposa,Veneto,2018.0,11.0,5.0,0.0,0
Trucco sposa,Veneto,2018.0,12.0,4.0,0.0,0
Trucco sposa,Veneto,2019.0,1.0,18.0,0.37,0
Trucco sposa,Veneto,2019.0,2.0,17.0,0.0,0
Trucco sposa,Veneto,2019.0,3.0,16.0,0.0,0
Trucco sposa,Veneto,2019.0,4.0,9.0,0.27,0
Trucco sposa,Veneto,2019.0,5.0,15.0,0.0,0
Trucco sposa,Veneto,2019.0,6.0,9.0,0.0,0
Trucco sposa,Veneto,2019.0,7.0,8.0,0.22,0
Trucco sposa,Veneto,2019.0,8.0,18.0,0.0,0
Trucco sposa,Veneto,2019.0,9.0,13.0,0.22,0
Trucco sposa,Veneto,2019.0,10.0,10.0,0.0,0
Trucco sposa,Veneto,2019.0,11.0,9.0,0.0,0
Trucco sposa,Veneto,2019.0,12.0,4.0,0.0,0
Trucco sposa,Veneto,2020.0,1.0,16.0,0.46,0
Trucco sposa,Veneto,2020.0,2.0,12.0,0.0,0
Trucco sposa,Veneto,2020.0,3.0,2.0,0.0,0
Trucco sposa,Veneto,2020.0,4.0,3.0,0.0,0
Trucco sposa,Veneto,2020.0,5.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,1.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,2.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,3.0,2.0,0.0,0
Video matrimonio,Abruzzo,2018.0,4.0,1.0,0.0,0
Video matrimonio,Abruzzo,2018.0,5.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,6.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,7.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,8.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,9.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,10.0,1.0,0.0,0
Video matrimonio,Abruzzo,2018.0,11.0,0.0,0.0,0
Video matrimonio,Abruzzo,2018.0,12.0,1.0,0.0,0
Video matrimonio,Abruzzo,2019.0,1.0,1.0,0.0,0
Video matrimonio,Abruzzo,2019.0,2.0,0.0,0.0,0
Video matrimonio,Abruzzo,2019.0,3.0,1.0,0.0,0
Video matrimonio,Abruzzo,2019.0,4.0,2.0,0.0,0
Video matrimonio,Abruzzo,2019.0,5.0,1.0,0.0,0
Video matrimonio,Abruzzo,2019.0,6.0,2.0,0.0,0
Video matrimonio,Abruzzo,2019.0,7.0,2.0,0.0,0
Video matrimonio,Abruzzo,2019.0,8.0,3.0,0.0,0
Video matrimonio,Abruzzo,2019.0,9.0,2.0,0.0,0
Video matrimonio,Abruzzo,2019.0,10.0,3.0,0.0,0
Video matrimonio,Abruzzo,2019.0,11.0,2.0,0.0,0
Video matrimonio,Abruzzo,2019.0,12.0,2.0,0.0,0
Video matrimonio,Abruzzo,2020.0,1.0,1.0,0.0,0
Video matrimonio,Abruzzo,2020.0,2.0,1.0,0.0,0
Video matrimonio,Abruzzo,2020.0,3.0,0.0,0.0,0
Video matrimonio,Abruzzo,2020.0,4.0,0.0,0.0,0
Video matrimonio,Abruzzo,2020.0,5.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,1.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,2.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,3.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,4.0,1.0,0.0,0
Video matrimonio,Basilicata,2018.0,5.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,6.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,7.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,8.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,9.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,10.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,11.0,0.0,0.0,0
Video matrimonio,Basilicata,2018.0,12.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,1.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,2.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,3.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,4.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,5.0,1.0,0.0,0
Video matrimonio,Basilicata,2019.0,6.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,7.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,8.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,9.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,10.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,11.0,0.0,0.0,0
Video matrimonio,Basilicata,2019.0,12.0,0.0,0.0,0
Video matrimonio,Basilicata,2020.0,1.0,0.0,0.0,0
Video matrimonio,Basilicata,2020.0,2.0,0.0,0.0,0
Video matrimonio,Basilicata,2020.0,3.0,0.0,0.0,0
Video matrimonio,Basilicata,2020.0,4.0,0.0,0.0,0
Video matrimonio,Basilicata,2020.0,5.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,1.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,2.0,1.0,0.0,0
Video matrimonio,Calabria,2018.0,3.0,1.0,0.0,0
Video matrimonio,Calabria,2018.0,4.0,1.0,0.0,0
Video matrimonio,Calabria,2018.0,5.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,6.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,7.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,8.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,9.0,0.0,0.0,0
Video matrimonio,Calabria,2018.0,10.0,1.0,0.0,0
Video matrimonio,Calabria,2018.0,11.0,2.0,0.0,0
Video matrimonio,Calabria,2018.0,12.0,1.0,0.0,0
Video matrimonio,Calabria,2019.0,1.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,2.0,1.0,0.0,0
Video matrimonio,Calabria,2019.0,3.0,1.0,0.0,0
Video matrimonio,Calabria,2019.0,4.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,5.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,6.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,7.0,1.0,0.0,0
Video matrimonio,Calabria,2019.0,8.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,9.0,1.0,0.0,0
Video matrimonio,Calabria,2019.0,10.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,11.0,0.0,0.0,0
Video matrimonio,Calabria,2019.0,12.0,1.0,0.0,0
Video matrimonio,Calabria,2020.0,1.0,1.0,0.0,0
Video matrimonio,Calabria,2020.0,2.0,2.0,0.0,0
Video matrimonio,Calabria,2020.0,3.0,2.0,0.0,0
Video matrimonio,Calabria,2020.0,4.0,0.0,0.0,0
Video matrimonio,Calabria,2020.0,5.0,1.0,0.0,0
Video matrimonio,Campania,2018.0,1.0,0.0,0.0,0
Video matrimonio,Campania,2018.0,2.0,1.0,0.0,0
Video matrimonio,Campania,2018.0,3.0,1.0,0.0,0
Video matrimonio,Campania,2018.0,4.0,0.0,0.0,0
Video matrimonio,Campania,2018.0,5.0,3.0,0.0,0
Video matrimonio,Campania,2018.0,6.0,0.0,0.0,0
Video matrimonio,Campania,2018.0,7.0,1.0,0.0,0
Video matrimonio,Campania,2018.0,8.0,4.0,0.0,0
Video matrimonio,Campania,2018.0,9.0,0.0,0.0,0
Video matrimonio,Campania,2018.0,10.0,2.0,0.0,0
Video matrimonio,Campania,2018.0,11.0,0.0,0.0,0
Video matrimonio,Campania,2018.0,12.0,0.0,0.0,0
Video matrimonio,Campania,2019.0,1.0,3.0,0.0,0
Video matrimonio,Campania,2019.0,2.0,1.0,0.0,0
Video matrimonio,Campania,2019.0,3.0,3.0,0.0,0
Video matrimonio,Campania,2019.0,4.0,4.0,0.0,0
Video matrimonio,Campania,2019.0,5.0,4.0,0.0,0
Video matrimonio,Campania,2019.0,6.0,1.0,0.0,0
Video matrimonio,Campania,2019.0,7.0,1.0,0.0,0
Video matrimonio,Campania,2019.0,8.0,0.0,0.0,0
Video matrimonio,Campania,2019.0,9.0,2.0,0.0,0
Video matrimonio,Campania,2019.0,10.0,1.0,0.0,0
Video matrimonio,Campania,2019.0,11.0,1.0,0.0,0
Video matrimonio,Campania,2019.0,12.0,1.0,0.0,0
Video matrimonio,Campania,2020.0,1.0,1.0,0.0,0
Video matrimonio,Campania,2020.0,2.0,2.0,0.0,0
Video matrimonio,Campania,2020.0,3.0,1.0,0.0,0
Video matrimonio,Campania,2020.0,4.0,0.0,0.0,0
Video matrimonio,Campania,2020.0,5.0,0.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,1.0,3.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,2.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,3.0,6.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,4.0,6.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,5.0,8.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,6.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,7.0,0.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,8.0,5.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,9.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,10.0,6.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,11.0,2.0,0.0,0
Video matrimonio,Emilia-Romagna,2018.0,12.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,1.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,2.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,3.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,4.0,7.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,5.0,5.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,6.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,7.0,8.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,8.0,2.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,9.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,10.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,11.0,2.0,0.0,0
Video matrimonio,Emilia-Romagna,2019.0,12.0,2.0,0.0,0
Video matrimonio,Emilia-Romagna,2020.0,1.0,4.0,0.0,0
Video matrimonio,Emilia-Romagna,2020.0,2.0,9.0,0.0,0
Video matrimonio,Emilia-Romagna,2020.0,3.0,1.0,0.0,0
Video matrimonio,Emilia-Romagna,2020.0,4.0,0.0,0.0,0
Video matrimonio,Emilia-Romagna,2020.0,5.0,2.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,1.0,2.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,2.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,3.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,4.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,5.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,6.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,7.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,8.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,9.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,10.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,11.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2018.0,12.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,1.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,2.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,3.0,3.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,4.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,5.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,6.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,7.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,8.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,9.0,1.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,10.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,11.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2019.0,12.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2020.0,1.0,2.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2020.0,2.0,2.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2020.0,3.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2020.0,4.0,0.0,0.0,0
Video matrimonio,Friuli Venezia Giulia,2020.0,5.0,0.0,0.0,0
Video matrimonio,Lazio,2018.0,1.0,1.0,0.0,0
Video matrimonio,Lazio,2018.0,2.0,0.0,0.0,0
Video matrimonio,Lazio,2018.0,3.0,4.0,0.0,0
Video matrimonio,Lazio,2018.0,4.0,7.0,0.0,0
Video matrimonio,Lazio,2018.0,5.0,5.0,0.0,0
Video matrimonio,Lazio,2018.0,6.0,3.0,0.0,0
Video matrimonio,Lazio,2018.0,7.0,6.0,0.0,0
Video matrimonio,Lazio,2018.0,8.0,4.0,0.0,0
Video matrimonio,Lazio,2018.0,9.0,2.0,0.0,0
Video matrimonio,Lazio,2018.0,10.0,6.0,0.0,0
Video matrimonio,Lazio,2018.0,11.0,0.0,0.0,0
Video matrimonio,Lazio,2018.0,12.0,1.0,0.0,0
Video matrimonio,Lazio,2019.0,1.0,4.0,0.0,0
Video matrimonio,Lazio,2019.0,2.0,3.0,0.0,0
Video matrimonio,Lazio,2019.0,3.0,2.0,0.0,0
Video matrimonio,Lazio,2019.0,4.0,4.0,0.0,0
Video matrimonio,Lazio,2019.0,5.0,4.0,0.0,0
Video matrimonio,Lazio,2019.0,6.0,2.0,0.0,0
Video matrimonio,Lazio,2019.0,7.0,6.0,0.0,0
Video matrimonio,Lazio,2019.0,8.0,1.0,0.0,0
Video matrimonio,Lazio,2019.0,9.0,7.0,0.0,0
Video matrimonio,Lazio,2019.0,10.0,8.0,0.0,0
Video matrimonio,Lazio,2019.0,11.0,6.0,0.0,0
Video matrimonio,Lazio,2019.0,12.0,3.0,0.0,0
Video matrimonio,Lazio,2020.0,1.0,10.0,0.0,0
Video matrimonio,Lazio,2020.0,2.0,2.0,0.0,0
Video matrimonio,Lazio,2020.0,3.0,1.0,0.0,0
Video matrimonio,Lazio,2020.0,4.0,0.0,0.0,0
Video matrimonio,Lazio,2020.0,5.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,1.0,0.0,0.0,0
Video matrimonio,Liguria,2018.0,2.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,3.0,0.0,0.0,0
Video matrimonio,Liguria,2018.0,4.0,2.0,0.0,0
Video matrimonio,Liguria,2018.0,5.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,6.0,0.0,0.0,0
Video matrimonio,Liguria,2018.0,7.0,0.0,0.0,0
Video matrimonio,Liguria,2018.0,8.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,9.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,10.0,0.0,0.0,0
Video matrimonio,Liguria,2018.0,11.0,1.0,0.0,0
Video matrimonio,Liguria,2018.0,12.0,0.0,0.0,0
Video matrimonio,Liguria,2019.0,1.0,2.0,0.0,0
Video matrimonio,Liguria,2019.0,2.0,1.0,0.0,0
Video matrimonio,Liguria,2019.0,3.0,0.0,0.0,0
Video matrimonio,Liguria,2019.0,4.0,1.0,0.0,0
Video matrimonio,Liguria,2019.0,5.0,2.0,0.0,0
Video matrimonio,Liguria,2019.0,6.0,3.0,0.0,0
Video matrimonio,Liguria,2019.0,7.0,0.0,0.0,0
Video matrimonio,Liguria,2019.0,8.0,2.0,0.0,0
Video matrimonio,Liguria,2019.0,9.0,0.0,0.0,0
Video matrimonio,Liguria,2019.0,10.0,1.0,0.0,0
Video matrimonio,Liguria,2019.0,11.0,1.0,0.0,0
Video matrimonio,Liguria,2019.0,12.0,3.0,0.0,0
Video matrimonio,Liguria,2020.0,1.0,1.0,0.0,0
Video matrimonio,Liguria,2020.0,2.0,3.0,0.0,0
Video matrimonio,Liguria,2020.0,3.0,0.0,0.0,0
Video matrimonio,Liguria,2020.0,4.0,1.0,0.0,0
Video matrimonio,Liguria,2020.0,5.0,0.0,0.0,0
Video matrimonio,Lombardia,2018.0,1.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,2.0,3.0,0.0,0
Video matrimonio,Lombardia,2018.0,3.0,2.0,0.0,0
Video matrimonio,Lombardia,2018.0,4.0,14.0,0.0,0
Video matrimonio,Lombardia,2018.0,5.0,6.0,0.0,0
Video matrimonio,Lombardia,2018.0,6.0,10.0,0.0,0
Video matrimonio,Lombardia,2018.0,7.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,8.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,9.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,10.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,11.0,4.0,0.0,0
Video matrimonio,Lombardia,2018.0,12.0,8.0,0.0,0
Video matrimonio,Lombardia,2019.0,1.0,9.0,0.0,0
Video matrimonio,Lombardia,2019.0,2.0,5.0,0.0,0
Video matrimonio,Lombardia,2019.0,3.0,8.0,0.0,0
Video matrimonio,Lombardia,2019.0,4.0,4.0,0.0,0
Video matrimonio,Lombardia,2019.0,5.0,5.0,0.0,0
Video matrimonio,Lombardia,2019.0,6.0,6.0,0.0,0
Video matrimonio,Lombardia,2019.0,7.0,6.0,0.0,0
Video matrimonio,Lombardia,2019.0,8.0,1.0,0.0,0
Video matrimonio,Lombardia,2019.0,9.0,10.0,0.0,0
Video matrimonio,Lombardia,2019.0,10.0,7.0,0.0,0
Video matrimonio,Lombardia,2019.0,11.0,5.0,0.0,0
Video matrimonio,Lombardia,2019.0,12.0,5.0,0.0,0
Video matrimonio,Lombardia,2020.0,1.0,18.0,0.0,0
Video matrimonio,Lombardia,2020.0,2.0,11.0,0.0,0
Video matrimonio,Lombardia,2020.0,3.0,3.0,0.0,0
Video matrimonio,Lombardia,2020.0,4.0,1.0,0.0,0
Video matrimonio,Lombardia,2020.0,5.0,1.0,0.0,0
Video matrimonio,Marche,2018.0,1.0,1.0,0.0,0
Video matrimonio,Marche,2018.0,2.0,0.0,0.0,0
Video matrimonio,Marche,2018.0,3.0,1.0,0.0,0
Video matrimonio,Marche,2018.0,4.0,2.0,0.0,0
Video matrimonio,Marche,2018.0,5.0,4.0,0.0,0
Video matrimonio,Marche,2018.0,6.0,3.0,0.0,0
Video matrimonio,Marche,2018.0,7.0,0.0,0.0,0
Video matrimonio,Marche,2018.0,8.0,2.0,0.0,0
Video matrimonio,Marche,2018.0,9.0,5.0,0.0,0
Video matrimonio,Marche,2018.0,10.0,2.0,0.0,0
Video matrimonio,Marche,2018.0,11.0,3.0,0.0,0
Video matrimonio,Marche,2018.0,12.0,2.0,0.0,0
Video matrimonio,Marche,2019.0,1.0,1.0,0.0,0
Video matrimonio,Marche,2019.0,2.0,3.0,0.0,0
Video matrimonio,Marche,2019.0,3.0,2.0,0.0,0
Video matrimonio,Marche,2019.0,4.0,1.0,0.0,0
Video matrimonio,Marche,2019.0,5.0,2.0,0.0,0
Video matrimonio,Marche,2019.0,6.0,3.0,0.0,0
Video matrimonio,Marche,2019.0,7.0,0.0,0.0,0
Video matrimonio,Marche,2019.0,8.0,0.0,0.0,0
Video matrimonio,Marche,2019.0,9.0,1.0,0.0,0
Video matrimonio,Marche,2019.0,10.0,1.0,0.0,0
Video matrimonio,Marche,2019.0,11.0,0.0,0.0,0
Video matrimonio,Marche,2019.0,12.0,1.0,0.0,0
Video matrimonio,Marche,2020.0,1.0,2.0,0.0,0
Video matrimonio,Marche,2020.0,2.0,2.0,0.0,0
Video matrimonio,Marche,2020.0,3.0,0.0,0.0,0
Video matrimonio,Marche,2020.0,4.0,0.0,0.0,0
Video matrimonio,Marche,2020.0,5.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,1.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,2.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,3.0,1.0,0.0,0
Video matrimonio,Molise,2018.0,4.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,5.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,6.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,7.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,8.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,9.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,10.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,11.0,0.0,0.0,0
Video matrimonio,Molise,2018.0,12.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,1.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,2.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,3.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,4.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,5.0,1.0,0.0,0
Video matrimonio,Molise,2019.0,6.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,7.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,8.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,9.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,10.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,11.0,0.0,0.0,0
Video matrimonio,Molise,2019.0,12.0,0.0,0.0,0
Video matrimonio,Molise,2020.0,1.0,0.0,0.0,0
Video matrimonio,Molise,2020.0,2.0,0.0,0.0,0
Video matrimonio,Molise,2020.0,3.0,0.0,0.0,0
Video matrimonio,Molise,2020.0,4.0,0.0,0.0,0
Video matrimonio,Molise,2020.0,5.0,0.0,0.0,0
Video matrimonio,Piemonte,2018.0,1.0,2.0,0.0,0
Video matrimonio,Piemonte,2018.0,2.0,0.0,0.0,0
Video matrimonio,Piemonte,2018.0,3.0,2.0,0.0,0
Video matrimonio,Piemonte,2018.0,4.0,4.0,0.0,0
Video matrimonio,Piemonte,2018.0,5.0,5.0,0.0,0
Video matrimonio,Piemonte,2018.0,6.0,2.0,0.0,0
Video matrimonio,Piemonte,2018.0,7.0,1.0,0.0,0
Video matrimonio,Piemonte,2018.0,8.0,5.0,0.0,0
Video matrimonio,Piemonte,2018.0,9.0,0.0,0.0,0
Video matrimonio,Piemonte,2018.0,10.0,6.0,0.0,0
Video matrimonio,Piemonte,2018.0,11.0,3.0,0.0,0
Video matrimonio,Piemonte,2018.0,12.0,2.0,0.0,0
Video matrimonio,Piemonte,2019.0,1.0,2.0,0.0,0
Video matrimonio,Piemonte,2019.0,2.0,5.0,0.0,0
Video matrimonio,Piemonte,2019.0,3.0,2.0,0.0,0
Video matrimonio,Piemonte,2019.0,4.0,3.0,0.0,0
Video matrimonio,Piemonte,2019.0,5.0,6.0,0.0,0
Video matrimonio,Piemonte,2019.0,6.0,2.0,0.0,0
Video matrimonio,Piemonte,2019.0,7.0,1.0,0.0,0
Video matrimonio,Piemonte,2019.0,8.0,2.0,0.0,0
Video matrimonio,Piemonte,2019.0,9.0,6.0,0.0,0
Video matrimonio,Piemonte,2019.0,10.0,1.0,0.0,0
Video matrimonio,Piemonte,2019.0,11.0,3.0,0.0,0
Video matrimonio,Piemonte,2019.0,12.0,1.0,0.0,0
Video matrimonio,Piemonte,2020.0,1.0,1.0,0.0,0
