date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2019-12-01,0.0,0.0,0.0,0.0,8,0,8,0,0,15
2019-12-08,0.0,0.0,0.0,25.173783515392255,9,0,17,0,0,46
2019-12-15,0.0,0.0,0.0,24.205561072492554,13,0,17,9,0,33
2019-12-22,0.0,0.0,0.0,67.77557100297915,12,0,0,12,0,0
2019-12-29,0.0,32.91956305858987,0.0,0.0,23,0,11,0,0,0
2020-01-05,0.0,0.0,0.0,48.41112214498511,21,0,8,0,0,0
2020-01-12,0.0,0.0,0.0,21.30089374379345,8,0,8,0,0,0
2020-01-19,0.0,0.0,0.0,44.5382323733863,16,0,8,0,0,0
2020-01-26,0.0,0.0,0.0,23.237338629592852,20,0,8,0,14,29
2020-02-02,0.0,24.205561072492554,0.0,0.0,26,0,0,0,47,0
2020-02-09,0.0,0.0,0.0,0.0,13,0,9,0,0,50
2020-02-16,0.0,0.0,0.0,0.0,8,0,8,8,15,31
2020-02-23,0.0,0.0,0.0,22.26911618669315,23,0,16,0,0,0
2020-03-01,0.0,0.0,21.30089374379345,0.0,7,0,15,0,69,14
2020-03-08,0.0,21.30089374379345,0.0,21.30089374379345,15,0,0,0,27,26
2020-03-15,0.0,0.0,0.0,22.26911618669315,8,0,0,0,28,28
2020-03-22,0.0,0.0,0.0,20.332671300893747,11,0,14,0,13,65
2020-03-29,0.0,0.0,40.66534260178749,0.0,14,0,0,0,13,76
2020-04-05,0.0,0.0,0.0,66.80734856007945,16,0,24,0,0,87
2020-04-12,0.0,0.0,0.0,22.26911618669315,16,0,20,0,0,14
2020-04-19,0.0,0.0,0.0,21.30089374379345,18,0,11,0,0,94
2020-04-26,0.0,0.0,0.0,38.72889771598808,34,0,21,0,25,86
2020-05-03,0.0,0.0,0.0,20.332671300893747,7,0,18,0,0,92
2020-05-10,0.0,0.0,20.332671300893747,20.332671300893747,11,0,7,0,52,26
2020-05-17,0.0,0.0,0.0,22.26911618669315,28,0,0,0,0,0
2020-05-24,0.0,0.0,0.0,21.30089374379345,19,0,15,0,0,14
2020-05-31,0.0,0.0,0.0,63.90268123138034,15,0,11,0,0,41
2020-06-07,0.0,0.0,0.0,21.30089374379345,15,0,19,0,0,27
2020-06-14,0.0,0.0,0.0,42.6017874875869,7,0,7,7,0,27
2020-06-21,0.0,0.0,0.0,71.64846077457796,12,0,8,0,0,45
2020-06-28,0.0,0.0,0.0,0.0,20,0,16,0,0,14
2020-07-05,0.0,0.0,25.173783515392255,25.173783515392255,18,0,9,0,0,49
2020-07-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0
