date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-11-11,0.0,0.0,14.401132991637443,36.48287024548152,20,0,25,0,0,9
2018-11-18,0.0,0.0,0.0,27.842190450499054,39,10,39,0,0,22
2018-11-25,0.0,0.0,14.401132991637443,22.08173725384408,10,10,41,0,9,18
2018-12-02,0.0,0.0,14.401132991637443,22.08173725384408,30,0,20,0,0,19
2018-12-09,0.0,0.0,14.401132991637443,14.401132991637443,29,0,20,0,0,36
2018-12-16,0.0,0.0,14.401132991637443,14.401132991637443,15,10,20,0,0,14
2018-12-23,0.0,0.0,17.28135958996493,17.28135958996493,42,0,0,0,0,0
2018-12-30,0.0,0.0,0.0,0.0,11,0,17,0,0,15
2019-01-06,0.0,0.0,0.0,20.161586188292418,18,0,9,0,0,17
2019-01-13,0.0,0.0,0.0,26.882114917723225,27,9,27,0,0,8
2019-01-20,0.0,0.0,0.0,0.0,32,0,14,0,0,9
2019-01-27,0.0,0.0,13.441057458861613,26.882114917723225,19,0,9,0,0,9
2019-02-03,0.0,0.0,0.0,27.842190450499054,33,9,19,0,0,9
2019-02-10,0.0,0.0,14.401132991637443,34.56271917992986,48,0,9,0,0,27
2019-02-17,0.0,0.0,0.0,41.28324790936067,24,0,14,0,9,18
2019-02-24,0.0,0.0,14.401132991637443,21.12166172106825,19,0,29,0,0,27
2019-03-03,0.0,15.361208524413271,14.401132991637443,51.84407876989479,20,10,20,0,0,19
2019-03-10,0.0,0.0,15.361208524413271,30.722417048826543,21,0,52,0,10,10
2019-03-17,0.0,14.401132991637443,0.0,0.0,28,0,24,0,9,17
2019-03-24,0.0,0.0,0.0,26.882114917723225,42,0,19,0,0,35
2019-03-31,0.0,0.0,13.441057458861613,13.441057458861613,28,0,33,0,0,22
2019-04-07,0.0,0.0,0.0,33.60264364715403,19,9,19,0,0,26
2019-04-14,0.0,0.0,16.3212840571891,31.68249258160237,22,11,22,11,0,40
2019-04-21,0.0,0.0,16.3212840571891,32.6425681143782,16,0,55,0,0,20
2019-04-28,0.0,13.441057458861613,0.0,27.842190450499054,19,10,9,0,0,17
2019-05-05,0.0,13.441057458861613,13.441057458861613,13.441057458861613,23,0,18,0,0,34
2019-05-12,0.0,14.401132991637443,13.441057458861613,14.401132991637443,14,0,10,0,18,31
2019-05-19,0.0,0.0,27.842190450499054,13.441057458861613,14,0,38,0,9,13
2019-05-26,0.0,0.0,15.361208524413271,22.08173725384408,26,0,20,0,0,28
2019-06-02,0.0,0.0,14.401132991637443,27.842190450499054,24,0,19,0,9,13
2019-06-09,0.0,0.0,26.882114917723225,26.882114917723225,56,9,41,0,0,25
2019-06-16,0.0,0.0,13.441057458861613,21.12166172106825,43,0,19,9,0,44
2019-06-23,0.0,0.0,14.401132991637443,36.48287024548152,45,0,15,0,0,19
2019-06-30,0.0,0.0,15.361208524413271,53.76422983544645,42,0,37,0,0,34
2019-07-07,0.0,0.0,31.68249258160237,15.361208524413271,27,11,21,0,0,15
2019-07-14,0.0,0.0,16.3212840571891,33.60264364715403,12,0,34,0,0,32
2019-07-21,0.0,0.0,0.0,51.84407876989479,60,12,24,0,0,22
2019-07-28,0.0,0.0,17.28135958996493,43.203398974912325,18,12,12,0,11,11
2019-08-04,0.0,0.0,30.722417048826543,38.40302131103318,26,0,21,0,0,24
2019-08-11,0.0,0.0,13.441057458861613,26.882114917723225,9,0,23,0,0,26
2019-08-18,0.0,13.441057458861613,26.882114917723225,20.161586188292418,46,0,19,0,0,26
2019-08-25,0.0,0.0,13.441057458861613,20.161586188292418,28,0,37,0,0,26
2019-09-01,0.0,0.0,13.441057458861613,0.0,23,14,14,0,0,13
2019-09-08,0.0,0.0,0.0,41.28324790936067,37,0,37,0,17,35
2019-09-15,0.0,0.0,0.0,47.04370110601565,23,0,23,0,0,17
2019-09-22,0.0,0.0,13.441057458861613,41.28324790936067,54,0,14,0,8,17
2019-09-29,0.0,0.0,14.401132991637443,22.08173725384408,15,10,20,0,0,19
2019-10-06,0.0,14.401132991637443,14.401132991637443,14.401132991637443,15,0,15,10,9,18
2019-10-13,0.0,0.0,13.441057458861613,38.40302131103318,18,0,27,0,0,8
2019-10-20,0.0,12.480981926085782,12.480981926085782,0.0,51,0,26,0,8,24
2019-10-27,0.0,0.0,0.0,24.961963852171564,26,0,21,0,0,16
2019-11-03,0.0,0.0,12.480981926085782,38.40302131103318,47,0,17,0,0,12
2019-11-10,0.0,0.0,12.480981926085782,12.480981926085782,25,0,34,0,0,12
2019-11-17,0.0,0.0,12.480981926085782,37.44294577825735,17,8,25,0,0,20
2019-11-24,0.0,0.0,0.0,29.762341516050714,29,8,0,0,0,23
2019-12-01,0.0,0.0,12.480981926085782,24.961963852171564,26,0,13,0,8,20
2019-12-08,0.0,0.0,12.480981926085782,12.480981926085782,21,16,21,0,0,12
2019-12-15,0.0,0.0,19.20151065551659,12.480981926085782,22,0,17,0,0,12
2019-12-22,0.0,0.0,0.0,0.0,30,20,15,0,0,33
2019-12-29,0.0,0.0,0.0,0.0,15,10,40,10,0,14
2020-01-05,0.0,0.0,0.0,24.001888319395736,25,8,16,8,8,11
2020-01-12,0.0,0.0,17.28135958996493,29.762341516050714,28,0,12,8,8,7
2020-01-19,0.0,0.0,24.961963852171564,24.961963852171564,17,0,13,0,8,23
2020-01-26,0.0,0.0,11.520906393309954,17.28135958996493,24,8,28,16,7,11
2020-02-02,0.0,0.0,11.520906393309954,17.28135958996493,41,0,16,0,11,34
2020-02-09,0.0,11.520906393309954,11.520906393309954,11.520906393309954,16,0,36,0,7,22
2020-02-16,0.0,12.480981926085782,0.0,18.24143512274076,29,0,8,0,0,27
2020-02-23,0.0,0.0,12.480981926085782,12.480981926085782,29,0,17,0,16,12
2020-03-01,0.0,0.0,24.961963852171564,24.961963852171564,38,0,17,0,16,28
2020-03-08,0.0,0.0,10.560830860534125,22.08173725384408,15,0,8,0,7,17
2020-03-15,0.0,0.0,10.560830860534125,21.12166172106825,14,0,14,0,6,48
2020-03-22,0.0,9.600755327758295,9.600755327758295,19.20151065551659,33,0,27,0,0,62
2020-03-29,0.0,0.0,14.401132991637443,24.961963852171564,30,0,24,0,6,59
2020-04-05,0.0,22.08173725384408,10.560830860534125,26.882114917723225,34,0,34,0,0,72
2020-04-12,0.0,10.560830860534125,10.560830860534125,64.32506069598057,33,0,33,0,0,71
2020-04-19,0.0,0.0,0.0,24.961963852171564,27,0,37,0,0,68
2020-04-26,0.0,0.0,10.560830860534125,26.882114917723225,22,0,36,0,13,44
2020-05-03,0.0,0.0,32.6425681143782,26.882114917723225,30,0,22,0,7,100
2020-05-10,0.0,0.0,9.600755327758295,34.56271917992986,14,0,7,0,0,55
2020-05-17,0.0,0.0,11.520906393309954,66.24521176153223,45,0,30,0,7,45
2020-05-24,0.0,0.0,0.0,37.44294577825735,26,0,18,0,0,27
2020-05-31,0.0,0.0,21.12166172106825,30.722417048826543,42,0,53,0,0,36
2020-06-07,0.0,0.0,24.961963852171564,20.161586188292418,28,0,14,7,0,23
2020-06-14,0.0,0.0,21.12166172106825,10.560830860534125,22,0,26,0,13,34
2020-06-21,0.0,11.520906393309954,18.24143512274076,41.28324790936067,16,0,20,8,0,19
2020-06-28,0.0,0.0,0.0,18.24143512274076,34,0,42,0,8,35
2020-07-05,0.0,0.0,0.0,39.36309684380901,27,0,23,0,0,46
2020-07-12,0.0,0.0,0.0,47.04370110601565,66,0,33,0,0,45
