date,Energieausweis,Elektro,Dachdecker,Solar,Fenster,Bewegungsmelder,Smart Home,Balkon,Garten,Bad
2018-07-01,0.0,6.205501403359033,0.0,2.028721612636607,6.622115604295179,0.0,0.0,1.9476810600868175,18,51
2018-07-08,0.0,5.847491707011396,0.0,0.0,5.453506968243089,1.7529129540781356,1.7529129540781356,1.7529129540781356,17,72
2018-07-15,0.0,8.114886450546429,0.0,4.057443225273214,3.7005940141649534,0.0,0.0,0.0,10,91
2018-07-22,0.0,5.847491707011396,0.0,0.0,1.7529129540781356,1.7529129540781356,0.0,1.7529129540781356,9,79
2018-07-29,0.0,5.131472314316124,0.0,0.0,4.674434544208362,0.0,0.0,0.0,13,65
2018-08-05,0.0,5.728155141562184,0.0,1.9093850471873948,5.258738862234408,0.0,1.7529129540781356,0.0,8,56
2018-08-12,0.0,4.892799183417699,2.028721612636607,2.028721612636607,1.7529129540781356,1.7529129540781356,0.0,1.7529129540781356,14,66
2018-08-19,0.0,5.728155141562184,1.9093850471873948,2.864077570781092,6.232579392277816,1.7529129540781356,0.0,2.7267534841215446,14,85
2018-08-26,0.0,3.8187700943747895,0.0,1.9093850471873948,5.258738862234408,0.0,0.0,0.0,5,78
2018-09-02,2.028721612636607,0.0,0.0,1.9093850471873948,3.7005940141649534,1.7529129540781356,0.0,1.7529129540781356,9,66
2018-09-09,0.0,3.9381066598240015,0.0,2.028721612636607,2.7267534841215446,0.0,0.0,0.0,8,89
2018-09-16,0.0,6.921520796054306,0.0,2.028721612636607,10.907013936486178,0.0,1.7529129540781356,0.0,6,70
2018-09-23,0.0,10.859627455878307,3.9381066598240015,2.028721612636607,2.7267534841215446,0.0,0.0,0.0,9,54
2018-09-30,0.0,5.012135748866911,0.0,3.9381066598240015,5.453506968243089,1.7529129540781356,0.0,1.7529129540781356,11,70
2018-10-07,0.0,7.040857361503518,0.0,4.057443225273214,3.7005940141649534,1.9476810600868175,0.0,1.9476810600868175,6,61
2018-10-14,0.0,4.057443225273214,0.0,1.9093850471873948,3.5058259081562713,0.0,1.7529129540781356,1.9476810600868175,10,67
2018-10-21,1.9093850471873948,4.892799183417699,1.9093850471873948,1.9093850471873948,3.7005940141649534,0.0,0.0,1.7529129540781356,9,83
2018-10-28,0.0,8.711569277792488,0.0,1.9093850471873948,4.47966643819968,1.7529129540781356,1.7529129540781356,0.0,6,67
2018-11-04,0.0,6.682847665155881,0.0,1.9093850471873948,5.258738862234408,0.0,0.0,1.7529129540781356,9,63
2018-11-11,0.0,7.637540188749579,0.0,1.9093850471873948,8.76456477039068,0.0,0.0,0.0,14,49
2018-11-18,0.0,5.370145445214548,1.7900484817381823,0.0,6.816883710303861,2.5319853781128625,1.7529129540781356,0.0,6,69
2018-11-25,0.0,1.9093850471873948,0.0,3.8187700943747895,3.5058259081562713,0.0,0.0,0.0,3,68
2018-12-02,0.0,4.892799183417699,0.0,3.9381066598240015,1.7529129540781356,0.0,1.7529129540781356,0.0,0,44
2018-12-09,0.0,6.682847665155881,0.0,1.9093850471873948,3.5058259081562713,0.0,0.0,1.7529129540781356,3,70
2018-12-16,0.0,2.028721612636607,0.0,2.028721612636607,1.7529129540781356,0.0,3.7005940141649534,0.0,3,65
2018-12-23,0.0,8.114886450546429,0.0,0.0,2.7267534841215446,0.0,0.0,0.0,3,80
2018-12-30,0.0,2.7447410053318797,0.0,0.0,1.7529129540781356,0.0,1.7529129540781356,1.7529129540781356,12,62
2019-01-06,0.0,6.205501403359033,0.0,1.7900484817381823,4.869202650217043,1.558144848069454,2.5319853781128625,0.0,7,71
2019-01-13,0.0,9.785598366835398,0.0,1.7900484817381823,2.5319853781128625,0.0,0.0,2.5319853781128625,4,77
2019-01-20,0.0,2.6254044398826677,0.0,1.7900484817381823,3.3110578021475896,0.0,0.0,0.0,4,43
2019-01-27,0.0,1.7900484817381823,0.0,5.370145445214548,4.090130226182317,1.558144848069454,0.0,3.3110578021475896,4,62
2019-02-03,1.7900484817381823,2.7447410053318797,0.0,7.160193926952729,6.622115604295179,1.558144848069454,1.7529129540781356,1.558144848069454,6,75
2019-02-10,1.9093850471873948,5.728155141562184,1.9093850471873948,1.9093850471873948,7.0116518163125425,1.7529129540781356,0.0,0.0,3,63
2019-02-17,0.0,2.6254044398826677,1.7900484817381823,2.6254044398826677,2.5319853781128625,0.0,0.0,1.558144848069454,13,51
2019-02-24,0.0,4.5347894870700625,0.0,0.0,2.5319853781128625,0.0,0.0,1.558144848069454,13,41
2019-03-03,0.0,5.608818576112972,1.9093850471873948,1.9093850471873948,5.063970756225725,0.0,0.0,3.5058259081562713,12,57
2019-03-10,0.0,4.41545292162085,1.7900484817381823,3.5800969634763646,4.869202650217043,0.0,0.0,2.5319853781128625,7,83
2019-03-17,1.7900484817381823,2.7447410053318797,1.7900484817381823,0.0,6.816883710303861,0.0,0.0,1.7529129540781356,22,58
2019-03-24,1.7900484817381823,5.489482010663759,3.699433528925577,3.699433528925577,3.3110578021475896,1.7529129540781356,0.0,2.5319853781128625,19,56
2019-03-31,0.0,6.324837968808246,1.7900484817381823,2.7447410053318797,5.8430431802604526,2.5319853781128625,0.0,3.3110578021475896,19,64
2019-04-07,0.0,8.950242408690912,1.7900484817381823,1.7900484817381823,1.7529129540781356,0.0,1.558144848069454,3.3110578021475896,14,65
2019-04-14,0.0,3.9381066598240015,3.9381066598240015,3.9381066598240015,4.47966643819968,1.7529129540781356,0.0,0.0,19,76
2019-04-21,0.0,3.699433528925577,1.7900484817381823,1.7900484817381823,4.284898332190998,0.0,0.0,3.3110578021475896,25,67
2019-04-28,0.0,5.966828272460608,0.0,1.6707119162889703,2.337217272104181,0.0,1.558144848069454,0.0,12,65
2019-05-05,0.0,5.131472314316124,0.0,3.3414238325779406,2.337217272104181,0.0,0.0,2.337217272104181,19,62
2019-05-12,0.0,5.012135748866911,1.6707119162889703,1.6707119162889703,4.674434544208362,0.0,0.0,3.116289696138908,12,71
2019-05-19,1.7900484817381823,4.296116356171638,0.0,1.6707119162889703,2.337217272104181,1.558144848069454,0.0,1.558144848069454,11,75
2019-05-26,0.0,5.012135748866911,1.6707119162889703,1.6707119162889703,3.895362120173635,0.0,0.0,1.558144848069454,11,73
2019-06-02,0.0,4.41545292162085,0.0,3.460760398027153,1.558144848069454,0.0,0.0,1.7529129540781356,17,79
2019-06-09,0.0,8.592232712343275,0.0,6.921520796054306,7.985492346355952,3.116289696138908,0.0,1.558144848069454,21,61
2019-06-16,1.7900484817381823,5.250808879765335,0.0,2.6254044398826677,5.648275074251771,0.0,0.0,0.0,18,80
2019-06-23,0.0,10.978964021327519,0.0,3.699433528925577,5.063970756225725,0.0,1.7529129540781356,0.0,25,62
2019-06-30,1.7900484817381823,3.5800969634763646,1.7900484817381823,3.5800969634763646,9.93317340644277,0.0,0.0,2.5319853781128625,24,74
2019-07-07,0.0,6.086164837909821,0.0,3.460760398027153,3.116289696138908,0.0,1.558144848069454,3.116289696138908,8,90
2019-07-14,0.0,7.040857361503518,0.0,3.5800969634763646,4.090130226182317,0.0,0.0,1.558144848069454,17,77
2019-07-21,0.0,10.024271497733823,0.0,1.7900484817381823,5.063970756225725,0.0,0.0,2.5319853781128625,13,100
2019-07-28,0.0,5.250808879765335,0.0,3.460760398027153,2.337217272104181,1.558144848069454,0.0,3.116289696138908,19,76
2019-08-04,1.7900484817381823,6.205501403359033,3.460760398027153,1.7900484817381823,4.869202650217043,1.558144848069454,0.0,3.3110578021475896,18,76
2019-08-11,0.0,5.131472314316124,1.6707119162889703,0.0,4.674434544208362,1.558144848069454,0.0,1.558144848069454,12,75
2019-08-18,0.0,6.682847665155881,1.6707119162889703,3.2220872671287286,4.674434544208362,1.558144848069454,0.0,0.0,24,97
2019-08-25,0.0,4.057443225273214,1.6707119162889703,1.6707119162889703,3.116289696138908,3.116289696138908,0.0,0.0,16,77
2019-09-01,0.0,11.336973717675155,3.2220872671287286,1.6707119162889703,4.47966643819968,1.558144848069454,0.0,0.0,9,66
2019-09-08,0.0,4.296116356171638,1.6707119162889703,3.460760398027153,3.116289696138908,0.0,0.0,0.0,10,79
2019-09-15,0.0,6.086164837909821,0.0,3.460760398027153,3.895362120173635,1.558144848069454,3.116289696138908,1.558144848069454,8,80
2019-09-22,0.0,5.012135748866911,1.6707119162889703,0.0,3.895362120173635,0.0,0.0,0.0,11,69
2019-09-29,0.0,9.666261801386186,0.0,1.5513753508397583,4.47966643819968,1.558144848069454,1.558144848069454,2.9215215901302263,5,83
2019-10-06,0.0,9.90493493228461,1.6707119162889703,3.3414238325779406,5.258738862234408,0.0,0.0,0.0,3,84
2019-10-13,0.0,5.012135748866911,1.6707119162889703,1.6707119162889703,6.232579392277816,1.558144848069454,1.558144848069454,3.116289696138908,15,72
2019-10-20,0.0,6.563511099706669,1.6707119162889703,1.6707119162889703,3.7005940141649534,0.0,0.0,0.0,4,53
2019-10-27,0.0,4.057443225273214,1.5513753508397583,1.6707119162889703,5.8430431802604526,1.558144848069454,0.0,1.558144848069454,8,75
2019-11-03,0.0,6.205501403359033,1.5513753508397583,1.5513753508397583,5.063970756225725,0.0,0.0,1.3633767420607723,0,66
2019-11-10,0.0,6.921520796054306,1.5513753508397583,1.5513753508397583,5.063970756225725,2.142449166095499,0.0,1.3633767420607723,4,53
2019-11-17,0.0,7.279530492401943,0.0,4.057443225273214,5.258738862234408,1.558144848069454,0.0,0.0,12,84
2019-11-24,0.0,3.2220872671287286,1.5513753508397583,0.0,5.063970756225725,2.9215215901302263,1.558144848069454,2.9215215901302263,10,59
2019-12-01,0.0,2.5060678744334557,0.0,1.6707119162889703,2.337217272104181,0.0,0.0,1.558144848069454,8,66
2019-12-08,0.0,5.728155141562184,0.0,4.892799183417699,5.258738862234408,0.0,0.0,1.558144848069454,7,59
2019-12-15,1.6707119162889703,1.6707119162889703,0.0,3.3414238325779406,6.232579392277816,0.0,1.558144848069454,1.558144848069454,5,68
2019-12-22,0.0,4.176779790722426,1.6707119162889703,0.0,3.116289696138908,0.0,0.0,0.0,3,63
2019-12-29,1.6707119162889703,5.608818576112972,0.0,1.6707119162889703,4.47966643819968,0.0,0.0,1.558144848069454,8,90
2020-01-05,1.5513753508397583,4.5347894870700625,1.5513753508397583,1.5513753508397583,4.090130226182317,0.0,0.0,0.0,5,86
2020-01-12,1.432038785390546,4.41545292162085,1.432038785390546,1.432038785390546,2.7267534841215446,0.0,0.0,2.7267534841215446,5,69
2020-01-19,1.5513753508397583,4.654126052519274,0.0,3.1027507016795166,5.648275074251771,0.0,1.3633767420607723,0.0,7,74
2020-01-26,0.0,2.983414136230304,1.432038785390546,2.983414136230304,4.090130226182317,0.0,0.0,1.3633767420607723,4,62
2020-02-02,0.0,2.2673947435350312,0.0,2.983414136230304,5.453506968243089,0.0,0.0,0.0,7,63
2020-02-09,0.0,4.892799183417699,1.5513753508397583,2.3867313089842432,4.47966643819968,0.0,1.558144848069454,0.0,8,76
2020-02-16,1.5513753508397583,8.23422301599564,0.0,1.5513753508397583,2.7267534841215446,0.0,0.0,1.3633767420607723,11,79
2020-02-23,0.0,6.682847665155881,1.5513753508397583,1.5513753508397583,4.869202650217043,0.0,1.3633767420607723,1.3633767420607723,10,58
2020-03-01,0.0,6.563511099706669,1.432038785390546,1.432038785390546,4.674434544208362,0.0,0.0,1.9476810600868175,12,73
2020-03-08,1.432038785390546,3.460760398027153,0.0,0.0,3.895362120173635,0.0,0.0,1.3633767420607723,16,59
2020-03-15,0.0,1.1933656544921216,0.0,2.3867313089842432,2.337217272104181,0.0,0.0,2.337217272104181,8,48
2020-03-22,0.0,3.5800969634763646,0.0,1.1933656544921216,2.142449166095499,2.142449166095499,0.0,0.0,16,29
2020-03-29,0.0,6.086164837909821,1.1933656544921216,0.0,3.3110578021475896,0.0,0.0,2.7267534841215446,27,29
2020-04-05,1.3127022199413338,6.086164837909821,1.3127022199413338,2.028721612636607,3.7005940141649534,2.5319853781128625,1.1686086360520904,6.816883710303861,29,35
2020-04-12,1.3127022199413338,7.756876754198791,1.3127022199413338,3.8187700943747895,2.337217272104181,2.337217272104181,0.0,7.206419922321224,32,37
2020-04-19,0.0,5.012135748866911,0.0,3.1027507016795166,8.569796664381997,0.0,0.0,4.090130226182317,34,43
2020-04-26,0.0,6.802184230605093,0.0,2.5060678744334557,2.9215215901302263,1.1686086360520904,1.1686086360520904,5.648275074251771,25,40
2020-05-03,0.0,5.847491707011396,1.3127022199413338,5.250808879765335,6.037811286269134,1.1686086360520904,1.7529129540781356,2.337217272104181,27,36
2020-05-10,0.0,3.9381066598240015,1.3127022199413338,2.6254044398826677,3.7005940141649534,0.0,0.0,0.0,21,50
2020-05-17,0.0,2.028721612636607,0.0,4.176779790722426,4.47966643819968,0.0,0.0,3.116289696138908,30,55
2020-05-24,0.0,6.324837968808246,0.0,1.3127022199413338,4.674434544208362,2.337217272104181,0.0,1.7529129540781356,21,63
2020-05-31,1.1933656544921216,6.324837968808246,2.5060678744334557,2.5060678744334557,2.9215215901302263,1.1686086360520904,0.0,2.337217272104181,22,76
2020-06-07,0.0,3.3414238325779406,1.3127022199413338,2.028721612636607,4.869202650217043,1.1686086360520904,1.1686086360520904,0.0,24,82
2020-06-14,0.0,6.444174534257457,0.0,3.2220872671287286,6.037811286269134,0.0,1.1686086360520904,1.7529129540781356,21,71
2020-06-21,1.3127022199413338,6.086164837909821,0.0,2.7447410053318797,8.180260452364633,0.0,0.0,1.1686086360520904,14,69
2020-06-28,2.148058178085819,2.7447410053318797,2.7447410053318797,1.432038785390546,3.895362120173635,1.3633767420607723,0.0,2.5319853781128625,20,84
2020-07-05,0.0,6.444174534257457,1.432038785390546,5.728155141562184,2.7267534841215446,0.0,1.3633767420607723,2.7267534841215446,23,79
2020-07-12,0.0,0.0,5.012135748866911,0.0,9.348869088416723,0.0,4.674434544208362,4.674434544208362,25,57
