date,Installation climatisation,reparation volet,travaux rénovation,artisan peintre,moustiquaire lit
2020-04-05,0.0,0.0,0.0,0.0,0.1813186813186813
2020-04-12,0.0,0.0,0.0,0.0,0.09340659340659341
2020-04-19,0.2802197802197802,0.0,0.18681318681318682,0.0,0.09340659340659341
2020-04-26,0.0,0.0,0.0,0.0,0.0
2020-05-03,0.08791208791208792,0.0,0.17032967032967034,0.08791208791208792,0.08791208791208792
2020-05-10,0.09340659340659341,0.09340659340659341,0.2802197802197802,0.09340659340659341,0.27472527472527475
2020-05-17,0.33516483516483514,0.0989010989010989,0.19230769230769232,0.0,0.38461538461538464
2020-05-24,0.09340659340659341,0.0,0.09340659340659341,0.0,0.37362637362637363
2020-05-31,0.0,0.09340659340659341,0.2692307692307692,0.0,0.2692307692307692
2020-06-07,0.27472527472527475,0.0,0.09340659340659341,0.09340659340659341,0.1813186813186813
2020-06-14,0.21978021978021978,0.0,0.45054945054945056,0.21978021978021978,1.0
