ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index_percentage,Country_chosen
Organizzatore di feste e party,Basilicata,2019,4,0.01,0
Organizzatore di feste e party,Basilicata,2019,5,0.01,0
Organizzatore di feste e party,Basilicata,2019,6,0.01,0
Organizzatore di feste e party,Basilicata,2019,7,0.01,0
Organizzatore di feste e party,Basilicata,2019,8,0.01,0
Organizzatore di feste e party,Basilicata,2019,9,0.01,0
Organizzatore di feste e party,Basilicata,2019,10,0.01,0
Organizzatore di feste e party,Basilicata,2019,11,0.01,0
Organizzatore di feste e party,Basilicata,2020,3,0,0
Organizzatore di feste e party,Basilicata,2020,2,0,0
Organizzatore di feste e party,Basilicata,2020,1,0,0
Organizzatore di feste e party,Basilicata,2020,0,0.01,0
Organizzatore di feste e party,Calabria,2019,0,0.04,0
Organizzatore di feste e party,Calabria,2019,1,0.03,0
Organizzatore di feste e party,Calabria,2019,2,0.02,0
Organizzatore di feste e party,Calabria,2019,3,0.03,0
Organizzatore di feste e party,Calabria,2019,4,0.03,0
Organizzatore di feste e party,Calabria,2019,5,0.02,0
Organizzatore di feste e party,Calabria,2019,6,0.02,0
Organizzatore di feste e party,Calabria,2019,7,0.02,0
Organizzatore di feste e party,Calabria,2019,8,0.05,0
Organizzatore di feste e party,Calabria,2019,9,0.04,0
Organizzatore di feste e party,Calabria,2019,10,0.02,0
Organizzatore di feste e party,Calabria,2019,11,0.03,0
Organizzatore di feste e party,Calabria,2020,2,0.01,0
Organizzatore di feste e party,Calabria,2020,3,0,0
Organizzatore di feste e party,Calabria,2020,1,0.03,0
Organizzatore di feste e party,Calabria,2020,0,0.04,0
Organizzatore di feste e party,Campania,2019,0,0.18,0
Organizzatore di feste e party,Campania,2019,1,0.13,0
Organizzatore di feste e party,Campania,2019,2,0.13,0
Organizzatore di feste e party,Campania,2019,3,0.11,0
Organizzatore di feste e party,Campania,2019,4,0.15,0
Organizzatore di feste e party,Campania,2019,5,0.12,0
Organizzatore di feste e party,Campania,2019,6,0.09,0
Organizzatore di feste e party,Campania,2019,7,0.09,0
Organizzatore di feste e party,Campania,2019,8,0.24,0
Organizzatore di feste e party,Campania,2019,9,0.17,0
Organizzatore di feste e party,Campania,2019,10,0.15,0
Organizzatore di feste e party,Campania,2019,11,0.13,0
Organizzatore di feste e party,Campania,2020,3,0.01,0
Organizzatore di feste e party,Campania,2020,2,0.05,0
Organizzatore di feste e party,Campania,2020,1,0.19,0
Organizzatore di feste e party,Campania,2020,0,0.24,0
Organizzatore di feste e party,Emilia-Romagna,2019,0,0.21,0
Organizzatore di feste e party,Emilia-Romagna,2019,1,0.19,0
Organizzatore di feste e party,Emilia-Romagna,2019,2,0.21,0
Organizzatore di feste e party,Emilia-Romagna,2019,3,0.15,0
Organizzatore di feste e party,Emilia-Romagna,2019,4,0.21,0
Organizzatore di feste e party,Emilia-Romagna,2019,5,0.2,0
Organizzatore di feste e party,Emilia-Romagna,2019,6,0.16,0
Organizzatore di feste e party,Emilia-Romagna,2019,7,0.18,0
Organizzatore di feste e party,Emilia-Romagna,2019,8,0.4,0
Organizzatore di feste e party,Emilia-Romagna,2019,9,0.33,0
Organizzatore di feste e party,Emilia-Romagna,2019,10,0.35,0
Organizzatore di feste e party,Emilia-Romagna,2019,11,0.33,0
Organizzatore di feste e party,Emilia-Romagna,2020,3,0.04,0
Organizzatore di feste e party,Emilia-Romagna,2020,2,0.11,0
Organizzatore di feste e party,Emilia-Romagna,2020,1,0.32,0
Organizzatore di feste e party,Emilia-Romagna,2020,0,0.47,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,0,0.04,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,1,0.04,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,2,0.04,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,3,0.03,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,4,0.04,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,5,0.03,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,6,0.05,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,7,0.04,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,8,0.09,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,9,0.07,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,10,0.08,0
Organizzatore di feste e party,Friuli Venezia Giulia,2019,11,0.06,0
Organizzatore di feste e party,Friuli Venezia Giulia,2020,3,0.01,0
Organizzatore di feste e party,Friuli Venezia Giulia,2020,2,0.02,0
Organizzatore di feste e party,Friuli Venezia Giulia,2020,1,0.05,0
Organizzatore di feste e party,Friuli Venezia Giulia,2020,0,0.09,0
Organizzatore di feste e party,Lazio,2019,0,0.28,0
Organizzatore di feste e party,Lazio,2019,1,0.21,0
Organizzatore di feste e party,Lazio,2019,2,0.15,0
Organizzatore di feste e party,Lazio,2019,3,0.1,0
Organizzatore di feste e party,Lazio,2019,4,0.17,0
Organizzatore di feste e party,Lazio,2019,5,0.14,0
Organizzatore di feste e party,Lazio,2019,6,0.12,0
Organizzatore di feste e party,Lazio,2019,7,0.11,0
Organizzatore di feste e party,Lazio,2019,8,0.29,0
Organizzatore di feste e party,Lazio,2019,9,0.23,0
Organizzatore di feste e party,Lazio,2019,10,0.23,0
Organizzatore di feste e party,Lazio,2019,11,0.24,0
Organizzatore di feste e party,Lazio,2020,3,0.02,0
Organizzatore di feste e party,Lazio,2020,2,0.06,0
Organizzatore di feste e party,Lazio,2020,1,0.2,0
Organizzatore di feste e party,Lazio,2020,0,0.24,0
Organizzatore di feste e party,Liguria,2019,0,0.12,0
Organizzatore di feste e party,Liguria,2019,1,0.09,0
Organizzatore di feste e party,Liguria,2019,2,0.07,0
Organizzatore di feste e party,Liguria,2019,3,0.05,0
Organizzatore di feste e party,Liguria,2019,4,0.07,0
Organizzatore di feste e party,Liguria,2019,5,0.05,0
Organizzatore di feste e party,Liguria,2019,6,0.06,0
Organizzatore di feste e party,Liguria,2019,7,0.07,0
Organizzatore di feste e party,Liguria,2019,8,0.12,0
Organizzatore di feste e party,Liguria,2019,9,0.1,0
Organizzatore di feste e party,Liguria,2019,10,0.09,0
Organizzatore di feste e party,Liguria,2019,11,0.07,0
Organizzatore di feste e party,Liguria,2020,3,0.01,0
Organizzatore di feste e party,Liguria,2020,2,0.04,0
Organizzatore di feste e party,Liguria,2020,1,0.12,0
Organizzatore di feste e party,Liguria,2020,0,0.13,0
Organizzatore di feste e party,Lombardia,2019,0,0.6,0
Organizzatore di feste e party,Lombardia,2019,1,0.37,0
Organizzatore di feste e party,Lombardia,2019,2,0.41,0
Organizzatore di feste e party,Lombardia,2019,3,0.34,0
Organizzatore di feste e party,Lombardia,2019,4,0.47,0
Organizzatore di feste e party,Lombardia,2019,5,0.34,0
Organizzatore di feste e party,Lombardia,2019,6,0.33,0
Organizzatore di feste e party,Lombardia,2019,7,0.39,0
Organizzatore di feste e party,Lombardia,2019,8,0.88,0
Organizzatore di feste e party,Lombardia,2019,9,0.7,0
Organizzatore di feste e party,Lombardia,2019,10,0.85,0
Organizzatore di feste e party,Lombardia,2019,11,0.67,0
Organizzatore di feste e party,Lombardia,2020,3,0.07,0
Organizzatore di feste e party,Lombardia,2020,2,0.19,0
Organizzatore di feste e party,Lombardia,2020,1,0.62,0
Organizzatore di feste e party,Lombardia,2020,0,1,0
Organizzatore di feste e party,Marche,2019,0,0.07,0
Organizzatore di feste e party,Marche,2019,1,0.04,0
Organizzatore di feste e party,Marche,2019,2,0.05,0
Organizzatore di feste e party,Marche,2019,3,0.05,0
Organizzatore di feste e party,Marche,2019,4,0.04,0
Organizzatore di feste e party,Marche,2019,5,0.05,0
Organizzatore di feste e party,Marche,2019,6,0.04,0
Organizzatore di feste e party,Marche,2019,7,0.04,0
Organizzatore di feste e party,Marche,2019,8,0.09,0
Organizzatore di feste e party,Marche,2019,9,0.09,0
Organizzatore di feste e party,Marche,2019,10,0.1,0
Organizzatore di feste e party,Marche,2019,11,0.09,0
Organizzatore di feste e party,Marche,2020,3,0.01,0
Organizzatore di feste e party,Marche,2020,2,0.03,0
Organizzatore di feste e party,Marche,2020,1,0.08,0
Organizzatore di feste e party,Marche,2020,0,0.09,0
Organizzatore di feste e party,Molise,2019,0,0,0
Organizzatore di feste e party,Molise,2019,1,0.01,0
Organizzatore di feste e party,Molise,2019,2,0,0
Organizzatore di feste e party,Molise,2019,3,0,0
Organizzatore di feste e party,Molise,2019,4,0,0
Organizzatore di feste e party,Molise,2019,5,0.01,0
Organizzatore di feste e party,Molise,2019,6,0.01,0
Organizzatore di feste e party,Molise,2019,7,0,0
Organizzatore di feste e party,Molise,2019,8,0,0
Organizzatore di feste e party,Molise,2019,9,0.01,0
Organizzatore di feste e party,Molise,2019,10,0,0
Organizzatore di feste e party,Molise,2019,11,0.01,0
Organizzatore di feste e party,Molise,2020,3,0,0
Organizzatore di feste e party,Molise,2020,2,0,0
Organizzatore di feste e party,Molise,2020,1,0.01,0
Organizzatore di feste e party,Molise,2020,0,0.01,0
Organizzatore di feste e party,Piemonte,2019,0,0.28,0
Organizzatore di feste e party,Piemonte,2019,1,0.24,0
Organizzatore di feste e party,Piemonte,2019,2,0.22,0
Organizzatore di feste e party,Piemonte,2019,3,0.17,0
Organizzatore di feste e party,Piemonte,2019,4,0.22,0
Organizzatore di feste e party,Piemonte,2019,5,0.18,0
Organizzatore di feste e party,Piemonte,2019,6,0.15,0
Organizzatore di feste e party,Piemonte,2019,7,0.17,0
Organizzatore di feste e party,Piemonte,2019,8,0.34,0
Organizzatore di feste e party,Piemonte,2019,9,0.28,0
Organizzatore di feste e party,Piemonte,2019,10,0.35,0
Organizzatore di feste e party,Piemonte,2019,11,0.28,0
Organizzatore di feste e party,Piemonte,2020,3,0.04,0
Organizzatore di feste e party,Piemonte,2020,2,0.11,0
Organizzatore di feste e party,Piemonte,2020,1,0.29,0
Organizzatore di feste e party,Piemonte,2020,0,0.39,0
Organizzatore di feste e party,Puglia,2019,0,0.15,0
Organizzatore di feste e party,Puglia,2019,1,0.11,0
Organizzatore di feste e party,Puglia,2019,2,0.13,0
Organizzatore di feste e party,Puglia,2019,3,0.11,0
Organizzatore di feste e party,Puglia,2019,4,0.14,0
Organizzatore di feste e party,Puglia,2019,5,0.14,0
Organizzatore di feste e party,Puglia,2019,6,0.15,0
Organizzatore di feste e party,Puglia,2019,7,0.1,0
Organizzatore di feste e party,Puglia,2019,8,0.17,0
Organizzatore di feste e party,Puglia,2019,9,0.17,0
Organizzatore di feste e party,Puglia,2019,10,0.12,0
Organizzatore di feste e party,Puglia,2019,11,0.13,0
Organizzatore di feste e party,Puglia,2020,3,0.01,0
Organizzatore di feste e party,Puglia,2020,2,0.05,0
Organizzatore di feste e party,Puglia,2020,1,0.16,0
Organizzatore di feste e party,Puglia,2020,0,0.22,0
Organizzatore di feste e party,Sardegna,2019,0,0.07,0
Organizzatore di feste e party,Sardegna,2019,1,0.07,0
Organizzatore di feste e party,Sardegna,2019,2,0.09,0
Organizzatore di feste e party,Sardegna,2019,3,0.06,0
Organizzatore di feste e party,Sardegna,2019,4,0.07,0
Organizzatore di feste e party,Sardegna,2019,5,0.08,0
Organizzatore di feste e party,Sardegna,2019,6,0.08,0
Organizzatore di feste e party,Sardegna,2019,7,0.07,0
Organizzatore di feste e party,Sardegna,2019,8,0.13,0
Organizzatore di feste e party,Sardegna,2019,9,0.11,0
Organizzatore di feste e party,Sardegna,2019,10,0.1,0
Organizzatore di feste e party,Sardegna,2019,11,0.11,0
Organizzatore di feste e party,Sardegna,2020,3,0.01,0
Organizzatore di feste e party,Sardegna,2020,2,0.03,0
Organizzatore di feste e party,Sardegna,2020,1,0.11,0
Organizzatore di feste e party,Sardegna,2020,0,0.14,0
Organizzatore di feste e party,Sicilia,2019,0,0.12,0
Organizzatore di feste e party,Sicilia,2019,1,0.12,0
Organizzatore di feste e party,Sicilia,2019,2,0.11,0
Organizzatore di feste e party,Sicilia,2019,3,0.1,0
Organizzatore di feste e party,Sicilia,2019,4,0.12,0
Organizzatore di feste e party,Sicilia,2019,5,0.09,0
Organizzatore di feste e party,Sicilia,2019,6,0.12,0
Organizzatore di feste e party,Sicilia,2019,7,0.11,0
Organizzatore di feste e party,Sicilia,2019,8,0.18,0
Organizzatore di feste e party,Sicilia,2019,9,0.13,0
Organizzatore di feste e party,Sicilia,2019,10,0.15,0
Organizzatore di feste e party,Sicilia,2019,11,0.14,0
Organizzatore di feste e party,Sicilia,2020,3,0.02,0
Organizzatore di feste e party,Sicilia,2020,2,0.04,0
Organizzatore di feste e party,Sicilia,2020,1,0.15,0
Organizzatore di feste e party,Sicilia,2020,0,0.18,0
Organizzatore di feste e party,Toscana,2019,0,0.17,0
Organizzatore di feste e party,Toscana,2019,1,0.13,0
Organizzatore di feste e party,Toscana,2019,2,0.14,0
Organizzatore di feste e party,Toscana,2019,3,0.13,0
Organizzatore di feste e party,Toscana,2019,4,0.12,0
Organizzatore di feste e party,Toscana,2019,5,0.12,0
Organizzatore di feste e party,Toscana,2019,6,0.1,0
Organizzatore di feste e party,Toscana,2019,7,0.12,0
Organizzatore di feste e party,Toscana,2019,8,0.24,0
Organizzatore di feste e party,Toscana,2019,9,0.26,0
Organizzatore di feste e party,Toscana,2019,10,0.24,0
Organizzatore di feste e party,Toscana,2019,11,0.18,0
Organizzatore di feste e party,Toscana,2020,3,0.02,0
Organizzatore di feste e party,Toscana,2020,2,0.07,0
Organizzatore di feste e party,Toscana,2020,1,0.2,0
Organizzatore di feste e party,Toscana,2020,0,0.29,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,0,0.02,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,1,0.02,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,2,0.03,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,3,0.02,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,4,0.03,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,5,0.02,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,6,0.02,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,7,0.03,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,8,0.04,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,9,0.04,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,10,0.04,0
Organizzatore di feste e party,Trentino-Alto Adige,2019,11,0.04,0
Organizzatore di feste e party,Trentino-Alto Adige,2020,3,0,0
Organizzatore di feste e party,Trentino-Alto Adige,2020,2,0.01,0
Organizzatore di feste e party,Trentino-Alto Adige,2020,1,0.04,0
Organizzatore di feste e party,Trentino-Alto Adige,2020,0,0.06,0
Organizzatore di feste e party,Umbria,2019,0,0.02,0
Organizzatore di feste e party,Umbria,2019,1,0.02,0
Organizzatore di feste e party,Umbria,2019,2,0.02,0
Organizzatore di feste e party,Umbria,2019,3,0.02,0
Organizzatore di feste e party,Umbria,2019,4,0.02,0
Organizzatore di feste e party,Umbria,2019,5,0.01,0
Organizzatore di feste e party,Umbria,2019,6,0.03,0
Organizzatore di feste e party,Umbria,2019,7,0.02,0
Organizzatore di feste e party,Umbria,2019,8,0.04,0
Organizzatore di feste e party,Umbria,2019,9,0.04,0
Organizzatore di feste e party,Umbria,2019,10,0.05,0
Organizzatore di feste e party,Umbria,2019,11,0.03,0
Organizzatore di feste e party,Umbria,2020,2,0.01,0
Organizzatore di feste e party,Umbria,2020,3,0,0
Organizzatore di feste e party,Umbria,2020,1,0.05,0
Organizzatore di feste e party,Umbria,2020,0,0.06,0
Organizzatore di feste e party,Valle d'Aosta,2019,0,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,1,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,2,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,3,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,4,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,5,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,6,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,7,0,0
Organizzatore di feste e party,Valle d'Aosta,2019,8,0.01,0
Organizzatore di feste e party,Valle d'Aosta,2019,9,0.01,0
Organizzatore di feste e party,Valle d'Aosta,2019,10,0.01,0
Organizzatore di feste e party,Valle d'Aosta,2019,11,0.02,0
Organizzatore di feste e party,Valle d'Aosta,2020,3,0,0
Organizzatore di feste e party,Valle d'Aosta,2020,2,0,0
Organizzatore di feste e party,Valle d'Aosta,2020,1,0.01,0
Organizzatore di feste e party,Valle d'Aosta,2020,0,0,0
Organizzatore di feste e party,Veneto,2019,0,0.19,0
Organizzatore di feste e party,Veneto,2019,1,0.2,0
Organizzatore di feste e party,Veneto,2019,2,0.2,0
Organizzatore di feste e party,Veneto,2019,3,0.13,0
Organizzatore di feste e party,Veneto,2019,4,0.23,0
Organizzatore di feste e party,Veneto,2019,5,0.19,0
Organizzatore di feste e party,Veneto,2019,6,0.2,0
Organizzatore di feste e party,Veneto,2019,7,0.18,0
Organizzatore di feste e party,Veneto,2019,8,0.35,0
Organizzatore di feste e party,Veneto,2019,9,0.34,0
Organizzatore di feste e party,Veneto,2019,10,0.35,0
Organizzatore di feste e party,Veneto,2019,11,0.29,0
Organizzatore di feste e party,Veneto,2020,3,0.03,0
Organizzatore di feste e party,Veneto,2020,2,0.09,0
Organizzatore di feste e party,Veneto,2020,1,0.24,0
Organizzatore di feste e party,Veneto,2020,0,0.4,0
Personal trainer,Abruzzo,2019,0,0.09,0
Personal trainer,Abruzzo,2019,1,0.07,0
Personal trainer,Abruzzo,2019,2,0.05,0
Personal trainer,Abruzzo,2019,3,0.04,0
Personal trainer,Abruzzo,2019,4,0.06,0
Personal trainer,Abruzzo,2019,5,0.05,0
Personal trainer,Abruzzo,2019,6,0.05,0
Personal trainer,Abruzzo,2019,7,0.07,0
Personal trainer,Abruzzo,2019,8,0.07,0
Personal trainer,Abruzzo,2019,9,0.04,0
Personal trainer,Abruzzo,2019,10,0.04,0
Personal trainer,Abruzzo,2019,11,0.03,0
Personal trainer,Abruzzo,2020,3,0.02,0
Personal trainer,Abruzzo,2020,2,0.03,0
Personal trainer,Abruzzo,2020,1,0.05,0
Personal trainer,Abruzzo,2020,0,0.06,0
Personal trainer,Basilicata,2019,0,0.02,0
Personal trainer,Basilicata,2019,1,0.01,0
Personal trainer,Basilicata,2019,2,0.01,0
Personal trainer,Basilicata,2019,3,0,0
Personal trainer,Basilicata,2019,4,0.01,0
Personal trainer,Basilicata,2019,5,0.01,0
Personal trainer,Basilicata,2019,6,0.01,0
Personal trainer,Basilicata,2019,7,0.01,0
Personal trainer,Basilicata,2019,8,0.01,0
Personal trainer,Basilicata,2019,9,0.01,0
Personal trainer,Basilicata,2019,10,0,0
Personal trainer,Basilicata,2019,11,0.01,0
Personal trainer,Basilicata,2020,3,0,0
Personal trainer,Basilicata,2020,2,0.01,0
Personal trainer,Basilicata,2020,1,0.01,0
Personal trainer,Basilicata,2020,0,0.01,0
Personal trainer,Calabria,2019,0,0.07,0
Personal trainer,Calabria,2019,1,0.05,0
Personal trainer,Calabria,2019,2,0.02,0
Personal trainer,Calabria,2019,3,0.03,0
Personal trainer,Calabria,2019,4,0.04,0
Personal trainer,Calabria,2019,5,0.03,0
Personal trainer,Calabria,2019,6,0.04,0
Personal trainer,Calabria,2019,7,0.03,0
Personal trainer,Calabria,2019,8,0.05,0
Personal trainer,Calabria,2019,9,0.04,0
Personal trainer,Calabria,2019,10,0.03,0
Personal trainer,Calabria,2019,11,0.02,0
Personal trainer,Calabria,2020,3,0.01,0
Personal trainer,Calabria,2020,2,0.02,0
Personal trainer,Calabria,2020,1,0.04,0
Personal trainer,Calabria,2020,0,0.05,0
Personal trainer,Campania,2019,0,0.36,0
Personal trainer,Campania,2019,1,0.2,0
Personal trainer,Campania,2019,2,0.22,0
Personal trainer,Campania,2019,3,0.2,0
Personal trainer,Campania,2019,4,0.23,0
Personal trainer,Campania,2019,5,0.18,0
Personal trainer,Campania,2019,6,0.21,0
Personal trainer,Campania,2019,7,0.28,0
Personal trainer,Campania,2019,8,0.33,0
Personal trainer,Campania,2019,9,0.2,0
Personal trainer,Campania,2019,10,0.16,0
Personal trainer,Campania,2019,11,0.12,0
Personal trainer,Campania,2020,3,0.1,0
Personal trainer,Campania,2020,2,0.11,0
Personal trainer,Campania,2020,1,0.21,0
Personal trainer,Campania,2020,0,0.28,0
Personal trainer,Emilia-Romagna,2019,0,0.48,0
Personal trainer,Emilia-Romagna,2019,1,0.29,0
Personal trainer,Emilia-Romagna,2019,2,0.27,0
Personal trainer,Emilia-Romagna,2019,3,0.26,0
Personal trainer,Emilia-Romagna,2019,4,0.35,0
Personal trainer,Emilia-Romagna,2019,5,0.28,0
Personal trainer,Emilia-Romagna,2019,6,0.29,0
Personal trainer,Emilia-Romagna,2019,7,0.32,0
Personal trainer,Emilia-Romagna,2019,8,0.32,0
Personal trainer,Emilia-Romagna,2019,9,0.26,0
Personal trainer,Emilia-Romagna,2019,10,0.23,0
Personal trainer,Emilia-Romagna,2019,11,0.15,0
Personal trainer,Emilia-Romagna,2020,3,0.11,0
Personal trainer,Emilia-Romagna,2020,2,0.13,0
Personal trainer,Emilia-Romagna,2020,1,0.29,0
Personal trainer,Emilia-Romagna,2020,0,0.39,0
Personal trainer,Friuli Venezia Giulia,2019,0,0.08,0
Personal trainer,Friuli Venezia Giulia,2019,1,0.06,0
Personal trainer,Friuli Venezia Giulia,2019,2,0.06,0
Personal trainer,Friuli Venezia Giulia,2019,3,0.05,0
Personal trainer,Friuli Venezia Giulia,2019,4,0.08,0
Personal trainer,Friuli Venezia Giulia,2019,5,0.04,0
Personal trainer,Friuli Venezia Giulia,2019,6,0.05,0
Personal trainer,Friuli Venezia Giulia,2019,7,0.06,0
Personal trainer,Friuli Venezia Giulia,2019,8,0.07,0
Personal trainer,Friuli Venezia Giulia,2019,9,0.05,0
Personal trainer,Friuli Venezia Giulia,2019,10,0.04,0
Personal trainer,Friuli Venezia Giulia,2019,11,0.03,0
Personal trainer,Friuli Venezia Giulia,2020,3,0.03,0
Personal trainer,Friuli Venezia Giulia,2020,2,0.03,0
Personal trainer,Friuli Venezia Giulia,2020,1,0.06,0
Personal trainer,Friuli Venezia Giulia,2020,0,0.09,0
Personal trainer,Lazio,2019,0,0.5,0
Personal trainer,Lazio,2019,1,0.29,0
Personal trainer,Lazio,2019,2,0.3,0
Personal trainer,Lazio,2019,3,0.28,0
Personal trainer,Lazio,2019,4,0.43,0
Personal trainer,Lazio,2019,5,0.28,0
Personal trainer,Lazio,2019,6,0.3,0
Personal trainer,Lazio,2019,7,0.3,0
Personal trainer,Lazio,2019,8,0.39,0
Personal trainer,Lazio,2019,9,0.31,0
Personal trainer,Lazio,2019,10,0.26,0
Personal trainer,Lazio,2019,11,0.19,0
Personal trainer,Lazio,2020,3,0.13,0
Personal trainer,Lazio,2020,2,0.16,0
Personal trainer,Lazio,2020,1,0.3,0
Personal trainer,Lazio,2020,0,0.37,0
Personal trainer,Liguria,2019,0,0.1,0
Personal trainer,Liguria,2019,1,0.07,0
Personal trainer,Liguria,2019,2,0.06,0
Personal trainer,Liguria,2019,3,0.06,0
Personal trainer,Liguria,2019,4,0.09,0
Personal trainer,Liguria,2019,5,0.07,0
Personal trainer,Liguria,2019,6,0.06,0
Personal trainer,Liguria,2019,7,0.06,0
Personal trainer,Liguria,2019,8,0.08,0
Personal trainer,Liguria,2019,9,0.05,0
Personal trainer,Liguria,2019,10,0.04,0
Personal trainer,Liguria,2019,11,0.03,0
Personal trainer,Liguria,2020,3,0.03,0
Personal trainer,Liguria,2020,2,0.04,0
Personal trainer,Liguria,2020,1,0.06,0
Personal trainer,Liguria,2020,0,0.07,0
Personal trainer,Lombardia,2019,0,1,0
Personal trainer,Lombardia,2019,1,0.62,0
Personal trainer,Lombardia,2019,2,0.63,0
Personal trainer,Lombardia,2019,3,0.53,0
Personal trainer,Lombardia,2019,4,0.81,0
Personal trainer,Lombardia,2019,5,0.6,0
Personal trainer,Lombardia,2019,6,0.55,0
Personal trainer,Lombardia,2019,7,0.65,0
Personal trainer,Lombardia,2019,8,0.77,0
Personal trainer,Lombardia,2019,9,0.55,0
Personal trainer,Lombardia,2019,10,0.53,0
Personal trainer,Lombardia,2019,11,0.34,0
Personal trainer,Lombardia,2020,3,0.27,0
Personal trainer,Lombardia,2020,2,0.32,0
Personal trainer,Lombardia,2020,1,0.61,0
Personal trainer,Lombardia,2020,0,0.79,0
Personal trainer,Marche,2019,0,0.1,0
Personal trainer,Marche,2019,1,0.07,0
Personal trainer,Marche,2019,2,0.06,0
Personal trainer,Marche,2019,3,0.05,0
Personal trainer,Marche,2019,4,0.08,0
Personal trainer,Marche,2019,5,0.06,0
Personal trainer,Marche,2019,6,0.06,0
Personal trainer,Marche,2019,7,0.07,0
Personal trainer,Marche,2019,8,0.07,0
Personal trainer,Marche,2019,9,0.06,0
Personal trainer,Marche,2019,10,0.04,0
Personal trainer,Marche,2019,11,0.03,0
Personal trainer,Marche,2020,3,0.03,0
Personal trainer,Marche,2020,2,0.04,0
Personal trainer,Marche,2020,1,0.05,0
Personal trainer,Marche,2020,0,0.08,0
Personal trainer,Molise,2019,0,0.01,0
Personal trainer,Molise,2019,1,0.01,0
Personal trainer,Molise,2019,2,0,0
Personal trainer,Molise,2019,3,0,0
Personal trainer,Molise,2019,4,0.01,0
Personal trainer,Molise,2019,5,0,0
Personal trainer,Molise,2019,6,0.01,0
Personal trainer,Molise,2019,7,0.01,0
Personal trainer,Molise,2019,8,0.02,0
Personal trainer,Molise,2019,9,0.01,0
Personal trainer,Molise,2019,10,0.01,0
Personal trainer,Molise,2019,11,0,0
Personal trainer,Molise,2020,3,0,0
Personal trainer,Molise,2020,2,0,0
Personal trainer,Molise,2020,1,0.01,0
Personal trainer,Molise,2020,0,0.01,0
Personal trainer,Piemonte,2019,0,0.32,0
Personal trainer,Piemonte,2019,1,0.2,0
Personal trainer,Piemonte,2019,2,0.26,0
Personal trainer,Piemonte,2019,3,0.21,0
Personal trainer,Piemonte,2019,4,0.26,0
Personal trainer,Piemonte,2019,5,0.2,0
Personal trainer,Piemonte,2019,6,0.18,0
Personal trainer,Piemonte,2019,7,0.22,0
Personal trainer,Piemonte,2019,8,0.28,0
Personal trainer,Piemonte,2019,9,0.2,0
Personal trainer,Piemonte,2019,10,0.17,0
Personal trainer,Piemonte,2019,11,0.14,0
Personal trainer,Piemonte,2020,3,0.09,0
Personal trainer,Piemonte,2020,2,0.12,0
Personal trainer,Piemonte,2020,1,0.23,0
Personal trainer,Piemonte,2020,0,0.25,0
Personal trainer,Puglia,2019,0,0.19,0
Personal trainer,Puglia,2019,1,0.12,0
Personal trainer,Puglia,2019,2,0.13,0
Personal trainer,Puglia,2019,3,0.1,0
Personal trainer,Puglia,2019,4,0.14,0
Personal trainer,Puglia,2019,5,0.13,0
Personal trainer,Puglia,2019,6,0.11,0
Personal trainer,Puglia,2019,7,0.11,0
Personal trainer,Puglia,2019,8,0.18,0
Personal trainer,Puglia,2019,9,0.13,0
Personal trainer,Puglia,2019,10,0.1,0
Personal trainer,Puglia,2019,11,0.06,0
Personal trainer,Puglia,2020,3,0.04,0
Personal trainer,Puglia,2020,2,0.06,0
Personal trainer,Puglia,2020,1,0.12,0
Personal trainer,Puglia,2020,0,0.13,0
Personal trainer,Sardegna,2019,0,0.09,0
Personal trainer,Sardegna,2019,1,0.06,0
Personal trainer,Sardegna,2019,2,0.06,0
Personal trainer,Sardegna,2019,3,0.07,0
Personal trainer,Sardegna,2019,4,0.07,0
Personal trainer,Sardegna,2019,5,0.05,0
Personal trainer,Sardegna,2019,6,0.05,0
