ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets
Installazione aria condizionata,Basilicata,2019,8,0.08
Installazione aria condizionata,Basilicata,2019,9,0.04
Installazione aria condizionata,Basilicata,2019,10,0.06
Installazione aria condizionata,Basilicata,2019,11,0.04
Installazione aria condizionata,Basilicata,2020,0,0.15
Installazione aria condizionata,Basilicata,2020,1,0.30
Installazione aria condizionata,Basilicata,2020,2,0.50
Installazione aria condizionata,Basilicata,2020,3,0.05
Installazione aria condizionata,Calabria,2019,0,0.04
Installazione aria condizionata,Calabria,2019,1,0.04
Installazione aria condizionata,Calabria,2019,2,0.05
Installazione aria condizionata,Calabria,2019,3,0.04
Installazione aria condizionata,Calabria,2019,4,0.08
Installazione aria condizionata,Calabria,2019,5,0.28
Installazione aria condizionata,Calabria,2019,6,0.22
Installazione aria condizionata,Calabria,2019,7,0.12
Installazione aria condizionata,Calabria,2019,8,0.05
Installazione aria condizionata,Calabria,2019,9,0.02
Installazione aria condizionata,Calabria,2019,10,0.04
Installazione aria condizionata,Calabria,2019,11,0.03
Installazione aria condizionata,Calabria,2020,0,0.27
Installazione aria condizionata,Calabria,2020,1,0.23
Installazione aria condizionata,Calabria,2020,2,0.30
Installazione aria condizionata,Calabria,2020,3,0.20
Installazione aria condizionata,Campania,2019,0,0.03
Installazione aria condizionata,Campania,2019,1,0.03
Installazione aria condizionata,Campania,2019,2,0.05
Installazione aria condizionata,Campania,2019,3,0.06
Installazione aria condizionata,Campania,2019,4,0.07
Installazione aria condizionata,Campania,2019,5,0.26
Installazione aria condizionata,Campania,2019,6,0.22
Installazione aria condizionata,Campania,2019,7,0.10
Installazione aria condizionata,Campania,2019,8,0.05
Installazione aria condizionata,Campania,2019,9,0.04
Installazione aria condizionata,Campania,2019,10,0.06
Installazione aria condizionata,Campania,2019,11,0.04
Installazione aria condizionata,Campania,2020,0,0.26
Installazione aria condizionata,Campania,2020,1,0.21
Installazione aria condizionata,Campania,2020,2,0.24
Installazione aria condizionata,Campania,2020,3,0.29
Installazione aria condizionata,Emilia-Romagna,2019,0,0.04
Installazione aria condizionata,Emilia-Romagna,2019,1,0.04
Installazione aria condizionata,Emilia-Romagna,2019,2,0.08
Installazione aria condizionata,Emilia-Romagna,2019,3,0.06
Installazione aria condizionata,Emilia-Romagna,2019,4,0.09
Installazione aria condizionata,Emilia-Romagna,2019,5,0.29
Installazione aria condizionata,Emilia-Romagna,2019,6,0.19
Installazione aria condizionata,Emilia-Romagna,2019,7,0.05
Installazione aria condizionata,Emilia-Romagna,2019,8,0.05
Installazione aria condizionata,Emilia-Romagna,2019,9,0.04
Installazione aria condizionata,Emilia-Romagna,2019,10,0.04
Installazione aria condizionata,Emilia-Romagna,2019,11,0.03
Installazione aria condizionata,Emilia-Romagna,2020,0,0.26
Installazione aria condizionata,Emilia-Romagna,2020,1,0.28
Installazione aria condizionata,Emilia-Romagna,2020,2,0.18
Installazione aria condizionata,Emilia-Romagna,2020,3,0.29
Installazione aria condizionata,Friuli Venezia Giulia,2019,0,0.05
Installazione aria condizionata,Friuli Venezia Giulia,2019,1,0.03
Installazione aria condizionata,Friuli Venezia Giulia,2019,2,0.07
Installazione aria condizionata,Friuli Venezia Giulia,2019,3,0.08
Installazione aria condizionata,Friuli Venezia Giulia,2019,4,0.10
Installazione aria condizionata,Friuli Venezia Giulia,2019,5,0.29
Installazione aria condizionata,Friuli Venezia Giulia,2019,6,0.17
Installazione aria condizionata,Friuli Venezia Giulia,2019,7,0.06
Installazione aria condizionata,Friuli Venezia Giulia,2019,8,0.05
Installazione aria condizionata,Friuli Venezia Giulia,2019,9,0.04
Installazione aria condizionata,Friuli Venezia Giulia,2019,10,0.03
Installazione aria condizionata,Friuli Venezia Giulia,2019,11,0.02
Installazione aria condizionata,Friuli Venezia Giulia,2020,0,0.21
Installazione aria condizionata,Friuli Venezia Giulia,2020,1,0.27
Installazione aria condizionata,Friuli Venezia Giulia,2020,2,0.27
Installazione aria condizionata,Friuli Venezia Giulia,2020,3,0.25
Installazione aria condizionata,Italia,2019,0,0.03
Installazione aria condizionata,Italia,2019,1,0.03
Installazione aria condizionata,Italia,2019,2,0.06
Installazione aria condizionata,Italia,2019,3,0.06
Installazione aria condizionata,Italia,2019,4,0.08
Installazione aria condizionata,Italia,2019,5,0.28
Installazione aria condizionata,Italia,2019,6,0.23
Installazione aria condizionata,Italia,2019,7,0.06
Installazione aria condizionata,Italia,2019,8,0.04
Installazione aria condizionata,Italia,2019,9,0.04
Installazione aria condizionata,Italia,2019,10,0.05
Installazione aria condizionata,Italia,2019,11,0.03
Installazione aria condizionata,Italia,2020,0,0.25
Installazione aria condizionata,Italia,2020,1,0.28
Installazione aria condizionata,Italia,2020,2,0.21
Installazione aria condizionata,Italia,2020,3,0.26
Installazione aria condizionata,Lazio,2019,0,0.03
Installazione aria condizionata,Lazio,2019,1,0.03
Installazione aria condizionata,Lazio,2019,2,0.06
Installazione aria condizionata,Lazio,2019,3,0.06
Installazione aria condizionata,Lazio,2019,4,0.08
Installazione aria condizionata,Lazio,2019,5,0.27
Installazione aria condizionata,Lazio,2019,6,0.24
Installazione aria condizionata,Lazio,2019,7,0.06
Installazione aria condizionata,Lazio,2019,8,0.04
Installazione aria condizionata,Lazio,2019,9,0.04
Installazione aria condizionata,Lazio,2019,10,0.05
Installazione aria condizionata,Lazio,2019,11,0.04
Installazione aria condizionata,Lazio,2020,0,0.27
Installazione aria condizionata,Lazio,2020,1,0.26
Installazione aria condizionata,Lazio,2020,2,0.20
Installazione aria condizionata,Lazio,2020,3,0.27
Installazione aria condizionata,Liguria,2019,0,0.03
Installazione aria condizionata,Liguria,2019,1,0.03
Installazione aria condizionata,Liguria,2019,2,0.07
Installazione aria condizionata,Liguria,2019,3,0.07
Installazione aria condizionata,Liguria,2019,4,0.07
Installazione aria condizionata,Liguria,2019,5,0.24
Installazione aria condizionata,Liguria,2019,6,0.26
Installazione aria condizionata,Liguria,2019,7,0.08
Installazione aria condizionata,Liguria,2019,8,0.05
Installazione aria condizionata,Liguria,2019,9,0.04
Installazione aria condizionata,Liguria,2019,10,0.04
Installazione aria condizionata,Liguria,2019,11,0.02
Installazione aria condizionata,Liguria,2020,0,0.22
Installazione aria condizionata,Liguria,2020,1,0.32
Installazione aria condizionata,Liguria,2020,2,0.23
Installazione aria condizionata,Liguria,2020,3,0.22
Installazione aria condizionata,Lombardia,2019,0,0.03
Installazione aria condizionata,Lombardia,2019,1,0.03
Installazione aria condizionata,Lombardia,2019,2,0.07
Installazione aria condizionata,Lombardia,2019,3,0.06
Installazione aria condizionata,Lombardia,2019,4,0.08
Installazione aria condizionata,Lombardia,2019,5,0.31
Installazione aria condizionata,Lombardia,2019,6,0.23
Installazione aria condizionata,Lombardia,2019,7,0.04
Installazione aria condizionata,Lombardia,2019,8,0.04
Installazione aria condizionata,Lombardia,2019,9,0.04
Installazione aria condizionata,Lombardia,2019,10,0.04
Installazione aria condizionata,Lombardia,2019,11,0.02
Installazione aria condizionata,Lombardia,2020,0,0.23
Installazione aria condizionata,Lombardia,2020,1,0.27
Installazione aria condizionata,Lombardia,2020,2,0.20
Installazione aria condizionata,Lombardia,2020,3,0.30
Installazione aria condizionata,Marche,2019,0,0.03
Installazione aria condizionata,Marche,2019,1,0.02
Installazione aria condizionata,Marche,2019,2,0.08
Installazione aria condizionata,Marche,2019,3,0.08
Installazione aria condizionata,Marche,2019,4,0.09
Installazione aria condizionata,Marche,2019,5,0.25
Installazione aria condizionata,Marche,2019,6,0.18
Installazione aria condizionata,Marche,2019,7,0.08
Installazione aria condizionata,Marche,2019,8,0.06
Installazione aria condizionata,Marche,2019,9,0.04
Installazione aria condizionata,Marche,2019,10,0.05
Installazione aria condizionata,Marche,2019,11,0.04
Installazione aria condizionata,Marche,2020,0,0.29
Installazione aria condizionata,Marche,2020,1,0.32
Installazione aria condizionata,Marche,2020,2,0.19
Installazione aria condizionata,Marche,2020,3,0.20
Installazione aria condizionata,Molise,2019,0,0.02
Installazione aria condizionata,Molise,2019,1,0.00
Installazione aria condizionata,Molise,2019,2,0.09
Installazione aria condizionata,Molise,2019,3,0.04
Installazione aria condizionata,Molise,2019,4,0.07
Installazione aria condizionata,Molise,2019,5,0.23
Installazione aria condizionata,Molise,2019,6,0.25
Installazione aria condizionata,Molise,2019,7,0.05
Installazione aria condizionata,Molise,2019,8,0.07
Installazione aria condizionata,Molise,2019,9,0.04
Installazione aria condizionata,Molise,2019,10,0.09
Installazione aria condizionata,Molise,2019,11,0.05
Installazione aria condizionata,Molise,2020,0,0.57
Installazione aria condizionata,Molise,2020,1,0.36
Installazione aria condizionata,Molise,2020,2,0.00
Installazione aria condizionata,Molise,2020,3,0.07
Installazione aria condizionata,Piemonte,2019,0,0.03
Installazione aria condizionata,Piemonte,2019,1,0.03
Installazione aria condizionata,Piemonte,2019,2,0.06
Installazione aria condizionata,Piemonte,2019,3,0.06
Installazione aria condizionata,Piemonte,2019,4,0.07
Installazione aria condizionata,Piemonte,2019,5,0.26
Installazione aria condizionata,Piemonte,2019,6,0.28
Installazione aria condizionata,Piemonte,2019,7,0.06
Installazione aria condizionata,Piemonte,2019,8,0.06
Installazione aria condizionata,Piemonte,2019,9,0.05
Installazione aria condizionata,Piemonte,2019,10,0.04
Installazione aria condizionata,Piemonte,2019,11,0.03
Installazione aria condizionata,Piemonte,2020,0,0.24
Installazione aria condizionata,Piemonte,2020,1,0.28
Installazione aria condizionata,Piemonte,2020,2,0.24
Installazione aria condizionata,Piemonte,2020,3,0.24
Installazione aria condizionata,Puglia,2019,0,0.03
Installazione aria condizionata,Puglia,2019,1,0.03
Installazione aria condizionata,Puglia,2019,2,0.07
Installazione aria condizionata,Puglia,2019,3,0.07
Installazione aria condizionata,Puglia,2019,4,0.08
Installazione aria condizionata,Puglia,2019,5,0.24
Installazione aria condizionata,Puglia,2019,6,0.22
Installazione aria condizionata,Puglia,2019,7,0.10
Installazione aria condizionata,Puglia,2019,8,0.04
Installazione aria condizionata,Puglia,2019,9,0.04
Installazione aria condizionata,Puglia,2019,10,0.04
Installazione aria condizionata,Puglia,2019,11,0.04
Installazione aria condizionata,Puglia,2020,0,0.25
Installazione aria condizionata,Puglia,2020,1,0.25
Installazione aria condizionata,Puglia,2020,2,0.26
Installazione aria condizionata,Puglia,2020,3,0.23
Installazione aria condizionata,Sardegna,2019,0,0.06
Installazione aria condizionata,Sardegna,2019,1,0.03
Installazione aria condizionata,Sardegna,2019,2,0.04
Installazione aria condizionata,Sardegna,2019,3,0.03
Installazione aria condizionata,Sardegna,2019,4,0.05
Installazione aria condizionata,Sardegna,2019,5,0.13
Installazione aria condizionata,Sardegna,2019,6,0.27
Installazione aria condizionata,Sardegna,2019,7,0.11
Installazione aria condizionata,Sardegna,2019,8,0.06
Installazione aria condizionata,Sardegna,2019,9,0.06
Installazione aria condizionata,Sardegna,2019,10,0.11
Installazione aria condizionata,Sardegna,2019,11,0.05
Installazione aria condizionata,Sardegna,2020,0,0.39
Installazione aria condizionata,Sardegna,2020,1,0.31
Installazione aria condizionata,Sardegna,2020,2,0.17
Installazione aria condizionata,Sardegna,2020,3,0.13
Installazione aria condizionata,Sicilia,2019,0,0.04
Installazione aria condizionata,Sicilia,2019,1,0.03
Installazione aria condizionata,Sicilia,2019,2,0.04
Installazione aria condizionata,Sicilia,2019,3,0.05
Installazione aria condizionata,Sicilia,2019,4,0.08
Installazione aria condizionata,Sicilia,2019,5,0.27
Installazione aria condizionata,Sicilia,2019,6,0.24
Installazione aria condizionata,Sicilia,2019,7,0.10
Installazione aria condizionata,Sicilia,2019,8,0.04
Installazione aria condizionata,Sicilia,2019,9,0.03
Installazione aria condizionata,Sicilia,2019,10,0.06
Installazione aria condizionata,Sicilia,2019,11,0.03
Installazione aria condizionata,Sicilia,2020,0,0.26
Installazione aria condizionata,Sicilia,2020,1,0.31
Installazione aria condizionata,Sicilia,2020,2,0.23
Installazione aria condizionata,Sicilia,2020,3,0.20
Installazione aria condizionata,Toscana,2019,0,0.04
Installazione aria condizionata,Toscana,2019,1,0.03
Installazione aria condizionata,Toscana,2019,2,0.06
Installazione aria condizionata,Toscana,2019,3,0.06
Installazione aria condizionata,Toscana,2019,4,0.08
Installazione aria condizionata,Toscana,2019,5,0.26
Installazione aria condizionata,Toscana,2019,6,0.26
Installazione aria condizionata,Toscana,2019,7,0.05
Installazione aria condizionata,Toscana,2019,8,0.05
Installazione aria condizionata,Toscana,2019,9,0.04
Installazione aria condizionata,Toscana,2019,10,0.05
Installazione aria condizionata,Toscana,2019,11,0.02
Installazione aria condizionata,Toscana,2020,0,0.28
Installazione aria condizionata,Toscana,2020,1,0.30
Installazione aria condizionata,Toscana,2020,2,0.18
Installazione aria condizionata,Toscana,2020,3,0.23
Installazione aria condizionata,Trentino-Alto Adige,2019,0,0.03
Installazione aria condizionata,Trentino-Alto Adige,2019,1,0.01
Installazione aria condizionata,Trentino-Alto Adige,2019,2,0.08
Installazione aria condizionata,Trentino-Alto Adige,2019,3,0.04
Installazione aria condizionata,Trentino-Alto Adige,2019,4,0.08
Installazione aria condizionata,Trentino-Alto Adige,2019,5,0.33
Installazione aria condizionata,Trentino-Alto Adige,2019,6,0.21
Installazione aria condizionata,Trentino-Alto Adige,2019,7,0.10
Installazione aria condizionata,Trentino-Alto Adige,2019,8,0.05
Installazione aria condizionata,Trentino-Alto Adige,2019,9,0.02
Installazione aria condizionata,Trentino-Alto Adige,2019,10,0.02
Installazione aria condizionata,Trentino-Alto Adige,2019,11,0.01
Installazione aria condizionata,Trentino-Alto Adige,2020,0,0.19
Installazione aria condizionata,Trentino-Alto Adige,2020,1,0.28
Installazione aria condizionata,Trentino-Alto Adige,2020,2,0.22
Installazione aria condizionata,Trentino-Alto Adige,2020,3,0.31
Installazione aria condizionata,Umbria,2019,0,0.04
Installazione aria condizionata,Umbria,2019,1,0.03
Installazione aria condizionata,Umbria,2019,2,0.05
Installazione aria condizionata,Umbria,2019,3,0.04
Installazione aria condizionata,Umbria,2019,4,0.06
Installazione aria condizionata,Umbria,2019,5,0.22
Installazione aria condizionata,Umbria,2019,6,0.24
Installazione aria condizionata,Umbria,2019,7,0.09
Installazione aria condizionata,Umbria,2019,8,0.04
Installazione aria condizionata,Umbria,2019,9,0.07
Installazione aria condizionata,Umbria,2019,10,0.06
Installazione aria condizionata,Umbria,2019,11,0.06
Installazione aria condizionata,Umbria,2020,0,0.24
Installazione aria condizionata,Umbria,2020,1,0.22
Installazione aria condizionata,Umbria,2020,2,0.28
Installazione aria condizionata,Umbria,2020,3,0.26
Installazione aria condizionata,Valle d'Aosta,2019,0,0.02
Installazione aria condizionata,Valle d'Aosta,2019,1,0.04
Installazione aria condizionata,Valle d'Aosta,2019,2,0.04
Installazione aria condizionata,Valle d'Aosta,2019,3,0.08
Installazione aria condizionata,Valle d'Aosta,2019,4,0.08
Installazione aria condizionata,Valle d'Aosta,2019,5,0.18
Installazione aria condizionata,Valle d'Aosta,2019,6,0.24
Installazione aria condizionata,Valle d'Aosta,2019,7,0.10
Installazione aria condizionata,Valle d'Aosta,2019,8,0.02
Installazione aria condizionata,Valle d'Aosta,2019,9,0.10
Installazione aria condizionata,Valle d'Aosta,2019,10,0.08
Installazione aria condizionata,Valle d'Aosta,2019,11,0.00
Installazione aria condizionata,Valle d'Aosta,2020,0,0.14
Installazione aria condizionata,Valle d'Aosta,2020,1,0.36
Installazione aria condizionata,Valle d'Aosta,2020,2,0.23
Installazione aria condizionata,Valle d'Aosta,2020,3,0.27
Installazione aria condizionata,Veneto,2019,0,0.04
Installazione aria condizionata,Veneto,2019,1,0.04
Installazione aria condizionata,Veneto,2019,2,0.07
Installazione aria condizionata,Veneto,2019,3,0.06
Installazione aria condizionata,Veneto,2019,4,0.09
Installazione aria condizionata,Veneto,2019,5,0.35
Installazione aria condizionata,Veneto,2019,6,0.17
Installazione aria condizionata,Veneto,2019,7,0.05
Installazione aria condizionata,Veneto,2019,8,0.03
Installazione aria condizionata,Veneto,2019,9,0.03
Installazione aria condizionata,Veneto,2019,10,0.04
Installazione aria condizionata,Veneto,2019,11,0.02
Installazione aria condizionata,Veneto,2020,0,0.22
Installazione aria condizionata,Veneto,2020,1,0.27
Installazione aria condizionata,Veneto,2020,2,0.24
Installazione aria condizionata,Veneto,2020,3,0.26
Organizzatore di feste e party,Abruzzo,2019,0,0.12
Organizzatore di feste e party,Abruzzo,2019,1,0.09
Organizzatore di feste e party,Abruzzo,2019,2,0.04
Organizzatore di feste e party,Abruzzo,2019,3,0.07
Organizzatore di feste e party,Abruzzo,2019,4,0.08
Organizzatore di feste e party,Abruzzo,2019,5,0.07
Organizzatore di feste e party,Abruzzo,2019,6,0.09
Organizzatore di feste e party,Abruzzo,2019,7,0.06
Organizzatore di feste e party,Abruzzo,2019,8,0.10
Organizzatore di feste e party,Abruzzo,2019,9,0.10
Organizzatore di feste e party,Abruzzo,2019,10,0.10
Organizzatore di feste e party,Abruzzo,2019,11,0.09
Organizzatore di feste e party,Abruzzo,2020,0,0.41
Organizzatore di feste e party,Abruzzo,2020,1,0.34
Organizzatore di feste e party,Abruzzo,2020,2,0.18
Organizzatore di feste e party,Abruzzo,2020,3,0.06
Organizzatore di feste e party,Basilicata,2019,0,0.11
Organizzatore di feste e party,Basilicata,2019,1,0.07
Organizzatore di feste e party,Basilicata,2019,2,0.06
Organizzatore di feste e party,Basilicata,2019,3,0.07
Organizzatore di feste e party,Basilicata,2019,4,0.08
Organizzatore di feste e party,Basilicata,2019,5,0.09
Organizzatore di feste e party,Basilicata,2019,6,0.08
Organizzatore di feste e party,Basilicata,2019,7,0.10
Organizzatore di feste e party,Basilicata,2019,8,0.05
Organizzatore di feste e party,Basilicata,2019,9,0.09
Organizzatore di feste e party,Basilicata,2019,10,0.10
Organizzatore di feste e party,Basilicata,2019,11,0.10
Organizzatore di feste e party,Basilicata,2020,0,0.52
Organizzatore di feste e party,Basilicata,2020,1,0.22
Organizzatore di feste e party,Basilicata,2020,2,0.17
Organizzatore di feste e party,Basilicata,2020,3,0.09
Organizzatore di feste e party,Calabria,2019,0,0.10
Organizzatore di feste e party,Calabria,2019,1,0.10
Organizzatore di feste e party,Calabria,2019,2,0.06
Organizzatore di feste e party,Calabria,2019,3,0.08
Organizzatore di feste e party,Calabria,2019,4,0.09
Organizzatore di feste e party,Calabria,2019,5,0.06
Organizzatore di feste e party,Calabria,2019,6,0.07
Organizzatore di feste e party,Calabria,2019,7,0.05
Organizzatore di feste e party,Calabria,2019,8,0.13
Organizzatore di feste e party,Calabria,2019,9,0.11
Organizzatore di feste e party,Calabria,2019,10,0.07
Organizzatore di feste e party,Calabria,2019,11,0.09
Organizzatore di feste e party,Calabria,2020,0,0.53
Organizzatore di feste e party,Calabria,2020,1,0.35
Organizzatore di feste e party,Calabria,2020,2,0.12
Organizzatore di feste e party,Calabria,2020,3,0.00
Organizzatore di feste e party,Campania,2019,0,0.11
Organizzatore di feste e party,Campania,2019,1,0.08
Organizzatore di feste e party,Campania,2019,2,0.08
Organizzatore di feste e party,Campania,2019,3,0.07
Organizzatore di feste e party,Campania,2019,4,0.09
Organizzatore di feste e party,Campania,2019,5,0.07
Organizzatore di feste e party,Campania,2019,6,0.05
Organizzatore di feste e party,Campania,2019,7,0.06
Organizzatore di feste e party,Campania,2019,8,0.14
Organizzatore di feste e party,Campania,2019,9,0.10
Organizzatore di feste e party,Campania,2019,10,0.09
Organizzatore di feste e party,Campania,2019,11,0.08
Organizzatore di feste e party,Campania,2020,0,0.49
Organizzatore di feste e party,Campania,2020,1,0.39
Organizzatore di feste e party,Campania,2020,2,0.10
Organizzatore di feste e party,Campania,2020,3,0.02
Organizzatore di feste e party,Emilia-Romagna,2019,0,0.07
Organizzatore di feste e party,Emilia-Romagna,2019,1,0.06
Organizzatore di feste e party,Emilia-Romagna,2019,2,0.07
Organizzatore di feste e party,Emilia-Romagna,2019,3,0.05
Organizzatore di feste e party,Emilia-Romagna,2019,4,0.07
Organizzatore di feste e party,Emilia-Romagna,2019,5,0.07
Organizzatore di feste e party,Emilia-Romagna,2019,6,0.06
Organizzatore di feste e party,Emilia-Romagna,2019,7,0.06
Organizzatore di feste e party,Emilia-Romagna,2019,8,0.14
Organizzatore di feste e party,Emilia-Romagna,2019,9,0.11
Organizzatore di feste e party,Emilia-Romagna,2019,10,0.12
Organizzatore di feste e party,Emilia-Romagna,2019,11,0.11
Organizzatore di feste e party,Emilia-Romagna,2020,0,0.51
Organizzatore di feste e party,Emilia-Romagna,2020,1,0.34
Organizzatore di feste e party,Emilia-Romagna,2020,2,0.11
Organizzatore di feste e party,Emilia-Romagna,2020,3,0.04
Organizzatore di feste e party,Friuli Venezia Giulia,2019,0,0.07
Organizzatore di feste e party,Friuli Venezia Giulia,2019,1,0.07
Organizzatore di feste e party,Friuli Venezia Giulia,2019,2,0.07
Organizzatore di feste e party,Friuli Venezia Giulia,2019,3,0.05
Organizzatore di feste e party,Friuli Venezia Giulia,2019,4,0.06
Organizzatore di feste e party,Friuli Venezia Giulia,2019,5,0.05
Organizzatore di feste e party,Friuli Venezia Giulia,2019,6,0.08
Organizzatore di feste e party,Friuli Venezia Giulia,2019,7,0.06
Organizzatore di feste e party,Friuli Venezia Giulia,2019,8,0.14
Organizzatore di feste e party,Friuli Venezia Giulia,2019,9,0.11
Organizzatore di feste e party,Friuli Venezia Giulia,2019,10,0.13
Organizzatore di feste e party,Friuli Venezia Giulia,2019,11,0.11
Organizzatore di feste e party,Friuli Venezia Giulia,2020,0,0.53
Organizzatore di feste e party,Friuli Venezia Giulia,2020,1,0.32
Organizzatore di feste e party,Friuli Venezia Giulia,2020,2,0.11
Organizzatore di feste e party,Friuli Venezia Giulia,2020,3,0.04
Organizzatore di feste e party,Italia,2019,0,0.09
Organizzatore di feste e party,Italia,2019,1,0.07
Organizzatore di feste e party,Italia,2019,2,0.07
Organizzatore di feste e party,Italia,2019,3,0.06
Organizzatore di feste e party,Italia,2019,4,0.08
Organizzatore di feste e party,Italia,2019,5,0.06
Organizzatore di feste e party,Italia,2019,6,0.06
Organizzatore di feste e party,Italia,2019,7,0.06
Organizzatore di feste e party,Italia,2019,8,0.13
Organizzatore di feste e party,Italia,2019,9,0.11
Organizzatore di feste e party,Italia,2019,10,0.11
Organizzatore di feste e party,Italia,2019,11,0.10
Organizzatore di feste e party,Italia,2020,0,0.50
Organizzatore di feste e party,Italia,2020,1,0.35
Organizzatore di feste e party,Italia,2020,2,0.11
Organizzatore di feste e party,Italia,2020,3,0.04
Organizzatore di feste e party,Lazio,2019,0,0.12
Organizzatore di feste e party,Lazio,2019,1,0.09
Organizzatore di feste e party,Lazio,2019,2,0.06
Organizzatore di feste e party,Lazio,2019,3,0.04
Organizzatore di feste e party,Lazio,2019,4,0.08
Organizzatore di feste e party,Lazio,2019,5,0.06
Organizzatore di feste e party,Lazio,2019,6,0.05
Organizzatore di feste e party,Lazio,2019,7,0.05
Organizzatore di feste e party,Lazio,2019,8,0.13
Organizzatore di feste e party,Lazio,2019,9,0.10
Organizzatore di feste e party,Lazio,2019,10,0.10
Organizzatore di feste e party,Lazio,2019,11,0.11
Organizzatore di feste e party,Lazio,2020,0,0.47
Organizzatore di feste e party,Lazio,2020,1,0.38
Organizzatore di feste e party,Lazio,2020,2,0.12
Organizzatore di feste e party,Lazio,2020,3,0.04
Organizzatore di feste e party,Liguria,2019,0,0.12
Organizzatore di feste e party,Liguria,2019,1,0.10
Organizzatore di feste e party,Liguria,2019,2,0.08
Organizzatore di feste e party,Liguria,2019,3,0.05
Organizzatore di feste e party,Liguria,2019,4,0.07
Organizzatore di feste e party,Liguria,2019,5,0.05
Organizzatore di feste e party,Liguria,2019,6,0.06
Organizzatore di feste e party,Liguria,2019,7,0.07
Organizzatore di feste e party,Liguria,2019,8,0.12
Organizzatore di feste e party,Liguria,2019,9,0.10
Organizzatore di feste e party,Liguria,2019,10,0.10
Organizzatore di feste e party,Liguria,2019,11,0.07
Organizzatore di feste e party,Liguria,2020,0,0.44
Organizzatore di feste e party,Liguria,2020,1,0.39
Organizzatore di feste e party,Liguria,2020,2,0.14
Organizzatore di feste e party,Liguria,2020,3,0.03
Organizzatore di feste e party,Lombardia,2019,0,0.09
Organizzatore di feste e party,Lombardia,2019,1,0.06
Organizzatore di feste e party,Lombardia,2019,2,0.06
Organizzatore di feste e party,Lombardia,2019,3,0.05
Organizzatore di feste e party,Lombardia,2019,4,0.07
Organizzatore di feste e party,Lombardia,2019,5,0.05
Organizzatore di feste e party,Lombardia,2019,6,0.05
Organizzatore di feste e party,Lombardia,2019,7,0.06
Organizzatore di feste e party,Lombardia,2019,8,0.14
Organizzatore di feste e party,Lombardia,2019,9,0.11
Organizzatore di feste e party,Lombardia,2019,10,0.13
Organizzatore di feste e party,Lombardia,2019,11,0.11
Organizzatore di feste e party,Lombardia,2020,0,0.53
Organizzatore di feste e party,Lombardia,2020,1,0.33
Organizzatore di feste e party,Lombardia,2020,2,0.10
Organizzatore di feste e party,Lombardia,2020,3,0.04
Organizzatore di feste e party,Marche,2019,0,0.09
Organizzatore di feste e party,Marche,2019,1,0.05
Organizzatore di feste e party,Marche,2019,2,0.06
Organizzatore di feste e party,Marche,2019,3,0.06
Organizzatore di feste e party,Marche,2019,4,0.06
Organizzatore di feste e party,Marche,2019,5,0.07
Organizzatore di feste e party,Marche,2019,6,0.05
Organizzatore di feste e party,Marche,2019,7,0.05
Organizzatore di feste e party,Marche,2019,8,0.11
Organizzatore di feste e party,Marche,2019,9,0.13
Organizzatore di feste e party,Marche,2019,10,0.14
Organizzatore di feste e party,Marche,2019,11,0.12
Organizzatore di feste e party,Marche,2020,0,0.44
Organizzatore di feste e party,Marche,2020,1,0.39
Organizzatore di feste e party,Marche,2020,2,0.14
Organizzatore di feste e party,Marche,2020,3,0.04
Organizzatore di feste e party,Molise,2019,0,0.07
Organizzatore di feste e party,Molise,2019,1,0.12
Organizzatore di feste e party,Molise,2019,2,0.01
Organizzatore di feste e party,Molise,2019,3,0.06
Organizzatore di feste e party,Molise,2019,4,0.06
Organizzatore di feste e party,Molise,2019,5,0.09
Organizzatore di feste e party,Molise,2019,6,0.19
Organizzatore di feste e party,Molise,2019,7,0.06
Organizzatore di feste e party,Molise,2019,8,0.07
Organizzatore di feste e party,Molise,2019,9,0.10
Organizzatore di feste e party,Molise,2019,10,0.06
Organizzatore di feste e party,Molise,2019,11,0.10
Organizzatore di feste e party,Molise,2020,0,0.35
Organizzatore di feste e party,Molise,2020,1,0.47
Organizzatore di feste e party,Molise,2020,2,0.12
Organizzatore di feste e party,Molise,2020,3,0.06
Organizzatore di feste e party,Piemonte,2019,0,0.10
Organizzatore di feste e party,Piemonte,2019,1,0.09
Organizzatore di feste e party,Piemonte,2019,2,0.07
Organizzatore di feste e party,Piemonte,2019,3,0.06
Organizzatore di feste e party,Piemonte,2019,4,0.08
Organizzatore di feste e party,Piemonte,2019,5,0.06
Organizzatore di feste e party,Piemonte,2019,6,0.05
Organizzatore di feste e party,Piemonte,2019,7,0.06
Organizzatore di feste e party,Piemonte,2019,8,0.12
Organizzatore di feste e party,Piemonte,2019,9,0.10
Organizzatore di feste e party,Piemonte,2019,10,0.12
Organizzatore di feste e party,Piemonte,2019,11,0.10
Organizzatore di feste e party,Piemonte,2020,0,0.47
Organizzatore di feste e party,Piemonte,2020,1,0.35
Organizzatore di feste e party,Piemonte,2020,2,0.13
Organizzatore di feste e party,Piemonte,2020,3,0.05
Organizzatore di feste e party,Puglia,2019,0,0.09
Organizzatore di feste e party,Puglia,2019,1,0.07
Organizzatore di feste e party,Puglia,2019,2,0.08
Organizzatore di feste e party,Puglia,2019,3,0.07
