date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2019-01-20,0,0,0,19,0,False,0,0,0,19,0,False,0,0,19,False
2019-01-27,19,19,0,18,0,False,19,0,0,0,0,False,19,18,18,False
2019-02-03,57,0,0,0,0,False,57,0,0,0,0,False,57,0,0,False
2019-02-10,20,0,0,0,0,False,20,0,20,0,0,False,20,20,20,False
2019-02-17,0,0,0,20,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-24,19,0,0,19,0,False,19,0,0,19,0,False,19,0,0,False
2019-03-03,28,19,0,19,0,False,28,0,0,0,0,False,28,0,0,False
2019-03-10,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2019-03-17,30,0,0,0,0,False,30,0,0,20,0,False,30,0,0,False
2019-03-24,50,0,0,40,0,False,50,0,20,0,0,False,50,20,0,False
2019-03-31,39,0,0,19,0,False,39,0,19,0,0,False,39,0,0,False
2019-04-07,40,20,0,20,0,False,40,0,0,0,0,False,40,20,20,False
2019-04-14,20,0,0,0,0,False,20,0,20,20,0,False,20,0,0,False
2019-04-21,94,19,0,19,0,False,94,0,0,0,0,False,94,0,37,False
2019-04-28,28,18,0,18,0,False,28,0,0,18,0,False,28,0,0,False
2019-05-05,18,0,0,18,0,False,18,0,0,0,0,False,18,0,0,False
2019-05-12,29,0,0,19,0,False,29,0,20,0,0,False,29,20,20,False
2019-05-19,58,0,0,0,0,False,58,0,0,0,0,False,58,19,0,False
2019-05-26,28,0,0,37,0,False,28,0,0,0,0,False,28,0,0,False
2019-06-02,71,0,0,0,0,False,71,0,0,0,0,False,71,0,18,False
2019-06-09,18,18,0,18,0,False,18,0,0,18,0,False,18,0,0,False
2019-06-16,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2019-06-23,38,0,0,19,0,False,38,0,0,19,0,False,38,0,0,False
2019-06-30,0,0,0,19,0,False,0,0,0,19,0,False,0,19,19,False
2019-07-07,19,0,0,38,0,False,19,0,0,0,0,False,19,0,0,False
2019-07-14,37,0,0,18,0,False,37,0,0,0,0,False,37,18,18,False
2019-07-21,28,0,0,37,0,False,28,0,0,0,0,False,28,19,0,False
2019-07-28,37,0,0,55,0,False,37,0,0,18,0,False,37,0,0,False
2019-08-04,0,0,0,0,0,False,0,0,0,0,0,False,0,35,18,False
2019-08-11,26,0,0,0,0,False,26,0,0,17,0,False,26,0,0,False
2019-08-18,0,18,0,27,0,False,0,0,18,18,0,False,0,0,0,False
2019-08-25,18,0,0,18,0,False,18,0,17,0,0,False,18,18,17,False
2019-09-01,0,0,0,36,0,False,0,0,0,0,0,False,0,18,18,False
2019-09-08,18,0,0,18,0,False,18,0,0,18,0,False,18,18,0,False
2019-09-15,0,0,0,18,0,False,0,0,0,18,0,False,0,18,0,False
2019-09-22,17,0,0,0,0,False,17,0,0,0,0,False,17,0,0,False
2019-09-29,17,0,0,0,0,False,17,0,17,0,0,False,17,0,0,False
2019-10-06,17,0,0,0,0,False,17,0,0,0,0,False,17,0,0,False
2019-10-13,35,17,0,0,0,False,35,0,18,0,0,False,35,35,0,False
2019-10-20,0,17,0,17,0,False,0,0,17,0,0,False,0,0,17,False
2019-10-27,16,0,0,16,0,False,16,0,16,0,0,False,16,0,0,False
2019-11-03,17,0,0,0,0,False,17,0,0,0,0,False,17,0,0,False
2019-11-10,17,0,0,17,0,False,17,0,17,0,0,False,17,17,0,False
2019-11-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,17,False
2019-11-24,0,16,0,0,0,False,0,0,0,16,0,False,0,0,0,False
2019-12-01,17,0,0,16,0,False,17,0,17,0,0,False,17,0,0,False
2019-12-08,0,0,0,17,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,17,False
2019-12-22,18,0,0,0,0,False,18,0,0,0,0,False,18,0,0,False
2019-12-29,26,0,0,0,0,False,26,0,17,0,0,False,26,0,17,False
2020-01-05,24,0,0,0,0,False,24,0,0,16,0,False,24,0,16,False
2020-01-12,40,0,0,0,0,False,40,0,0,0,0,False,40,0,0,False
2020-01-19,0,0,0,33,0,False,0,0,17,17,0,False,0,17,0,False
2020-01-26,16,0,0,16,0,False,16,0,0,16,0,False,16,0,0,False
2020-02-02,16,16,0,16,0,False,16,0,16,0,0,False,16,16,0,False
2020-02-09,16,0,0,16,0,False,16,0,31,0,0,False,16,0,16,False
2020-02-16,16,0,0,16,0,False,16,0,0,16,0,False,16,16,0,False
2020-02-23,16,16,0,16,0,False,16,0,0,16,0,False,16,16,16,False
2020-03-01,46,0,0,0,0,False,46,0,0,0,0,False,46,15,0,False
2020-03-08,15,0,0,0,0,False,15,0,15,0,0,False,15,15,15,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,0,False,0,14,14,False
2020-03-22,13,0,0,0,0,False,13,0,0,13,0,False,13,13,0,False
2020-03-29,13,13,0,0,0,False,13,0,13,13,0,False,13,0,0,False
2020-04-05,26,0,0,13,0,False,26,0,0,0,0,False,26,0,0,False
2020-04-12,14,14,0,14,0,False,14,0,0,0,0,False,14,0,0,False
2020-04-19,0,0,0,0,0,False,0,0,13,0,0,False,0,0,0,False
2020-04-26,0,25,0,0,0,False,0,0,0,0,0,False,0,0,25,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
