date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-07-22,43,42,0,64,0,False,43,0,0,0,0,False,0,19,0,False
2018-07-29,42,21,0,21,0,False,42,0,0,0,0,False,0,19,0,False
2018-08-05,22,0,0,22,0,False,22,0,22,44,0,False,0,0,0,False
2018-08-12,0,0,22,44,0,False,0,0,22,22,0,False,0,20,0,False
2018-08-19,0,0,0,21,0,False,0,0,21,0,0,False,0,19,19,False
2018-08-26,41,41,20,61,0,False,41,0,0,20,0,False,37,0,0,False
2018-09-02,21,0,0,31,0,False,21,0,21,0,0,False,19,0,0,False
2018-09-09,42,0,0,21,0,False,42,0,0,42,0,False,0,0,0,False
2018-09-16,0,20,41,41,0,False,0,0,0,21,0,False,0,0,0,False
2018-09-23,21,0,20,40,0,False,21,0,0,0,0,False,19,0,19,False
2018-09-30,20,0,0,0,0,False,20,0,0,0,0,False,0,0,0,False
2018-10-07,41,20,0,41,0,False,41,0,20,0,0,False,0,19,0,False
2018-10-14,0,0,0,0,0,False,0,0,0,21,0,False,0,19,0,False
2018-10-21,62,0,21,31,0,False,62,0,0,0,0,False,0,19,0,False
2018-10-28,31,21,0,0,0,False,31,0,0,0,0,False,37,0,0,False
2018-11-04,48,0,19,19,0,False,48,0,0,19,0,False,35,18,0,False
2018-11-11,0,19,0,38,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-18,0,0,0,19,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-25,0,0,18,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-02,0,0,0,18,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-16,19,0,0,0,0,False,19,0,0,0,0,False,18,0,0,False
2018-12-23,21,0,0,21,0,False,21,0,0,0,0,False,20,0,0,False
2018-12-30,0,20,0,20,0,False,0,0,0,20,0,False,0,19,0,False
2019-01-06,19,19,0,19,0,False,19,0,0,0,0,False,17,0,0,False
2019-01-13,19,0,19,0,0,False,19,0,0,0,0,False,17,17,0,False
2019-01-20,37,0,0,28,0,False,37,0,18,18,0,False,34,0,0,False
2019-01-27,18,0,0,0,0,False,18,0,0,0,0,False,0,0,34,False
2019-02-03,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-10,40,20,0,20,0,False,40,0,0,20,0,False,18,0,0,False
2019-02-17,30,0,0,20,0,False,30,0,20,0,0,False,37,37,0,False
2019-02-24,38,0,0,0,0,False,38,0,19,0,0,False,34,34,0,False
2019-03-03,82,0,0,18,0,False,82,0,18,0,0,False,100,17,0,False
2019-03-10,76,38,0,38,0,False,76,0,0,0,0,False,0,0,0,False
2019-03-17,100,0,0,20,0,False,100,0,20,0,0,False,91,0,0,False
2019-03-24,29,0,0,0,0,False,29,0,0,19,0,False,35,18,0,False
2019-03-31,59,0,0,0,0,False,59,0,0,20,0,False,0,0,0,False
2019-04-07,21,21,21,42,0,False,21,0,0,42,0,False,0,0,19,False
2019-04-14,42,0,0,42,0,False,42,0,0,0,0,False,38,19,0,False
2019-04-21,29,39,0,20,0,False,29,0,20,20,0,False,18,0,0,False
2019-04-28,29,0,19,0,0,False,29,0,19,19,0,False,18,0,0,False
2019-05-05,76,19,0,38,0,False,76,0,19,19,0,False,0,0,0,False
2019-05-12,40,0,0,20,0,False,40,0,20,20,0,False,0,0,0,False
2019-05-19,20,0,0,39,0,False,20,0,0,0,0,False,18,18,18,False
2019-05-26,50,0,0,20,0,False,50,0,20,0,0,False,36,0,90,False
2019-06-02,36,0,0,37,0,False,36,0,18,0,0,False,0,17,0,False
2019-06-09,29,0,19,19,0,False,29,0,0,19,0,False,17,0,0,False
2019-06-16,20,20,0,39,0,False,20,0,0,20,0,False,18,0,0,False
2019-06-23,48,0,0,19,0,False,48,0,0,0,0,False,70,0,0,False
2019-06-30,20,0,19,20,0,False,20,0,0,0,0,False,18,0,0,False
2019-07-07,19,0,0,0,0,False,19,0,0,19,0,False,18,0,18,False
2019-07-14,60,20,0,20,0,False,60,0,0,0,0,False,73,18,0,False
2019-07-21,40,0,20,40,0,False,40,0,0,0,0,False,36,18,0,False
2019-07-28,21,0,0,41,0,False,21,0,0,0,0,False,19,0,0,False
2019-08-04,21,0,0,20,0,False,21,0,20,20,0,False,19,0,37,False
2019-08-11,19,0,0,19,0,False,19,0,0,0,0,False,0,0,0,False
2019-08-18,20,20,0,61,0,False,20,0,41,0,0,False,0,0,0,False
2019-08-25,28,0,0,0,0,False,28,0,0,19,0,False,17,0,0,False
2019-09-01,57,19,0,19,0,False,57,0,19,19,0,False,35,0,0,False
2019-09-08,19,19,0,19,0,False,19,0,0,19,0,False,18,0,0,False
2019-09-15,37,19,0,19,0,False,37,0,0,0,0,False,0,17,0,False
2019-09-22,18,0,18,44,0,False,18,0,18,0,0,False,16,16,0,False
2019-09-29,18,0,18,18,0,False,18,0,0,0,0,False,16,0,0,False
2019-10-06,18,0,18,36,0,False,18,0,0,0,0,False,0,0,0,False
2019-10-13,18,0,0,0,0,False,18,0,0,18,0,False,0,0,0,False
2019-10-20,53,0,0,36,0,False,53,0,0,0,0,False,0,0,0,False
2019-10-27,35,0,0,0,0,False,35,0,0,17,0,False,32,0,16,False
2019-11-03,17,17,0,17,0,False,17,0,17,0,0,False,16,16,0,False
2019-11-10,35,35,0,0,0,False,35,0,0,17,0,False,32,0,0,False
2019-11-17,17,0,0,35,0,False,17,0,17,17,0,False,16,16,0,False
2019-11-24,17,0,17,0,0,False,17,0,16,0,0,False,0,0,0,False
2019-12-01,35,0,0,0,0,False,35,0,0,0,0,False,32,0,0,False
2019-12-08,0,0,0,0,0,False,0,0,17,17,0,False,0,0,0,False
2019-12-15,34,17,0,0,0,False,34,0,0,17,0,False,31,0,31,False
2019-12-22,19,0,0,19,0,False,19,0,19,0,0,False,18,0,0,False
2019-12-29,18,19,0,19,0,False,18,0,0,0,0,False,17,0,0,False
2020-01-05,33,0,17,17,0,False,33,0,17,0,0,False,15,0,15,False
2020-01-12,32,0,16,16,0,False,32,0,16,0,0,False,0,0,0,False
2020-01-19,26,17,17,0,0,False,26,0,17,17,0,False,16,0,0,False
2020-01-26,25,17,0,33,0,False,25,0,17,0,0,False,30,30,15,False
2020-02-02,25,0,0,50,0,False,25,0,17,17,0,False,31,31,0,False
2020-02-09,41,0,17,17,0,False,41,0,0,17,0,False,30,0,0,False
2020-02-16,42,17,17,17,0,False,42,0,34,25,0,False,62,0,0,False
2020-02-23,25,0,0,17,0,False,25,0,33,17,0,False,30,0,0,False
2020-03-01,48,0,0,32,0,False,48,0,0,32,0,False,44,0,0,False
2020-03-08,32,16,0,16,0,False,32,0,16,0,0,False,0,0,0,False
2020-03-15,14,14,0,14,0,False,14,0,0,0,0,False,13,0,0,False
2020-03-22,27,0,0,28,0,False,27,0,14,0,0,False,38,0,0,False
2020-03-29,21,0,0,27,0,False,21,0,0,14,0,False,12,12,0,False
2020-04-05,20,0,14,0,0,False,20,0,14,0,0,False,25,0,0,False
2020-04-12,14,14,0,14,0,False,14,0,14,29,0,False,13,13,0,False
2020-04-19,35,0,0,0,0,False,35,0,0,0,0,False,25,25,0,False
2020-04-26,13,0,13,13,0,False,13,0,26,13,0,False,12,0,0,False
2020-05-03,0,0,0,99,0,True,0,0,0,0,0,True,0,0,0,True
