date,bodas vintage,bodas en la playa,bodas pequeñas,bodas bonitas,bodas elegantes_x,isPartial_x,bodas elegantes_y,boda en la playa,bodas online,isPartial_y
2018-12-30,0.0,0.0,0.0,0.0,33.024,False,23,0,23,False
2019-01-06,0.0,30.665142857142857,0.0,0.0,0.0,False,0,0,21,False
2019-01-13,0.0,0.0,0.0,0.0,0.0,False,19,0,19,False
2019-01-20,27.126857142857144,0.0,0.0,0.0,27.126857142857144,False,19,0,37,False
2019-01-27,0.0,0.0,0.0,0.0,0.0,False,0,0,19,False
2019-02-03,0.0,0.0,0.0,0.0,0.0,False,0,20,41,False
2019-02-10,0.0,86.09828571428572,0.0,0.0,28.306285714285714,False,20,0,29,False
2019-02-17,58.971428571428575,0.0,0.0,0.0,0.0,False,20,20,20,False
2019-02-24,0.0,0.0,0.0,0.0,0.0,False,21,21,0,False
2019-03-03,0.0,0.0,0.0,0.0,0.0,False,0,20,30,False
2019-03-10,0.0,0.0,0.0,0.0,0.0,False,0,0,41,False
2019-03-17,0.0,29.485714285714288,0.0,0.0,29.485714285714288,False,20,20,30,False
2019-03-24,0.0,0.0,0.0,0.0,28.306285714285714,False,20,40,20,False
2019-03-31,0.0,0.0,0.0,0.0,55.43314285714286,False,29,0,19,False
2019-04-07,29.485714285714288,29.485714285714288,0.0,58.971428571428575,0.0,False,0,20,0,False
2019-04-14,0.0,0.0,0.0,0.0,0.0,False,19,0,19,False
2019-04-21,0.0,27.126857142857144,0.0,0.0,27.126857142857144,False,19,28,19,False
2019-04-28,0.0,0.0,0.0,0.0,29.485714285714288,False,20,20,20,False
2019-05-05,0.0,0.0,0.0,0.0,0.0,False,0,31,20,False
2019-05-12,0.0,0.0,0.0,0.0,89.63657142857143,False,61,20,41,False
2019-05-19,0.0,29.485714285714288,0.0,29.485714285714288,0.0,False,20,20,20,False
2019-05-26,0.0,28.306285714285714,0.0,0.0,86.09828571428572,False,48,78,19,False
2019-06-02,0.0,0.0,0.0,0.0,28.306285714285714,False,19,58,0,False
2019-06-09,0.0,28.306285714285714,0.0,57.792,0.0,False,39,19,19,False
2019-06-16,0.0,0.0,0.0,0.0,58.971428571428575,False,40,100,20,False
2019-06-23,29.485714285714288,0.0,0.0,29.485714285714288,29.485714285714288,False,20,20,41,False
2019-06-30,0.0,0.0,0.0,0.0,0.0,False,20,20,30,False
2019-07-07,57.792,0.0,0.0,29.485714285714288,0.0,False,19,0,0,False
2019-07-14,0.0,58.971428571428575,0.0,0.0,29.485714285714288,False,20,20,0,False
2019-07-21,0.0,0.0,0.0,29.485714285714288,29.485714285714288,False,20,20,0,False
2019-07-28,0.0,29.485714285714288,0.0,0.0,29.485714285714288,False,20,20,0,False
2019-08-04,0.0,28.306285714285714,0.0,0.0,0.0,False,0,0,0,False
2019-08-11,28.306285714285714,0.0,0.0,28.306285714285714,28.306285714285714,False,29,0,19,False
2019-08-18,0.0,28.306285714285714,0.0,0.0,28.306285714285714,False,19,38,19,False
2019-08-25,0.0,0.0,0.0,0.0,54.25371428571429,False,37,0,28,False
2019-09-01,27.126857142857144,0.0,0.0,0.0,0.0,False,0,18,37,False
2019-09-08,0.0,53.074285714285715,0.0,0.0,53.074285714285715,False,36,18,18,False
2019-09-15,0.0,27.126857142857144,0.0,0.0,27.126857142857144,False,18,27,0,False
2019-09-22,27.126857142857144,27.126857142857144,0.0,0.0,0.0,False,0,19,46,False
2019-09-29,0.0,55.43314285714286,0.0,0.0,27.126857142857144,False,19,19,19,False
2019-10-06,0.0,0.0,0.0,27.126857142857144,27.126857142857144,False,18,0,37,False
2019-10-13,27.126857142857144,0.0,0.0,27.126857142857144,0.0,False,36,0,27,False
2019-10-20,0.0,0.0,0.0,27.126857142857144,0.0,False,18,0,18,False
2019-10-27,0.0,0.0,0.0,25.947428571428574,0.0,False,0,36,36,False
2019-11-03,0.0,0.0,0.0,0.0,0.0,False,0,0,18,False
2019-11-10,0.0,0.0,0.0,0.0,51.89485714285715,False,35,18,18,False
2019-11-17,0.0,0.0,0.0,0.0,0.0,False,0,17,34,False
2019-11-24,0.0,25.947428571428574,0.0,0.0,0.0,False,0,17,17,False
2019-12-01,0.0,0.0,0.0,0.0,0.0,False,18,18,27,False
2019-12-08,0.0,0.0,0.0,0.0,0.0,False,0,0,19,False
2019-12-15,0.0,25.947428571428574,0.0,0.0,0.0,False,17,0,0,False
2019-12-22,0.0,0.0,0.0,0.0,0.0,False,0,19,0,False
2019-12-29,28.306285714285714,0.0,0.0,0.0,0.0,False,0,0,19,False
2020-01-05,0.0,0.0,0.0,0.0,0.0,False,18,0,18,False
2020-01-12,0.0,0.0,0.0,0.0,0.0,False,16,16,17,False
2020-01-19,23.58857142857143,0.0,0.0,0.0,0.0,False,16,0,0,False
2020-01-26,0.0,0.0,0.0,0.0,25.947428571428574,False,17,0,17,False
2020-02-02,0.0,24.768,0.0,24.768,24.768,False,17,0,0,False
2020-02-09,24.768,0.0,0.0,0.0,0.0,False,0,0,17,False
2020-02-16,0.0,0.0,0.0,0.0,24.768,False,17,17,25,False
2020-02-23,0.0,0.0,0.0,0.0,0.0,False,0,0,17,False
2020-03-01,0.0,0.0,0.0,0.0,24.768,False,17,33,17,False
2020-03-08,0.0,0.0,0.0,0.0,70.7657142857143,False,32,65,16,False
2020-03-15,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-22,0.0,0.0,0.0,0.0,0.0,False,14,0,0,False
2020-03-29,0.0,21.229714285714287,0.0,0.0,0.0,False,0,0,14,False
2020-04-05,0.0,0.0,0.0,22.409142857142857,0.0,False,0,0,0,False
2020-04-12,0.0,21.229714285714287,0.0,0.0,21.229714285714287,False,14,14,14,False
2020-04-19,0.0,0.0,0.0,0.0,0.0,False,0,0,28,False
2020-04-26,0.0,0.0,0.0,0.0,0.0,True,0,0,33,False
