date,paysagiste,store banne,panneau solaire,Gazon synthétique,pisciniste
2019-09-08,0.5277777777777778,0.17222222222222222,0.36666666666666664,0.08888888888888889,0.0
2019-09-15,0.5333333333333333,0.2,0.3055555555555556,0.08333333333333333,0.0
2019-09-22,0.36666666666666664,0.2388888888888889,0.4,0.07777777777777778,0.2
2019-09-29,0.26666666666666666,0.32222222222222224,0.2388888888888889,0.08333333333333333,0.0
2019-10-06,0.29444444444444445,0.07777777777777778,0.26666666666666666,0.08333333333333333,0.07777777777777778
2019-10-13,0.3,0.18888888888888888,0.29444444444444445,0.0,0.0
2019-10-20,0.42777777777777776,0.17222222222222222,0.21666666666666667,0.0,0.0
2019-10-27,0.4166666666666667,0.15555555555555556,0.31666666666666665,0.0,0.0
2019-11-03,0.3111111111111111,0.0,0.4222222222222222,0.0,0.07777777777777778
2019-11-10,0.46111111111111114,0.15,0.3111111111111111,0.0,0.15555555555555556
2019-11-17,0.3111111111111111,0.3111111111111111,0.45,0.0,0.0
2019-11-24,0.25,0.07777777777777778,0.26666666666666666,0.07222222222222222,0.0
2019-12-01,0.19444444444444445,0.15555555555555556,0.4222222222222222,0.16111111111111112,0.07777777777777778
2019-12-08,0.2611111111111111,0.16111111111111112,0.2,0.0,0.0
2019-12-15,0.2777777777777778,0.08333333333333333,0.5444444444444444,0.0,0.16111111111111112
2019-12-22,0.2111111111111111,0.16666666666666666,0.2777777777777778,0.08888888888888889,0.0
2019-12-29,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0
2020-01-05,0.35555555555555557,0.07777777777777778,0.48333333333333334,0.07777777777777778,0.07777777777777778
2020-01-12,0.5,0.15,0.32222222222222224,0.15,0.0
2020-01-19,0.35555555555555557,0.22777777777777777,0.4888888888888889,0.07777777777777778,0.0
2020-01-26,0.4777777777777778,0.15,0.4,0.0,0.0
2020-02-02,0.39444444444444443,0.15,0.5333333333333333,0.07777777777777778,0.22777777777777777
2020-02-09,0.55,0.2611111111111111,0.3,0.07777777777777778,0.07777777777777778
2020-02-16,0.34444444444444444,0.15,0.18888888888888888,0.15,0.0
2020-02-23,0.2611111111111111,0.14444444444444443,0.4222222222222222,0.07777777777777778,0.0
2020-03-01,0.39444444444444443,0.2,0.29444444444444445,0.17222222222222222,0.0
2020-03-08,0.3111111111111111,0.2777777777777778,0.3333333333333333,0.17777777777777778,0.0
2020-03-15,0.3611111111111111,0.12777777777777777,0.2222222222222222,0.06666666666666667,0.06666666666666667
2020-03-22,0.40555555555555556,0.28888888888888886,0.3888888888888889,0.12222222222222222,0.06666666666666667
2020-03-29,0.28888888888888886,0.16666666666666666,0.35,0.12777777777777777,0.0
2020-04-05,0.4166666666666667,0.5722222222222222,0.38333333333333336,0.3888888888888889,0.06111111111111111
2020-04-12,0.45,0.6611111111111111,0.2833333333333333,0.3055555555555556,0.1111111111111111
2020-04-19,0.34444444444444444,0.4777777777777778,0.3888888888888889,0.12777777777777777,0.17222222222222222
2020-04-26,0.39444444444444443,0.3388888888888889,0.2777777777777778,0.15555555555555556,0.11666666666666667
2020-05-03,0.4666666666666667,0.4444444444444444,0.32222222222222224,0.2222222222222222,0.06111111111111111
2020-05-10,0.3888888888888889,0.4777777777777778,0.2388888888888889,0.13333333333333333,0.19444444444444445
2020-05-17,0.5111111111111111,0.95,0.46111111111111114,0.19444444444444445,0.06666666666666667
2020-05-24,0.45,0.9722222222222222,0.45,0.2611111111111111,0.31666666666666665
2020-05-31,0.4777777777777778,1.0,0.5,0.21666666666666667,0.25555555555555554
2020-06-07,0.4444444444444444,0.4888888888888889,0.35,0.25555555555555554,0.2388888888888889
2020-06-14,0.45555555555555555,0.45,0.95,0.15,0.0
